time_s,profile_name,target_rad,target_deg,target_vel_rad_s,target_vel_deg_s,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,tracking_error_rad,tracking_error_deg,pole_q_rad,pole_q_deg,pole_lift_deg,pole_qd_rad_s,pole_qd_deg_s,actuator_force_nm,qfrc_actuator_nm
0.140000,sine_60deg_1hz,0.8068795810,46.230795,4.2258252700,242.121953,0.2260103391,12.949439,2.6336043576,150.894415,0.5808692419,33.281356,-0.1224934597,-7.018358,7.018358,-0.9855339459,-56.466936,0.3111486127,0.3111486127
0.142000,sine_60deg_1hz,0.8152038159,46.707738,4.1621174502,238.471764,0.2313042998,13.252760,2.6469803572,151.660803,0.5838995161,33.454978,-0.1244252122,-7.129040,7.129040,-0.9658762210,-55.340631,0.3123630265,0.3123630265
0.144000,sine_60deg_1hz,0.8233993207,47.177306,4.0977523839,234.783917,0.2366236157,13.557535,2.6596579660,152.387176,0.5867757049,33.619771,-0.1263158377,-7.237364,7.237364,-0.9453127327,-54.162430,0.3134947472,0.3134947472
0.146000,sine_60deg_1hz,0.8314648011,47.639424,4.0327402350,231.058995,0.2419668980,13.863682,2.6716411598,153.073763,0.5894979031,33.775742,-0.1281635498,-7.343230,7.343230,-0.9238560496,-52.933053,0.3145479611,0.3145479611
0.148000,sine_60deg_1hz,0.8393989837,48.094019,3.9670912696,227.297587,0.2473327531,14.171123,2.6829275483,153.720425,0.5920662305,33.922896,-0.1299665792,-7.446536,7.446536,-0.9015147247,-51.652989,0.3155192684,0.3155192684
0.150000,sine_60deg_1hz,0.8472006154,48.541020,3.9008158545,223.500285,0.2527197938,14.479778,2.6935203396,154.327347,0.5944808216,34.061242,-0.1317231822,-7.547182,7.547182,-0.8783014824,-50.322968,0.3164117629,0.3164117629
0.152000,sine_60deg_1hz,0.8548684643,48.980355,3.8339244554,219.667690,0.2581266300,14.789566,2.7034181158,154.894448,0.5967418343,34.190789,-0.1334316346,-7.645070,7.645070,-0.8542262150,-48.943557,0.3172230129,0.3172230129
0.154000,sine_60deg_1hz,0.8624013196,49.411956,3.7664276352,215.800407,0.2635518772,15.100410,2.7126235776,155.421882,0.5988494424,34.311546,-0.1350902385,-7.740101,7.740101,-0.8293019612,-47.515502,0.3179553318,0.3179553318
0.156000,sine_60deg_1hz,0.8697979917,49.835754,3.6983360524,211.899047,0.2689941493,15.412229,2.7211360698,155.909612,0.6008038423,34.423524,-0.1366973181,-7.832179,7.832179,-0.8035397873,-46.039438,0.3186069948,0.3186069948
0.158000,sine_60deg_1hz,0.8770573126,50.251682,3.6296604594,207.964225,0.2744520653,15.724945,2.7289579621,156.357774,0.6026052473,34.526737,-0.1382512244,-7.921212,7.921212,-0.7769531470,-44.516136,0.3191797465,0.3191797465
0.160000,sine_60deg_1hz,0.8841781360,50.659676,3.5604117010,203.996564,0.2799242437,16.038478,2.7360892057,156.766364,0.6042538923,34.621198,-0.1397503327,-8.007104,8.007104,-0.7495541531,-42.946289,0.3196723915,0.3196723915
0.162000,sine_60deg_1hz,0.8911593374,51.059669,3.4906007123,199.996689,0.2854093076,16.352749,2.7425319768,157.135507,0.6057500298,34.706920,-0.1411930462,-8.089766,8.089766,-0.7213567481,-41.330697,0.3200862630,0.3200862630
0.164000,sine_60deg_1hz,0.8979998145,51.451599,3.4202385173,195.965232,0.2909058811,16.667679,2.7482867154,157.465230,0.6070939334,34.783920,-0.1425777942,-8.169106,8.169106,-0.6923739914,-39.670108,0.3204205574,0.3204205574
0.166000,sine_60deg_1hz,0.9046984869,51.835405,3.3493362270,191.902830,0.2964125921,16.983191,2.7533555044,157.755650,0.6082858948,34.852215,-0.1439030349,-8.245037,8.245037,-0.6626203631,-37.965350,0.3206763138,0.3206763138
0.168000,sine_60deg_1hz,0.9112542970,52.211025,3.2779050376,187.810124,0.3019280704,17.299204,2.7577391876,158.006816,0.6093262265,34.911821,-0.1451672545,-8.317471,8.317471,-0.6321097910,-36.217223,0.3208530202,0.3208530202
0.170000,sine_60deg_1hz,0.9176662094,52.578401,3.2059562291,183.687761,0.3074509501,17.615642,2.7614398273,158.218847,0.6102152593,34.962759,-0.1463689691,-8.386324,8.386324,-0.6008573240,-34.426589,0.3209515073,0.3209515073
0.172000,sine_60deg_1hz,0.9239332118,52.937474,3.1335011629,179.536392,0.3129798673,17.932425,2.7644586086,158.391811,0.6109533444,35.005048,-0.1475067245,-8.451513,8.451513,-0.5688776964,-32.594291,0.3209714811,0.3209714811
0.174000,sine_60deg_1hz,0.9300543143,53.288187,3.0605512805,175.356671,0.3185134626,18.249477,2.7667976262,158.525827,0.6115408518,35.038710,-0.1485790976,-8.512955,8.512955,-0.5361865431,-30.721226,0.3209136265,0.3209136265
0.176000,sine_60deg_1hz,0.9360285505,53.630485,2.9871181016,171.149260,0.3240503793,18.566719,2.7684583612,158.620980,0.6119781712,35.063766,-0.1495846963,-8.570572,8.570572,-0.5027993554,-28.808281,0.3207778136,0.3207778136
0.178000,sine_60deg_1hz,0.9418549770,53.964315,2.9132132222,166.914822,0.3295892654,18.884074,2.7694430399,158.677398,0.6122657116,35.080241,-0.1505221611,-8.624285,8.624285,-0.4687324038,-26.856388,0.3205646272,0.3205646272
0.180000,sine_60deg_1hz,0.9475326736,54.289623,2.8388483126,162.654027,0.3351287718,19.201464,2.7697532340,158.695171,0.6124039018,35.088159,-0.1513901647,-8.674017,8.674017,-0.4340017781,-24.866470,0.3202740013,0.3202740013
0.182000,sine_60deg_1hz,0.9530607438,54.606358,2.7640351159,158.367547,0.3406675547,19.518813,2.7693914133,158.674440,0.6123931892,35.087545,-0.1521874136,-8.719696,8.719696,-0.3986244425,-22.839498,0.3199066260,0.3199066260
0.184000,sine_60deg_1hz,0.9584383147,54.914470,2.6887854461,154.056058,0.3462042735,19.836044,2.7683594284,158.615311,0.6122340412,35.078427,-0.1529126480,-8.761249,8.761249,-0.3626171961,-20.776435,0.3194623870,0.3194623870
0.186000,sine_60deg_1hz,0.9636645371,55.213911,2.6131111859,149.720242,0.3517375926,20.153080,2.7666595425,158.517915,0.6119269445,35.060831,-0.1535646427,-8.798606,8.798606,-0.3259973720,-18.678274,0.3189418894,0.3189418894
0.188000,sine_60deg_1hz,0.9687385857,55.504632,2.5370242851,145.360784,0.3572661814,20.469844,2.7642943880,158.382402,0.6114724043,35.034788,-0.1541422083,-8.831698,8.831698,-0.2887828038,-16.546036,0.3183454228,0.3183454228
0.190000,sine_60deg_1hz,0.9736596592,55.786589,2.4605367588,140.978372,0.3627887141,20.786262,2.7612663388,158.208907,0.6108709451,35.000327,-0.1546441911,-8.860459,8.860459,-0.2509913928,-14.380747,0.3176730009,0.3176730009
0.192000,sine_60deg_1hz,0.9784269806,56.059737,2.3836606852,136.573697,0.3683038679,21.102257,2.7575769383,157.997520,0.6101231126,34.957479,-0.1550694725,-8.884826,8.884826,-0.2126407132,-12.183415,0.3169249936,0.3169249936
0.194000,sine_60deg_1hz,0.9830397970,56.324031,2.3064082039,132.147456,0.3738103288,21.417754,2.7532304530,157.748485,0.6092294681,34.906277,-0.1554169734,-8.904737,8.904737,-0.1737504320,-9.955166,0.3161027068,0.3161027068
0.196000,sine_60deg_1hz,0.9874973800,56.579432,2.2287915141,127.700347,0.3793067846,21.732678,2.7482278671,157.461858,0.6081905954,34.846754,-0.1556856498,-8.920131,8.920131,-0.1343382088,-7.697012,0.3152048028,0.3152048028
0.198000,sine_60deg_1hz,0.9917990257,56.825898,2.1508228722,123.233073,0.3847919313,22.046954,2.7425733710,157.137879,0.6070070944,34.778945,-0.1558744980,-8.930951,8.930951,-0.0944241158,-5.410103,0.3142333387,0.3142333387
0.200000,sine_60deg_1hz,0.9959440549,57.063391,2.0725145905,118.746339,0.3902644685,22.360507,2.7362685820,156.776641,0.6056795864,34.702884,-0.1559825514,-8.937142,8.937142,-0.0540266934,-3.095502,0.3131872470,0.3131872470
0.202000,sine_60deg_1hz,0.9999318130,57.291873,1.9938790346,114.240854,0.3957231034,22.673264,2.7293174673,156.378372,0.6042087096,34.618609,-0.1560088840,-8.938651,8.938651,-0.0131663013,-0.754373,0.3120681405,0.3120681405
0.204000,sine_60deg_1hz,1.0037616702,57.511307,1.9149286222,109.717328,0.4011665477,22.985150,2.7217221495,155.943192,0.6025951225,34.526157,-0.1559526085,-8.935426,8.935426,0.0281377444,1.612174,0.3108753668,0.3108753668
0.206000,sine_60deg_1hz,1.0074330219,57.721660,1.8356758204,105.176477,0.4065935207,23.296093,2.7134864796,155.471323,0.6008395012,34.425568,-0.1558128791,-8.927420,8.927420,0.0698647412,4.002955,0.3096102212,0.3096102212
0.208000,sine_60deg_1hz,1.0109452882,57.922898,1.7561331440,100.619017,0.4120027467,23.606019,2.7046129926,154.962910,0.5989425415,34.316880,-0.1555888897,-8.914587,8.914587,0.1119946790,6.416822,0.3082723578,0.3082723578
0.210000,sine_60deg_1hz,1.0142979145,58.114990,1.6763131539,96.045669,0.4173929577,23.914855,2.6951055001,154.418170,0.5969049568,34.200135,-0.1552798767,-8.896882,8.896882,0.1545064780,8.852569,0.3068628464,0.3068628464
0.212000,sine_60deg_1hz,1.0174903714,58.297904,1.5962284545,91.457154,0.4227628914,24.222529,2.6849668817,153.837270,0.5947274799,34.075375,-0.1548851177,-8.874264,8.874264,0.1973794991,11.309012,0.3053815685,0.3053815685
0.214000,sine_60deg_1hz,1.0205221548,58.471612,1.5158916921,86.854196,0.4281112933,24.528970,2.6742009425,153.220428,0.5924108614,33.942642,-0.1544039332,-8.846694,8.846694,0.2405922821,13.784922,0.3038294349,0.3038294349
0.216000,sine_60deg_1hz,1.0233927859,58.636087,1.4353155529,82.237523,0.4334369152,24.834106,2.6628109219,152.567827,0.5899558707,33.801981,-0.1538356860,-8.814136,8.814136,0.2841235673,16.279081,0.3022065203,0.3022065203
0.218000,sine_60deg_1hz,1.0261018114,58.791303,1.3545127606,77.607864,0.4387385164,25.137865,2.6508006257,151.879688,0.5873632950,33.653438,-0.1531797830,-8.776555,8.776555,0.3279515287,18.790238,0.3005135593,0.3005135593
0.220000,sine_60deg_1hz,1.0286488035,58.937235,1.2734960752,72.965950,0.4440148638,25.440178,2.6381737015,151.156219,0.5846339397,33.497057,-0.1524356744,-8.733921,8.733921,0.3720542734,21.317140,0.2987508099,0.2987508099
