time_s,profile_name,target_rad,target_deg,target_vel_rad_s,target_vel_deg_s,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,tracking_error_rad,tracking_error_deg,pole_q_rad,pole_q_deg,pole_lift_deg,pole_qd_rad_s,pole_qd_deg_s,actuator_force_nm,qfrc_actuator_nm
0.020000,sine_60deg_1hz,0.1312486553,7.519994,6.5328626978,374.305461,0.0060038489,0.343995,0.5317963300,30.469685,0.1252448064,7.175999,-0.0041240383,-0.236290,0.236290,-0.3636663063,-20.836545,0.1499284025,0.1499284025
0.022000,sine_60deg_1hz,0.1442936550,8.267417,6.5224998558,373.711714,0.0071667991,0.410627,0.5814750909,33.316069,0.1371268559,7.856790,-0.0049177396,-0.281766,0.281766,-0.3968506710,-22.737869,0.1596527004,0.1596527004
0.024000,sine_60deg_1hz,0.1573158691,9.013535,6.5111070354,373.058953,0.0084280901,0.482894,0.6306455172,36.133327,0.1488877789,8.530641,-0.0057766966,-0.330980,0.330980,-0.4294785118,-24.607306,0.1692702590,0.1692702590
0.026000,sine_60deg_1hz,0.1703132411,9.758230,6.4986860357,372.347282,0.0097866967,0.560736,0.6793033047,38.921212,0.1605265444,9.197493,-0.0066997590,-0.383868,0.383868,-0.4615311831,-26.443789,0.1787802378,0.1787802378
0.028000,sine_60deg_1hz,0.1832837188,10.501384,6.4852388181,371.576813,0.0112415851,0.644095,0.7274442010,41.679483,0.1720421336,9.857288,-0.0076857398,-0.440360,0.440360,-0.4929904014,-28.246269,0.1881818054,0.1881818054
0.030000,sine_60deg_1hz,0.1962252538,11.242879,6.4707675062,370.747668,0.0127917131,0.732911,0.7750640071,44.407896,0.1834335406,10.509968,-0.0087334163,-0.500388,0.500388,-0.5238382560,-30.013721,0.1974741422,0.1974741422
0.032000,sine_60deg_1hz,0.2091358025,11.982599,6.4552743850,369.859978,0.0144360303,0.827124,0.8221585783,47.106217,0.1946997722,11.155475,-0.0098415307,-0.563878,0.563878,-0.5540572203,-31.745140,0.2066564399,0.2066564399
0.034000,sine_60deg_1hz,0.2220133263,12.720427,6.4387619012,368.913882,0.0161734780,0.926672,0.8687238251,49.774209,0.2058398484,11.793755,-0.0110087911,-0.630757,0.630757,-0.5836301612,-33.439545,0.2157279019,0.2157279019
0.036000,sine_60deg_1hz,0.2348557917,13.456246,6.4212326623,367.909531,0.0180029894,1.031495,0.9147557140,52.411642,0.2168528023,12.424750,-0.0122338718,-0.700949,0.700949,-0.6125403491,-35.095977,0.2246877435,0.2246877435
0.038000,sine_60deg_1hz,0.2476611705,14.189940,6.4026894363,366.847082,0.0199234899,1.141532,0.9602502686,55.018288,0.2277376806,13.048408,-0.0135154147,-0.774376,0.774376,-0.6407714674,-36.713501,0.2335351918,0.2335351918
0.040000,sine_60deg_1hz,0.2604274408,14.921393,6.3831351513,365.726704,0.0219338971,1.256720,1.0052035700,57.593922,0.2384935438,13.664674,-0.0148520299,-0.850959,0.850959,-0.6683076209,-38.291206,0.2422694861,0.2422694861
0.042000,sine_60deg_1hz,0.2731525866,15.650490,6.3625728954,364.548574,0.0240331206,1.376996,1.0496117584,60.138324,0.2491194661,14.273494,-0.0162422966,-0.930615,0.930615,-0.6951333440,-39.828207,0.2508898779,0.2508898779
0.044000,sine_60deg_1hz,0.2858345985,16.377116,6.3410059155,363.312877,0.0262200626,1.502299,1.0934710332,62.651275,0.2596145358,14.874817,-0.0176847638,-1.013262,1.013262,-0.7212336093,-41.323642,0.2593956311,0.2593956311
0.046000,sine_60deg_1hz,0.2984714737,17.101156,6.3184376172,362.019809,0.0284936179,1.632564,1.1367776356,65.132561,0.2699778558,15.468592,-0.0191779515,-1.098816,1.098816,-0.7465938212,-42.776675,0.2677860221,0.2677860221
0.048000,sine_60deg_1hz,0.3110612168,17.822495,6.2948715643,360.669573,0.0308526738,1.767728,1.1795279280,67.581972,0.2802085431,16.054767,-0.0207203512,-1.187189,1.187189,-0.7711998783,-44.186498,0.2760603590,0.2760603590
0.050000,sine_60deg_1hz,0.3236018398,18.541020,6.2703114783,359.262384,0.0332961103,1.907727,1.2217182671,69.999300,0.2903057295,16.633293,-0.0223104274,-1.278293,1.278293,-0.7950380909,-45.552327,0.2842179021,0.2842179021
0.052000,sine_60deg_1hz,0.3360913623,19.256617,6.2447612374,357.798463,0.0358228005,2.052495,1.2633451034,72.384342,0.3002685618,17.204121,-0.0239466179,-1.372040,1.372040,-0.8180952557,-46.873405,0.2922579927,0.2922579927
0.054000,sine_60deg_1hz,0.3485278120,19.969173,6.2182248763,356.278041,0.0384316104,2.201969,1.3044049457,74.736898,0.3100962016,17.767204,-0.0256273352,-1.468338,1.468338,-0.8403586362,-48.149003,0.3001799541,0.3001799541
0.056000,sine_60deg_1hz,0.3609092252,20.678575,6.1907065854,354.701360,0.0411213991,2.356083,1.3448943679,77.056771,0.3197878260,18.322493,-0.0273509672,-1.567095,1.567095,-0.8618159725,-49.378418,0.3079831282,0.3079831282
0.058000,sine_60deg_1hz,0.3732336466,21.384713,6.1622107102,353.068666,0.0438910192,2.514770,1.3848100089,79.343769,0.3293426275,18.869943,-0.0291158781,-1.668217,1.668217,-0.8824554854,-50.560975,0.3156668695,0.3156668695
0.060000,sine_60deg_1hz,0.3854991301,22.087473,6.1327417504,351.380219,0.0467393163,2.677966,1.4241485737,81.597703,0.3387598138,19.409508,-0.0309204099,-1.771609,1.771609,-0.9022658804,-51.696027,0.3232305458,0.3232305458
0.062000,sine_60deg_1hz,0.3977037388,22.786746,6.1023043597,349.636285,0.0496651300,2.845602,1.4629068336,83.818387,0.3480386089,19.941143,-0.0327628826,-1.877175,1.877175,-0.9212363526,-52.782955,0.3306735389,0.3306735389
0.064000,sine_60deg_1hz,0.4098455455,23.482420,6.0709033443,347.837139,0.0526672932,3.017614,1.5010816307,86.005642,0.3571782523,20.464806,-0.0346415958,-1.984817,1.984817,-0.9393565916,-53.821168,0.3379952442,0.3379952442
0.066000,sine_60deg_1hz,0.4219226328,24.174386,6.0385436630,345.983066,0.0557446330,3.193932,1.5386698644,88.159289,0.3661779999,20.980454,-0.0365548293,-2.094437,2.094437,-0.9566167756,-54.810104,0.3451950674,0.3451950674
0.068000,sine_60deg_1hz,0.4339330937,24.862535,6.0052304256,344.074358,0.0588959700,3.374491,1.5756685147,90.279156,0.3750371237,21.488044,-0.0385008445,-2.205936,2.205936,-0.9730075897,-55.749228,0.3522724393,0.3522724393
0.070000,sine_60deg_1hz,0.4458750315,25.546757,5.9709688927,342.111317,0.0621201192,3.559221,1.6120746253,92.365072,0.3837549122,21.987537,-0.0404778849,-2.319212,2.319212,-0.9885202159,-56.638036,0.3592267928,0.3592267928
0.072000,sine_60deg_1hz,0.4577465604,26.226946,5.9357644746,340.094253,0.0654158897,3.748054,1.6478852094,94.416868,0.3923306708,22.478892,-0.0424841775,-2.434164,2.434164,-1.0031462696,-57.476047,0.3660575806,0.3660575806
0.074000,sine_60deg_1hz,0.4695458059,26.902993,5.8996227304,338.023483,0.0687820850,3.940923,1.6830976743,96.434393,0.4007637209,22.962070,-0.0445179337,-2.550690,2.550690,-1.0168780944,-58.262823,0.3727643717,0.3727643717
0.076000,sine_60deg_1hz,0.4812709046,27.574792,5.8625493675,335.899336,0.0722175033,4.137758,1.7177091356,98.417484,0.4090534013,23.437033,-0.0465773502,-2.668686,2.668686,-1.0297082885,-58.997939,0.3793464237,0.3793464237
0.078000,sine_60deg_1hz,0.4929200051,28.242236,5.8245502400,333.722146,0.0757209372,4.338490,1.7517169460,100.365988,0.4171990679,23.903746,-0.0486606104,-2.788048,2.788048,-1.0416300714,-59.681007,0.3858033735,0.3858033735
0.080000,sine_60deg_1hz,0.5044912678,28.905220,5.7856313486,331.492258,0.0792911742,4.543050,1.7851185024,102.279756,0.4252000936,24.362171,-0.0507658847,-2.908671,2.908671,-1.0526371496,-60.311666,0.3921347071,0.3921347071
0.082000,sine_60deg_1hz,0.5159828655,29.563640,5.7457988389,329.210023,0.0829269967,4.751367,1.8179112794,104.158644,0.4330558687,24.812274,-0.0528913322,-3.030450,3.030450,-1.0627237406,-60.889585,0.3983399541,0.3983399541
0.084000,sine_60deg_1hz,0.5273929835,30.217392,5.7050590009,326.875803,0.0866271824,4.963372,1.8500928244,106.002511,0.4407658011,25.254020,-0.0550351013,-3.153279,3.153279,-1.0718845684,-61.414462,0.4044186544,0.4044186544
0.086000,sine_60deg_1hz,0.5387198200,30.866372,5.6634182680,324.489964,0.0903905039,5.178994,1.8816607594,107.811220,0.4483293161,25.687378,-0.0571953310,-3.277051,3.277051,-1.0801148636,-61.886023,0.4103703637,0.4103703637
0.088000,sine_60deg_1hz,0.5499615864,31.510478,5.6208832157,322.052885,0.0942157295,5.398164,1.9126127807,109.584640,0.4557458570,26.112314,-0.0593701518,-3.401659,3.401659,-1.0874103629,-62.304024,0.4161946534,0.4161946534
0.090000,sine_60deg_1hz,0.5611165076,32.149608,5.5774605607,319.564951,0.0981016228,5.620809,1.9429466600,111.322643,0.4630148848,26.528799,-0.0615576864,-3.526996,3.526996,-1.0937673078,-62.668251,0.4218911099,0.4218911099
0.092000,sine_60deg_1hz,0.5721828219,32.783661,5.5331571601,317.026553,0.1020469433,5.846859,1.9726602447,113.025106,0.4701358786,26.936802,-0.0637560513,-3.652953,3.652953,-1.0991824432,-62.978515,0.4274593356,0.4274593356
0.094000,sine_60deg_1hz,0.5831587819,33.412537,5.4879800099,314.438093,0.1060504462,6.076243,2.0017514587,114.691910,0.4771083357,27.336294,-0.0659633573,-3.779422,3.779422,-1.1036530159,-63.234660,0.4328989484,0.4328989484
0.096000,sine_60deg_1hz,0.5940426544,34.036137,5.4419362439,311.799979,0.1101108828,6.308889,2.0302183021,116.322940,0.4839317716,27.727248,-0.0681777108,-3.906295,3.906295,-1.1071767724,-63.436556,0.4382095824,0.4382095824
0.098000,sine_60deg_1hz,0.6048327207,34.654362,5.3950331332,309.112629,0.1142270005,6.544725,2.0580588525,117.918086,0.4906057202,28.109637,-0.0703972147,-4.033463,4.033463,-1.1097519572,-63.584103,0.4433908873,0.4433908873
0.100000,sine_60deg_1hz,0.6155272768,35.267115,5.3472780842,306.376466,0.1183975430,6.783680,2.0852712652,119.477243,0.4971297338,28.483436,-0.0726199694,-4.160818,4.160818,-1.1113773100,-63.677229,0.4484425292,0.4484425292
0.102000,sine_60deg_1hz,0.6261246341,35.874299,5.2986786380,303.591923,0.1226212506,7.025680,2.1118537733,121.000308,0.5035033835,28.848619,-0.0748440735,-4.288250,4.288250,-1.1120520633,-63.715890,0.4533641902,0.4533641902
0.104000,sine_60deg_1hz,0.6366231190,36.475818,5.2492424690,300.759439,0.1268968600,7.270655,2.1378046885,122.487186,0.5097262591,29.205163,-0.0770676254,-4.415650,4.415650,-1.1117759392,-63.700069,0.4581555691,0.4581555691
0.106000,sine_60deg_1hz,0.6470210738,37.071577,5.1989773837,297.879462,0.1312231049,7.518530,2.1631224832,123.937789,0.5157979689,29.553047,-0.0792887238,-4.542909,4.542909,-1.1105492032,-63.629782,0.4628163808,0.4628163808
0.108000,sine_60deg_1hz,0.6573168565,37.661482,5.1478913197,294.952446,0.1355987158,7.769234,2.1878054487,125.352019,0.5217181406,29.892248,-0.0815054686,-4.669919,4.669919,-1.1083724247,-63.505062,0.4673462744,0.4673462744
0.110000,sine_60deg_1hz,0.6675088411,38.245439,5.0959923440,291.978854,0.1400224203,8.022694,2.2118522481,126.729799,0.5274864208,30.222746,-0.0837159623,-4.796571,4.796571,-1.1052468548,-63.325980,0.4717451779,0.4717451779
0.112000,sine_60deg_1hz,0.6775954184,38.823358,5.0432886519,288.959155,0.1444929433,8.278836,2.2352614914,128.071050,0.5331024751,30.544522,-0.0859183106,-4.922757,4.922757,-1.1011741291,-63.092630,0.4760127426,0.4760127426
0.114000,sine_60deg_1hz,0.6875749956,39.395145,4.9897885662,285.893826,0.1490090071,8.537587,2.2580318921,129.375697,0.5385659885,30.857558,-0.0881106233,-5.048367,5.048367,-1.0961563718,-62.805134,0.4801487700,0.4801487700
0.116000,sine_60deg_1hz,0.6974459966,39.960712,4.9355005350,282.783350,0.1535693314,8.798875,2.2801621609,130.643668,0.5438766652,31.161837,-0.0902910156,-5.173294,5.173294,-1.0901961187,-62.463636,0.4841530557,0.4841530557
0.118000,sine_60deg_1hz,0.7072068629,40.519968,4.8804331310,279.628221,0.1581726341,9.062624,2.3016513431,131.874908,0.5490342288,31.457344,-0.0924576087,-5.297431,5.297431,-1.0832965446,-62.068320,0.4880254967,0.4880254967
0.120000,sine_60deg_1hz,0.7168560530,41.072826,4.8245950501,276.428934,0.1628176306,9.328763,2.3224982816,133.069349,0.5540384224,31.744063,-0.0946085308,-5.420670,5.420670,-1.0754610897,-61.619381,0.4917657515,0.4917657515
0.122000,sine_60deg_1hz,0.7263920432,41.619198,4.7679951097,273.185997,0.1675030347,9.597217,2.3427020302,134.226939,0.5588890085,32.021981,-0.0967419183,-5.542904,5.542904,-1.0666937394,-61.117049,0.4953737813,0.4953737813
0.124000,sine_60deg_1hz,0.7358133277,42.158998,4.7106422476,269.899920,0.1722275581,9.867912,2.3622617023,135.347626,0.5635857696,32.291086,-0.0988559162,-5.664027,5.664027,-1.0569989155,-60.561577,0.4988494349,0.4988494349
0.126000,sine_60deg_1hz,0.7451184188,42.692141,4.6525455204,266.571222,0.1769899111,10.140775,2.3811764976,136.431364,0.5681285077,32.551366,-0.1009486791,-5.783933,5.783933,-1.0463814902,-59.953243,0.5021926009,0.5021926009
0.128000,sine_60deg_1hz,0.7543058470,43.218541,4.5937141024,263.200430,0.1817888025,10.415731,2.3994456974,137.478112,0.5725170445,32.802810,-0.1030183727,-5.902518,5.902518,-1.0348467777,-59.292353,0.5054031817,0.5054031817
0.130000,sine_60deg_1hz,0.7633741615,43.738118,4.5341572837,259.788076,0.1866229398,10.692707,2.4170686660,138.487833,0.5767512217,33.045411,-0.1050631738,-6.019676,6.019676,-1.0224005307,-58.579235,0.5084810977,0.5084810977
0.132000,sine_60deg_1hz,0.7723219305,44.250787,4.4738844690,256.334698,0.1914910295,10.971628,2.4340448506,139.460497,0.5808309009,33.279159,-0.1070812716,-6.135305,6.135305,-1.0090489352,-57.814245,0.5114262872,0.5114262872
0.134000,sine_60deg_1hz,0.7811477408,44.756469,4.4129051761,252.840842,0.1963917771,11.252420,2.4503737816,140.396076,0.5847559637,33.504049,-0.1090708688,-6.249300,6.249300,-0.9947986058,-56.997762,0.5142387058,0.5142387058
0.136000,sine_60deg_1hz,0.7898501989,45.255083,4.3512290343,249.307059,0.2013238874,11.535009,2.4660551508,141.294552,0.5885263115,33.720074,-0.1110301821,-6.361561,6.361561,-0.9796566347,-56.130191,0.5169183274,0.5169183274
0.138000,sine_60deg_1hz,0.7984279305,45.746551,4.2888657829,245.733908,0.2062860642,11.819321,2.4810884163,142.155895,0.5921418662,33.927230,-0.1129574427,-6.471985,6.471985,-0.9636303152,-55.211950,0.5194650645,0.5194650645
0.140000,sine_60deg_1hz,0.8068795810,46.230795,4.2258252700,242.121953,0.2112770115,12.105281,2.4954736185,142.980106,0.5956025695,34.125514,-0.1148508981,-6.580472,6.580472,-0.9467276967,-54.243501,0.5218791675,0.5218791675
0.142000,sine_60deg_1hz,0.8152038159,46.707738,4.1621174502,238.471764,0.2162954325,12.392815,2.5092105079,143.767172,0.5989083834,34.314923,-0.1167088121,-6.686922,6.686922,-0.9289569813,-53.225314,0.5241604036,0.5241604036
0.144000,sine_60deg_1hz,0.8233993207,47.177306,4.0977523839,234.783917,0.2213400306,12.681850,2.5222990535,144.517090,0.6020592901,34.495456,-0.1185294658,-6.791238,6.791238,-0.9103268676,-52.157887,0.5263089330,0.5263089330
0.146000,sine_60deg_1hz,0.8314648011,47.639424,4.0327402350,231.058995,0.2264095092,12.972309,2.5347392855,145.229863,0.6050552920,34.667115,-0.1203111587,-6.893322,6.893322,-0.8908464376,-51.041741,0.5283247992,0.5283247992
0.148000,sine_60deg_1hz,0.8393989837,48.094019,3.9670912696,227.297587,0.2315025718,13.264120,2.5465313193,145.905497,0.6078964119,34.829899,-0.1220522090,-6.993076,6.993076,-0.8705251681,-49.877418,0.5302080870,0.5302080870
0.150000,sine_60deg_1hz,0.8472006154,48.541020,3.9008158545,223.500285,0.2366179225,13.557208,2.5576753641,146.544004,0.6105826929,34.983811,-0.1237509549,-7.090407,7.090407,-0.8493729316,-48.665484,0.5319588986,0.5319588986
0.152000,sine_60deg_1hz,0.8548684643,48.980355,3.8339244554,219.667690,0.2417542659,13.851499,2.5681717027,147.145400,0.6131141984,35.128856,-0.1254057549,-7.185220,7.185220,-0.8273999775,-47.406527,0.5335773447,0.5335773447
0.154000,sine_60deg_1hz,0.8624013196,49.411956,3.7664276352,215.800407,0.2469103074,14.146919,2.5780207077,147.709706,0.6154910122,35.265037,-0.1270149887,-7.277423,7.277423,-0.8046169381,-46.101155,0.5350635655,0.5350635655
0.156000,sine_60deg_1hz,0.8697979917,49.835754,3.6983360524,211.899047,0.2520847530,14.443392,2.5872228387,148.236949,0.6177132386,35.392362,-0.1285770584,-7.366923,7.366923,-0.7810348216,-44.749999,0.5364177139,0.5364177139
0.158000,sine_60deg_1hz,0.8770573126,50.251682,3.6296604594,207.964225,0.2572763103,14.740847,2.5957786306,148.727160,0.6197810023,35.510836,-0.1300903884,-7.453630,7.453630,-0.7566649991,-43.353711,0.5376399591,0.5376399591
0.160000,sine_60deg_1hz,0.8841781360,50.659676,3.5604117010,203.996564,0.2624836877,15.039207,2.6036887141,149.180374,0.6216944483,35.620468,-0.1315534268,-7.537456,7.537456,-0.7315192140,-41.912964,0.5387304979,0.5387304979
0.162000,sine_60deg_1hz,0.8911593374,51.059669,3.4906007123,199.996689,0.2677055953,15.338401,2.6109537999,149.596633,0.6234537421,35.721268,-0.1329646459,-7.618313,7.618313,-0.7056095659,-40.428450,0.5396895344,0.5396895344
0.164000,sine_60deg_1hz,0.8979998145,51.451599,3.4202385173,195.965232,0.2729407447,15.638353,2.6175746847,149.975982,0.6250590698,35.813247,-0.1343225430,-7.696115,7.696115,-0.6789485098,-38.900884,0.5405172958,0.5405172958
0.166000,sine_60deg_1hz,0.9046984869,51.835405,3.3493362270,191.902830,0.2781878492,15.938990,2.6235522500,150.318471,0.6265106377,35.896415,-0.1356256407,-7.770777,7.770777,-0.6515488509,-37.330999,0.5412140264,0.5412140264
0.168000,sine_60deg_1hz,0.9112542970,52.211025,3.2779050376,187.810124,0.2834456241,16.240238,2.6288874625,150.624156,0.6278086729,35.970787,-0.1368724881,-7.842216,7.842216,-0.6234237393,-35.719549,0.5417799889,0.5417799889
0.170000,sine_60deg_1hz,0.9176662094,52.578401,3.2059562291,183.687761,0.2887127869,16.542024,2.6335813738,150.893098,0.6289534226,36.036377,-0.1380616615,-7.910351,7.910351,-0.5945866656,-34.067306,0.5422154641,0.5422154641
0.172000,sine_60deg_1hz,0.9239332118,52.937474,3.1335011629,179.536392,0.2939880571,16.844275,2.6376351207,151.125360,0.6299451547,36.093199,-0.1391917644,-7.975101,7.975101,-0.5650514559,-32.375064,0.5425207507,0.5425207507
0.174000,sine_60deg_1hz,0.9300543143,53.288187,3.0605512805,175.356671,0.2992701570,17.146917,2.6410499247,151.321014,0.6307841574,36.141270,-0.1402614289,-8.036388,8.036388,-0.5348322674,-30.643632,0.5426961655,0.5426961655
0.176000,sine_60deg_1hz,0.9360285505,53.630485,2.9871181016,171.149260,0.3045578111,17.449877,2.6438270927,151.480134,0.6314707394,36.180608,-0.1412693161,-8.094136,8.094136,-0.5039435830,-28.873840,0.5427420432,0.5427420432
0.178000,sine_60deg_1hz,0.9418549770,53.964315,2.9132132222,166.914822,0.3098497472,17.753083,2.6459680161,151.602800,0.6320052298,36.211232,-0.1422141165,-8.148269,8.148269,-0.4724002074,-27.066538,0.5426587365,0.5426587365
0.180000,sine_60deg_1hz,0.9475326736,54.289623,2.8388483126,162.654027,0.3151446955,18.056461,2.6474741715,151.689096,0.6323879781,36.233162,-0.1430945510,-8.198714,8.198714,-0.4402172617,-25.222591,0.5424466160,0.5424466160
0.182000,sine_60deg_1hz,0.9530607438,54.606358,2.7640351159,158.367547,0.3204413898,18.359939,2.6483471200,151.739113,0.6326193541,36.246419,-0.1439093714,-8.245400,8.245400,-0.4074101791,-23.342884,0.5421060701,0.5421060701
0.184000,sine_60deg_1hz,0.9584383147,54.914470,2.6887854461,154.056058,0.3257385670,18.663445,2.6485886022,151.752949,0.6326997478,36.251025,-0.1446573609,-8.288256,8.288256,-0.3739947647,-21.428322,0.5416375048,0.5416375048
0.186000,sine_60deg_1hz,0.9636645371,55.213911,2.6131111859,149.720242,0.3310349672,18.966906,2.6482001120,151.730690,0.6326295699,36.247004,-0.1453373347,-8.327216,8.327216,-0.3399869001,-19.479814,0.5410412484,0.5410412484
0.188000,sine_60deg_1hz,0.9687385857,55.504632,2.5370242851,145.360784,0.3363293345,19.270251,2.6471836629,151.672451,0.6324092512,36.234381,-0.1459481408,-8.362212,8.362212,-0.3054030622,-17.498307,0.5403179804,0.5403179804
0.190000,sine_60deg_1hz,0.9736596592,55.786589,2.4605367588,140.978372,0.3416204167,19.573408,2.6455410875,151.578339,0.6320392425,36.213181,-0.1464886605,-8.393182,8.393182,-0.2702598399,-15.484748,0.5394679604,0.5394679604
0.192000,sine_60deg_1hz,0.9784269806,56.059737,2.3836606852,136.573697,0.3469069655,19.876305,2.6432744266,151.448469,0.6315200150,36.183432,-0.1469578089,-8.420062,8.420062,-0.2345741955,-13.440111,0.5384917318,0.5384917318
0.194000,sine_60deg_1hz,0.9830397970,56.324031,2.3064082039,132.147456,0.3521877365,20.178871,2.6403854965,151.282945,0.6308520604,36.145161,-0.1473545352,-8.442793,8.442793,-0.1983631649,-11.365372,0.5373897306,0.5373897306
0.196000,sine_60deg_1hz,0.9874973800,56.579432,2.2287915141,127.700347,0.3574614902,20.481035,2.6368768343,151.081914,0.6300358898,36.098397,-0.1476778242,-8.461316,8.461316,-0.1616444977,-9.261547,0.5361627208,0.5361627208
0.198000,sine_60deg_1hz,0.9917990257,56.825898,2.1508228722,123.233073,0.3627269919,20.782726,2.6327508424,150.845512,0.6290720339,36.043173,-0.1479266964,-8.475575,8.475575,-0.1244360697,-7.129662,0.5348108434,0.5348108434
0.200000,sine_60deg_1hz,0.9959440549,57.063391,2.0725145905,118.746339,0.3679830095,21.083873,2.6280087841,150.573812,0.6279610455,35.979518,-0.1481002067,-8.485517,8.485517,-0.0867551915,-4.970706,0.5333344728,0.5333344728
0.202000,sine_60deg_1hz,0.9999318130,57.291873,1.9938790346,114.240854,0.3732283177,21.384407,2.6226541476,150.267014,0.6267034952,35.907465,-0.1481974485,-8.491088,8.491088,-0.0486209006,-2.785772,0.5317352335,0.5317352335
0.204000,sine_60deg_1hz,1.0037616702,57.511307,1.9149286222,109.717328,0.3784616957,21.684258,2.6166889697,149.925234,0.6252999745,35.827049,-0.1482175514,-8.492240,8.492240,-0.0100514477,-0.575906,0.5300126148,0.5300126148
0.206000,sine_60deg_1hz,1.0074330219,57.721660,1.8356758204,105.176477,0.3836819275,21.983355,2.6101158943,149.548625,0.6237510944,35.738305,-0.1481596828,-8.488925,8.488925,0.0289343032,1.657813,0.5281676612,0.5281676612
0.208000,sine_60deg_1hz,1.0109452882,57.922898,1.7561331440,100.619017,0.3888878026,22.281630,2.6029375577,149.137336,0.6220574856,35.641269,-0.1480230482,-8.481096,8.481096,0.0683172990,3.914293,0.5262009092,0.5262009092
0.210000,sine_60deg_1hz,1.0142979145,58.114990,1.6763131539,96.045669,0.3940781160,22.579013,2.5951566942,148.691526,0.6202197985,35.535977,-0.1478068918,-8.468711,8.468711,0.1080782307,6.192426,0.5241130017,0.5241130017
0.212000,sine_60deg_1hz,1.0174903714,58.297904,1.5962284545,91.457154,0.3992516682,22.875436,2.5867761170,148.211354,0.6182387032,35.422468,-0.1475104967,-8.451729,8.451729,0.1481975506,8.491094,0.5219045828,0.5219045828
0.214000,sine_60deg_1hz,1.0205221548,58.471612,1.5158916921,86.854196,0.4044072657,23.170830,2.5777987218,147.696987,0.6161148891,35.300783,-0.1471331857,-8.430111,8.430111,0.1886554753,10.809163,0.5195763157,0.5195763157
0.216000,sine_60deg_1hz,1.0233927859,58.636087,1.4353155529,82.237523,0.4095437206,23.465127,2.5682274851,147.148596,0.6138490652,35.170961,-0.1466743217,-8.403820,8.403820,0.2294319914,13.145485,0.5171288793,0.5171288793
0.218000,sine_60deg_1hz,1.0261018114,58.791303,1.3545127606,77.607864,0.4146598516,23.758259,2.5580654646,146.566355,0.6114419598,35.033044,-0.1461333080,-8.372822,8.372822,0.2705068610,15.498901,0.5145629687,0.5145629687
0.220000,sine_60deg_1hz,1.0286488035,58.937235,1.2734960752,72.965950,0.4197544832,24.050160,2.5473157986,145.950444,0.6088943204,34.887075,-0.1455095888,-8.337085,8.337085,0.3118596266,17.868240,0.5118792953,0.5118792953
