time_s,profile_name,target_rad,target_deg,target_vel_rad_s,target_vel_deg_s,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,tracking_error_rad,tracking_error_deg,pole_q_rad,pole_q_deg,pole_lift_deg,pole_qd_rad_s,pole_qd_deg_s,actuator_force_nm,qfrc_actuator_nm
0.080000,sine_60deg_1hz,0.5044912678,28.905220,5.7856313486,331.492258,0.0771919894,4.422775,1.7450343743,99.983105,0.4272992784,24.482445,-0.0494430782,-2.832880,2.832880,-1.0301470948,-59.023081,0.4418583311,0.4418583311
0.082000,sine_60deg_1hz,0.5159828655,29.563640,5.7457988389,329.210023,0.0807467710,4.626449,1.7773908011,101.836991,0.4352360945,24.937191,-0.0515235695,-2.952083,2.952083,-1.0402456643,-59.601686,0.4489200063,0.4489200063
0.084000,sine_60deg_1hz,0.5273929835,30.217392,5.7050590009,326.875803,0.0843650812,4.833763,1.8091551306,103.656953,0.4430279023,25.383629,-0.0536224521,-3.072340,3.072340,-1.0494412721,-60.128556,0.4558402615,0.4558402615
0.086000,sine_60deg_1hz,0.5387198200,30.866372,5.6634182680,324.489964,0.0880457310,5.044649,1.8403248811,105.442849,0.4506740890,25.821723,-0.0557379101,-3.193547,3.193547,-1.0577289976,-60.603407,0.4626185634,0.4626185634
0.088000,sine_60deg_1hz,0.5499615864,31.510478,5.6208832157,322.052885,0.0917875263,5.259038,1.8708976446,107.194539,0.4581740602,26.251440,-0.0578681189,-3.315599,3.315599,-1.0651044158,-61.025988,0.4692543962,0.4692543962
0.090000,sine_60deg_1hz,0.5611165076,32.149608,5.5774605607,319.564951,0.0955892684,5.476862,1.9008710873,108.911891,0.4655272391,26.672746,-0.0600112461,-3.438391,3.438391,-1.0715635961,-61.396072,0.4757472619,0.4757472619
0.092000,sine_60deg_1hz,0.5721828219,32.783661,5.5331571601,317.026553,0.0994497543,5.698051,1.9302429500,110.594774,0.4727330675,27.085610,-0.0621654523,-3.561818,3.561818,-1.0771031020,-61.713462,0.4820966799,0.4820966799
0.094000,sine_60deg_1hz,0.5831587819,33.412537,5.4879800099,314.438093,0.1033677764,5.922537,1.9590110485,112.243065,0.4797910055,27.490000,-0.0643288923,-3.685774,3.685774,-1.0817199891,-61.977990,0.4883021878,0.4883021878
0.096000,sine_60deg_1hz,0.5940426544,34.036137,5.4419362439,311.799979,0.1073421230,6.150251,1.9871732743,113.856642,0.4867005314,27.885886,-0.0664997159,-3.810153,3.810153,-1.0854118037,-62.189515,0.4943633413,0.4943633413
0.098000,sine_60deg_1hz,0.6048327207,34.654362,5.3950331332,309.112629,0.1113715782,6.381121,2.0147275951,115.435388,0.4934611425,28.273241,-0.0686760690,-3.934849,3.934849,-1.0881765809,-62.347925,0.5002797140,0.5002797140
0.100000,sine_60deg_1hz,0.6155272768,35.267115,5.3472780842,306.376466,0.1154549223,6.615080,2.0416720549,116.979192,0.5000723545,28.652035,-0.0708560947,-4.059755,4.059755,-1.0900128427,-62.453136,0.5060508981,0.5060508981
0.102000,sine_60deg_1hz,0.6261246341,35.874299,5.2986786380,303.591923,0.1195909318,6.852056,2.0680047747,118.487946,0.5065337023,29.022243,-0.0730379339,-4.184765,4.184765,-1.0909195954,-62.505089,0.5116765042,0.5116765042
0.104000,sine_60deg_1hz,0.6366231190,36.475818,5.2492424690,300.759439,0.1237783798,7.091979,2.0937239531,119.961546,0.5128447393,29.383839,-0.0752197266,-4.309773,4.309773,-1.0908963270,-62.503755,0.5171561613,0.5171561613
0.106000,sine_60deg_1hz,0.6470210738,37.071577,5.1989773837,297.879462,0.1280160356,7.334779,2.1188279484,121.399899,0.5190050382,29.736798,-0.0773996127,-4.434671,4.434671,-1.0899430611,-62.449137,0.5224895172,0.5224895172
0.108000,sine_60deg_1hz,0.6573168565,37.661482,5.1478913197,294.952446,0.1323026655,7.580384,2.1433149462,122.802901,0.5250141909,30.081097,-0.0795757329,-4.559354,4.559354,-1.0880601248,-62.341253,0.5276761556,0.5276761556
0.110000,sine_60deg_1hz,0.6675088411,38.245439,5.0959923440,291.978854,0.1366370325,7.828725,2.1671834701,124.170466,0.5308718087,30.416714,-0.0817462299,-4.683714,4.683714,-1.0852484964,-62.180159,0.5327159318,0.5327159318
0.112000,sine_60deg_1hz,0.6775954184,38.823358,5.0432886519,288.959155,0.1410178965,8.079730,2.1904320281,125.502511,0.5365775219,30.743627,-0.0839092490,-4.807646,4.807646,-1.0815095589,-61.965933,0.5376084597,0.5376084597
0.114000,sine_60deg_1hz,0.6875749956,39.395145,4.9897885662,285.893826,0.1454440150,8.333328,2.2130592116,126.798953,0.5421309806,31.061817,-0.0860629394,-4.931043,4.931043,-1.0768451641,-61.698683,0.5423534671,0.5423534671
0.116000,sine_60deg_1hz,0.6974459966,39.960712,4.9355005350,282.783350,0.1499141423,8.589448,2.2350636917,128.059716,0.5475318543,31.371264,-0.0882054546,-5.053800,5.053800,-1.0712576261,-61.378541,0.5469506968,0.5469506968
0.118000,sine_60deg_1hz,0.7072068629,40.519968,4.8804331310,279.628221,0.1544270306,8.848017,2.2564441400,129.284726,0.5527798323,31.671951,-0.0903349540,-5.175812,5.175812,-1.0647496632,-61.005662,0.5513999111,0.5513999111
0.120000,sine_60deg_1hz,0.7168560530,41.072826,4.8245950501,276.428934,0.1589814297,9.108965,2.2771995507,130.473923,0.5578746233,31.963861,-0.0924496032,-5.296972,5.296972,-1.0573246149,-60.580238,0.5557009719,0.5557009719
0.122000,sine_60deg_1hz,0.7263920432,41.619198,4.7679951097,273.185997,0.1635760872,9.372219,2.2973287482,131.627241,0.5628159560,32.246979,-0.0945475754,-5.417177,5.417177,-1.0489860991,-60.102476,0.5598535169,0.5598535169
0.124000,sine_60deg_1hz,0.7358133277,42.158998,4.7106422476,269.899920,0.1682097487,9.637709,2.3168307291,132.744623,0.5676035790,32.521290,-0.0966270519,-5.536322,5.536322,-1.0397382428,-59.572613,0.5638574543,0.5638574543
0.126000,sine_60deg_1hz,0.7451184188,42.692141,4.6525455204,266.571222,0.1728811578,9.905361,2.3357045670,133.826014,0.5722372609,32.786780,-0.0986862231,-5.654304,5.654304,-1.0295856126,-58.990910,0.5677126213,0.5677126213
0.128000,sine_60deg_1hz,0.7543058470,43.218541,4.5937141024,263.200430,0.1775890566,10.175103,2.3539494173,134.871367,0.5767167903,33.043438,-0.1007232895,-5.771019,5.771019,-1.0185332128,-58.357654,0.5714188788,0.5714188788
0.130000,sine_60deg_1hz,0.7633741615,43.738118,4.5341572837,259.788076,0.1823321857,10.446865,2.3715645170,135.880638,0.5810419759,33.291253,-0.1027364625,-5.886366,5.886366,-1.0065864812,-57.673157,0.5749761072,0.5749761072
0.132000,sine_60deg_1hz,0.7723219305,44.250787,4.4738844690,256.334698,0.1871092841,10.720572,2.3885491849,136.853787,0.5852126464,33.530215,-0.1047239651,-6.000241,6.000241,-0.9937512842,-56.937754,0.5783842070,0.5783842070
0.134000,sine_60deg_1hz,0.7811477408,44.756469,4.4129051761,252.840842,0.1919190897,10.996154,2.4049028223,137.790782,0.5892286511,33.760315,-0.1066840329,-6.112545,6.112545,-0.9800339127,-56.151807,0.5816430989,0.5816430989
0.136000,sine_60deg_1hz,0.7898501989,45.255083,4.3512290343,249.307059,0.1967603395,11.273537,2.4206249126,138.691591,0.5930898594,33.981546,-0.1086149150,-6.223176,6.223176,-0.9654410770,-55.315699,0.5847527237,0.5847527237
0.138000,sine_60deg_1hz,0.7984279305,45.746551,4.2888657829,245.733908,0.2016317697,11.552649,2.4357150996,139.556195,0.5967961607,34.193901,-0.1105148749,-6.332036,6.332036,-0.9499799558,-54.429842,0.5877130421,0.5877130421
0.140000,sine_60deg_1hz,0.8068795810,46.230795,4.2258252700,242.121953,0.2065321153,11.833419,2.4501728033,140.384561,0.6003474657,34.397376,-0.1123821908,-6.439025,6.439025,-0.9336579271,-53.494659,0.5905239568,0.5905239568
0.142000,sine_60deg_1hz,0.8152038159,46.707738,4.1621174502,238.471764,0.2114601113,12.115772,2.4639979828,141.176685,0.6037437046,34.591966,-0.1142151570,-6.544046,6.544046,-0.9164830876,-52.510613,0.5931856996,0.5931856996
0.144000,sine_60deg_1hz,0.8233993207,47.177306,4.0977523839,234.783917,0.2164144920,12.399637,2.4771903733,141.932553,0.6069848286,34.777669,-0.1160120844,-6.647003,6.647003,-0.8984637238,-51.478179,0.5956980641,0.5956980641
0.146000,sine_60deg_1hz,0.8314648011,47.639424,4.0327402350,231.058995,0.2213939918,12.684941,2.4897498763,142.652160,0.6100708093,34.954483,-0.1177713016,-6.747799,6.747799,-0.8796085749,-50.397859,0.5980611722,0.5980611722
0.148000,sine_60deg_1hz,0.8393989837,48.094019,3.9670912696,227.297587,0.2263973447,12.971612,2.5016764732,143.335504,0.6130016389,35.122407,-0.1194911551,-6.846339,6.846339,-0.8599267682,-49.270175,0.6002750831,0.6002750831
0.150000,sine_60deg_1hz,0.8472006154,48.541020,3.9008158545,223.500285,0.2314232852,13.259578,2.5129702257,143.982588,0.6157773302,35.281442,-0.1211700107,-6.942530,6.942530,-0.8394278153,-48.095671,0.6023398801,0.6023398801
0.152000,sine_60deg_1hz,0.8548684643,48.980355,3.8339244554,219.667690,0.2364705478,13.548764,2.5236312892,144.593422,0.6183979165,35.431591,-0.1228062540,-7.036280,7.036280,-0.8181216151,-46.874916,0.6042556698,0.6042556698
0.154000,sine_60deg_1hz,0.8624013196,49.411956,3.7664276352,215.800407,0.2415378676,13.839100,2.5336598924,145.168019,0.6208634520,35.572855,-0.1243982908,-7.127497,7.127497,-0.7960184361,-45.608497,0.6060225698,0.6060225698
0.156000,sine_60deg_1hz,0.8697979917,49.835754,3.6983360524,211.899047,0.2466239803,14.130513,2.5430563518,145.706396,0.6231740114,35.705241,-0.1259445487,-7.216091,7.216091,-0.7731289206,-44.297024,0.6076407282,0.6076407282
0.158000,sine_60deg_1hz,0.8770573126,50.251682,3.6296604594,207.964225,0.2517276224,14.422930,2.5518210707,146.208577,0.6253296902,35.828752,-0.1274434768,-7.301973,7.301973,-0.7494640793,-42.941129,0.6091103099,0.6091103099
0.160000,sine_60deg_1hz,0.8841781360,50.659676,3.5604117010,203.996564,0.2568475315,14.716280,2.5599545268,146.674590,0.6273306045,35.943396,-0.1288935474,-7.385056,7.385056,-0.7250352780,-41.541461,0.6104314972,0.6104314972
0.162000,sine_60deg_1hz,0.8911593374,51.059669,3.4906007123,199.996689,0.2619824460,15.010488,2.5674572916,147.104467,0.6291768914,36.049180,-0.1302932559,-7.465254,7.465254,-0.6998542459,-40.098695,0.6116045030,0.6116045030
0.164000,sine_60deg_1hz,0.8979998145,51.451599,3.4202385173,195.965232,0.2671311061,15.305485,2.5743300173,147.498245,0.6308687084,36.146114,-0.1316411220,-7.542481,7.542481,-0.6739330617,-38.613520,0.6126295505,0.6126295505
0.166000,sine_60deg_1hz,0.9046984869,51.835405,3.3493362270,191.902830,0.2722922529,15.601197,2.5805734403,147.855967,0.6324062340,36.234208,-0.1329356903,-7.616654,7.616654,-0.6472841514,-37.086650,0.6135068868,0.6135068868
0.168000,sine_60deg_1hz,0.9112542970,52.211025,3.2779050376,187.810124,0.2774646297,15.897552,2.5861883809,148.177679,0.6337896673,36.313473,-0.1341755309,-7.687692,7.687692,-0.6199202830,-35.518816,0.6142367799,0.6142367799
0.170000,sine_60deg_1hz,0.9176662094,52.578401,3.2059562291,183.687761,0.2826469812,16.194479,2.5911757437,148.463434,0.6350192282,36.383922,-0.1353592400,-7.755513,7.755513,-0.5918545622,-33.910768,0.6148195178,0.6148195178
0.172000,sine_60deg_1hz,0.9239332118,52.937474,3.1335011629,179.536392,0.2878380542,16.491906,2.5955365175,148.713288,0.6360951575,36.445568,-0.1364854409,-7.820040,7.820040,-0.5631004271,-32.263278,0.6152554091,0.6152554091
0.174000,sine_60deg_1hz,0.9300543143,53.288187,3.0605512805,175.356671,0.2930365978,16.789760,2.5992717751,148.927303,0.6370177165,36.498427,-0.1375527841,-7.881194,7.881194,-0.5336716441,-30.577133,0.6155447829,0.6155447829
0.176000,sine_60deg_1hz,0.9360285505,53.630485,2.9871181016,171.149260,0.2982413631,17.087971,2.6023826733,149.105544,0.6377871874,36.542514,-0.1385599487,-7.938900,7.938900,-0.5035823024,-28.853141,0.6156879886,0.6156879886
0.178000,sine_60deg_1hz,0.9418549770,53.964315,2.9132132222,166.914822,0.3034511040,17.386468,2.6048704529,149.248083,0.6384038729,36.577848,-0.1395056424,-7.993085,7.993085,-0.4728468099,-27.092127,0.6156853959,0.6156853959
0.180000,sine_60deg_1hz,0.9475326736,54.289623,2.8388483126,162.654027,0.3086645769,17.685178,2.6067364388,149.354996,0.6388680967,36.604446,-0.1403886021,-8.043674,8.043674,-0.4414798879,-25.294934,0.6155373949,0.6155373949
0.182000,sine_60deg_1hz,0.9530607438,54.606358,2.7640351159,158.367547,0.3138805410,17.984030,2.6079820397,149.426364,0.6391802028,36.622328,-0.1412075953,-8.090599,8.090599,-0.4094965671,-23.462425,0.6152443958,0.6152443958
0.184000,sine_60deg_1hz,0.9584383147,54.914470,2.6887854461,154.056058,0.3190977585,18.282955,2.6086087481,149.462272,0.6393405562,36.631516,-0.1419614196,-8.133790,8.133790,-0.3769121822,-21.595477,0.6148068289,0.6148068289
0.186000,sine_60deg_1hz,0.9636645371,55.213911,2.6131111859,149.720242,0.3243149948,18.581880,2.6086181401,149.462810,0.6393495423,36.632030,-0.1426489044,-8.173180,8.173180,-0.3437423675,-19.694987,0.6142251450,0.6142251450
0.188000,sine_60deg_1hz,0.9687385857,55.504632,2.5370242851,145.360784,0.3295310186,18.880737,2.6080119397,149.428077,0.6392075670,36.623896,-0.1432689106,-8.208704,8.208704,-0.3100030962,-17.761869,0.6134998144,0.6134998144
0.190000,sine_60deg_1hz,0.9736596592,55.786589,2.4605367588,140.978372,0.3347446022,19.179453,2.6067917607,149.358166,0.6389150570,36.607136,-0.1438203316,-8.240298,8.240298,-0.2757104995,-15.797048,0.6126312630,0.6126312630
0.192000,sine_60deg_1hz,0.9784269806,56.059737,2.3836606852,136.573697,0.3399545212,19.477959,2.6049594978,149.253185,0.6384724594,36.581777,-0.1443020938,-8.267901,8.267901,-0.2408811286,-13.801472,0.6116201312,0.6116201312
0.194000,sine_60deg_1hz,0.9830397970,56.324031,2.3064082039,132.147456,0.3451595554,19.776186,2.6025171038,149.113246,0.6378802416,36.547846,-0.1447131574,-8.291453,8.291453,-0.2055317988,-11.776105,0.6104668812,0.6104668812
0.196000,sine_60deg_1hz,0.9874973800,56.579432,2.2287915141,127.700347,0.3503584880,20.074063,2.5994663289,148.938450,0.6371388920,36.505369,-0.1450525162,-8.310897,8.310897,-0.1696794062,-9.721914,0.6091720193,0.6091720193
0.198000,sine_60deg_1hz,0.9917990257,56.825898,2.1508228722,123.233073,0.3555501072,20.371521,2.5958096008,148.728935,0.6362489185,36.454378,-0.1453191993,-8.326177,8.326177,-0.1333415242,-7.639907,0.6077363596,0.6077363596
0.200000,sine_60deg_1hz,0.9959440549,57.063391,2.0725145905,118.746339,0.3607332051,20.668490,2.5915489156,148.484815,0.6352108498,36.394901,-0.1455122706,-8.337239,8.337239,-0.0965356419,-5.531085,0.6061601376,0.6061601376
0.202000,sine_60deg_1hz,0.9999318130,57.291873,1.9938790346,114.240854,0.3659065789,20.964903,2.5866869019,148.206242,0.6340252341,36.326970,-0.1456308303,-8.344032,8.344032,-0.0592798856,-3.396487,0.6044441240,0.6044441240
0.204000,sine_60deg_1hz,1.0037616702,57.511307,1.9149286222,109.717328,0.3710690286,21.260689,2.5812248413,147.893289,0.6326926417,36.250618,-0.1456740137,-8.346506,8.346506,-0.0215916621,-1.237111,0.6025885549,0.6025885549
0.206000,sine_60deg_1hz,1.0074330219,57.721660,1.8356758204,105.176477,0.3762193607,21.555782,2.5751660874,147.546148,0.6312136611,36.165879,-0.1456409936,-8.344614,8.344614,0.0165100109,0.945954,0.6005951253,0.6005951253
0.208000,sine_60deg_1hz,1.0109452882,57.922898,1.7561331440,100.619017,0.3813563864,21.850111,2.5685128258,147.164945,0.6295889018,36.072787,-0.1455309802,-8.338311,8.338311,0.0550067217,3.151653,0.5984635497,0.5984635497
0.210000,sine_60deg_1hz,1.0142979145,58.114990,1.6763131539,96.045669,0.3864789217,22.143611,2.5612676371,146.749826,0.6278189928,35.971379,-0.1453432210,-8.327553,8.327553,0.0938796028,5.378905,0.5961948146,0.5961948146
0.212000,sine_60deg_1hz,1.0174903714,58.297904,1.5962284545,91.457154,0.3915857880,22.436213,2.5534331700,146.300944,0.6259045834,35.861691,-0.1450770019,-8.312300,8.312300,0.1331095587,7.626616,0.5937896115,0.5937896115
0.214000,sine_60deg_1hz,1.0205221548,58.471612,1.5158916921,86.854196,0.3966758123,22.727850,2.5450121548,145.818455,0.6238463425,35.743762,-0.1447316474,-8.292513,8.292513,0.1726772618,9.893678,0.5912486638,0.5912486638
0.216000,sine_60deg_1hz,1.0233927859,58.636087,1.4353155529,82.237523,0.4017478271,23.018455,2.5360074022,145.302521,0.6216449588,35.617632,-0.1443065210,-8.268155,8.268155,0.2125631581,12.178972,0.5885727130,0.5885727130
0.218000,sine_60deg_1hz,1.0261018114,58.791303,1.3545127606,77.607864,0.4068006707,23.307962,2.5264218032,144.753307,0.6193011407,35.483342,-0.1438010261,-8.239192,8.239192,0.2527474723,14.481363,0.5857625192,0.5857625192
0.220000,sine_60deg_1hz,1.0286488035,58.937235,1.2734960752,72.965950,0.4118331874,23.596303,2.5162583290,144.170982,0.6168156162,35.340932,-0.1432146057,-8.205592,8.205592,0.2932102136,16.799708,0.5828188609,0.5828188609
