time_s,profile_name,target_rad,target_deg,target_vel_rad_s,target_vel_deg_s,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,tracking_error_rad,tracking_error_deg,pole_q_rad,pole_q_deg,pole_lift_deg,pole_qd_rad_s,pole_qd_deg_s,actuator_force_nm,qfrc_actuator_nm
0.020000,sine_60deg_1hz,0.1312486553,7.519994,6.5328626978,374.305461,0.0059531651,0.341091,0.5282910167,30.268846,0.1252954901,7.178903,-0.0040892973,-0.234299,0.234299,-0.3612825549,-20.699966,0.1534408224,0.1534408224
0.022000,sine_60deg_1hz,0.1442936550,8.267417,6.5224998558,373.711714,0.0071086908,0.407298,0.5777628553,33.103373,0.1371849641,7.860119,-0.0048779639,-0.279487,0.279487,-0.3943332735,-22.593632,0.1634114326,0.1634114326
0.024000,sine_60deg_1hz,0.1573158691,9.013535,6.5111070354,373.058953,0.0083621522,0.479116,0.6267306826,35.909023,0.1489537169,8.534419,-0.0057316273,-0.328398,0.328398,-0.4268317221,-24.455656,0.1732730358,0.1732730358
0.026000,sine_60deg_1hz,0.1703132411,9.758230,6.4986860357,372.347282,0.0097125326,0.556487,0.6751901784,38.685548,0.1606007086,9.201743,-0.0066491459,-0.380968,0.380968,-0.4587593031,-26.284972,0.1830247620,0.1830247620
0.028000,sine_60deg_1hz,0.1832837188,10.501384,6.4852388181,371.576813,0.0111588067,0.639353,0.7231370749,41.432702,0.1721249121,9.862031,-0.0076293415,-0.437129,0.437129,-0.4900977778,-28.080534,0.1926657526,0.1926657526
0.030000,sine_60deg_1hz,0.1962252538,11.242879,6.4707675062,370.747668,0.0126999410,0.727653,0.7705671574,44.150246,0.1835253127,10.515226,-0.0086710000,-0.496812,0.496812,-0.5208292781,-29.841319,0.2021951604,0.2021951604
0.032000,sine_60deg_1hz,0.2091358025,11.982599,6.4552743850,369.859978,0.0143348936,0.821329,0.8174762653,46.837940,0.1948009090,11.161270,-0.0097728727,-0.559944,0.559944,-0.5509363169,-31.566326,0.2116121502,0.2116121502
0.034000,sine_60deg_1hz,0.2220133263,12.720427,6.4387619012,368.913882,0.0160626141,0.920320,0.8638602929,49.495549,0.2059507122,11.800107,-0.0109336763,-0.626454,0.626454,-0.5804017979,-33.254573,0.2209158987,0.2209158987
0.036000,sine_60deg_1hz,0.2348557917,13.456246,6.4212326623,367.909531,0.0178820445,1.024566,0.9097151905,52.122841,0.2169737471,12.431680,-0.0121520943,-0.696264,0.696264,-0.6092090256,-34.905106,0.2301055948,0.2301055948
0.038000,sine_60deg_1hz,0.2476611705,14.189940,6.4026894363,366.847082,0.0197921185,1.134005,0.9550369652,54.719587,0.2278690521,13.055935,-0.0134267778,-0.769298,0.769298,-0.6373417141,-36.516990,0.2391804396,0.2391804396
0.040000,sine_60deg_1hz,0.2604274408,14.921393,6.3831351513,365.726704,0.0217917618,1.248576,0.9998216817,57.285563,0.2386356790,13.672817,-0.0147563457,-0.845476,0.845476,-0.6647839966,-38.089317,0.2481396468,0.2481396468
0.042000,sine_60deg_1hz,0.2731525866,15.650490,6.3625728954,364.548574,0.0238798927,1.368217,1.0440654634,59.820545,0.2492726939,14.282273,-0.0161393866,-0.924719,0.924719,-0.6915204330,-39.621202,0.2569824424,0.2569824424
0.044000,sine_60deg_1hz,0.2858345985,16.377116,6.3410059155,363.312877,0.0260554217,1.492866,1.0877644927,62.324315,0.2597791767,14.884250,-0.0175744587,-1.006942,1.006942,-0.7175360182,-41.111785,0.2657080652,0.2657080652
0.046000,sine_60deg_1hz,0.2984714737,17.101156,6.3184376172,362.019809,0.0283172517,1.622459,1.1309149936,64.796656,0.2701542220,15.478697,-0.0190600910,-1.092063,1.092063,-0.7428161765,-42.560232,0.2743157672,0.2743157672
0.048000,sine_60deg_1hz,0.3110612168,17.822495,6.2948715643,360.669573,0.0306642783,1.756934,1.1735133109,67.237360,0.2803969385,16.065561,-0.0205947847,-1.179994,1.179994,-0.7673468226,-43.965734,0.2828048319,0.2828048319
0.050000,sine_60deg_1hz,0.3236018398,18.541020,6.2703114783,359.262384,0.0330953899,1.896226,1.2155557849,69.646216,0.2905064499,16.644793,-0.0221770132,-1.270649,1.270649,-0.7911142819,-45.327509,0.2911744964,0.2911744964
0.052000,sine_60deg_1hz,0.3360913623,19.256617,6.2447612374,357.798463,0.0356094676,2.040272,1.2570388475,72.023021,0.3004818947,17.216344,-0.0238052239,-1.363939,1.363939,-0.8141053615,-46.644801,0.2994240769,0.2994240769
0.054000,sine_60deg_1hz,0.3485278120,19.969173,6.2182248763,356.278041,0.0382053856,2.189007,1.2979589898,74.367572,0.3103224264,17.780165,-0.0254778386,-1.459773,1.459773,-0.8363073337,-47.916881,0.3075528746,0.3075528746
0.056000,sine_60deg_1hz,0.3609092252,20.678575,6.1907065854,354.701360,0.0408820111,2.342367,1.3383127677,76.679673,0.3200272141,18.336209,-0.0271932545,-1.558059,1.558059,-0.8577079439,-49.143045,0.3155602082,0.3155602082
0.058000,sine_60deg_1hz,0.3732336466,21.384713,6.1622107102,353.068666,0.0436382047,2.500285,1.3780968020,78.959131,0.3295954419,18.884428,-0.0289498453,-1.658704,1.658704,-0.8782954159,-50.322620,0.3234454097,0.3234454097
0.060000,sine_60deg_1hz,0.3854991301,22.087473,6.1327417504,351.380219,0.0464728203,2.662696,1.4173077790,81.205754,0.3390263098,19.424777,-0.0307459622,-1.761614,1.761614,-0.8980584555,-51.454959,0.3312078249,0.3312078249
0.062000,sine_60deg_1hz,0.3977037388,22.786746,6.1023043597,349.636285,0.0493847052,2.829535,1.4559424514,83.419358,0.3483190336,19.957211,-0.0325799347,-1.866693,1.866693,-0.9169862550,-52.539442,0.3388468138,0.3388468138
0.064000,sine_60deg_1hz,0.4098455455,23.482420,6.0709033443,347.837139,0.0523727005,3.000735,1.4939976425,85.599760,0.3574728450,20.481685,-0.0344500717,-1.973844,1.973844,-0.9350684993,-53.575479,0.3463617503,0.3463617503
0.066000,sine_60deg_1hz,0.4219226328,24.174386,6.0385436630,345.983066,0.0554356409,3.176228,1.5314702328,87.746781,0.3664869919,20.998158,-0.0363546625,-2.082969,2.082969,-0.9522953587,-54.562505,0.3537520193,0.3537520193
0.068000,sine_60deg_1hz,0.4339330937,24.862535,6.0052304256,344.074358,0.0585723553,3.355949,1.5683571827,89.860247,0.3753607384,21.506586,-0.0382919775,-2.193969,2.193969,-0.9686575079,-55.499987,0.3610170310,0.3610170310
0.070000,sine_60deg_1hz,0.4458750315,25.546757,5.9709688927,342.111317,0.0617816663,3.539829,1.6046555168,91.939989,0.3840933651,22.006929,-0.0402602697,-2.306744,2.306744,-0.9841461164,-56.387419,0.3681561982,0.3681561982
0.072000,sine_60deg_1hz,0.4577465604,26.226946,5.9357644746,340.094253,0.0650623908,3.727800,1.6403622285,93.985833,0.3926841696,22.499146,-0.0422577753,-2.421192,2.421192,-0.9987527843,-57.224319,0.3751689536,0.3751689536
0.074000,sine_60deg_1hz,0.4695458059,26.902993,5.8996227304,338.023483,0.0684133402,3.919796,1.6754747022,95.997629,0.4011324657,22.983197,-0.0442827149,-2.537213,2.537213,-1.0124698354,-58.010248,0.3820548470,0.3820548470
0.076000,sine_60deg_1hz,0.4812709046,27.574792,5.8625493675,335.899336,0.0718333203,4.115746,1.7099900403,97.975212,0.4094375843,23.459046,-0.0463332947,-2.654702,2.654702,-1.0252898528,-58.744781,0.3888131199,0.3888131199
0.078000,sine_60deg_1hz,0.4929200051,28.242236,5.8245502400,333.722146,0.0753211314,4.315583,1.7439055703,99.918429,0.4175988737,23.926653,-0.0484077067,-2.773557,2.773557,-1.0372060302,-59.427528,0.3954433838,0.3954433838
0.080000,sine_60deg_1hz,0.5044912678,28.905220,5.7856313486,331.492258,0.0788755688,4.519237,1.7772186699,101.827129,0.4256156990,24.385983,-0.0505041308,-2.893674,2.893674,-1.0482120506,-60.058127,0.4019451116,0.4019451116
0.082000,sine_60deg_1hz,0.5159828655,29.563640,5.7457988389,329.210023,0.0824954223,4.726640,1.8099267928,103.701166,0.4334874431,24.837001,-0.0526207350,-3.014946,3.014946,-1.0583021044,-60.636244,0.4083178137,0.4083178137
0.084000,sine_60deg_1hz,0.5273929835,30.217392,5.7050590009,326.875803,0.0861794773,4.937720,1.8420274655,105.540400,0.4412135062,25.279672,-0.0547556768,-3.137269,3.137269,-1.0674708868,-61.161577,0.4145610129,0.4145610129
0.086000,sine_60deg_1hz,0.5387198200,30.866372,5.6634182680,324.489964,0.0899265138,5.152410,1.8735182889,107.344691,0.4487933062,25.713962,-0.0569071040,-3.260537,3.260537,-1.0757135977,-61.633849,0.4206742482,0.4206742482
0.088000,sine_60deg_1hz,0.5499615864,31.510478,5.6208832157,322.052885,0.0937353077,5.370638,1.9043969380,109.113907,0.4562262787,26.139840,-0.0590731559,-3.384643,3.384643,-1.0830259405,-62.052815,0.4266570741,0.4266570741
0.090000,sine_60deg_1hz,0.5611165076,32.149608,5.5774605607,319.564951,0.0976046301,5.592333,1.9346611630,110.847919,0.4635118775,26.557274,-0.0612519641,-3.509479,3.509479,-1.0894041220,-62.418258,0.4325090612,0.4325090612
0.092000,sine_60deg_1hz,0.5721828219,32.783661,5.5331571601,317.026553,0.1015332476,5.817427,1.9643087897,112.546603,0.4706495743,26.966234,-0.0634416538,-3.634939,3.634939,-1.0948448501,-62.729989,0.4382297961,0.4382297961
0.094000,sine_60deg_1hz,0.5831587819,33.412537,5.4879800099,314.438093,0.1055199231,6.045846,1.9933377197,114.209838,0.4776388588,27.366691,-0.0656403445,-3.760915,3.760915,-1.0993453330,-62.987848,0.4438188817,0.4438188817
0.096000,sine_60deg_1hz,0.5940426544,34.036137,5.4419362439,311.799979,0.1095634149,6.277521,2.0217459312,115.837509,0.4844792395,27.758616,-0.0678461510,-3.887298,3.887298,-1.1029032767,-63.191703,0.4492759370,0.4492759370
0.098000,sine_60deg_1hz,0.6048327207,34.654362,5.3950331332,309.112629,0.1136624779,6.512380,2.0495314794,117.429504,0.4911702428,28.141982,-0.0700571848,-4.013981,4.013981,-1.1055168835,-63.341452,0.4546005975,0.4546005975
0.100000,sine_60deg_1hz,0.6155272768,35.267115,5.3472780842,306.376466,0.1178158629,6.750352,2.0766924971,118.985715,0.4977114139,28.516763,-0.0722715545,-4.140855,4.140855,-1.1071848492,-63.437019,0.4597925152,0.4597925152
0.102000,sine_60deg_1hz,0.6261246341,35.874299,5.2986786380,303.591923,0.1220223173,6.991364,2.1032271945,120.506042,0.5041023168,28.882935,-0.0744873672,-4.267812,4.267812,-1.1079063607,-63.478359,0.4648513590,0.4648513590
0.104000,sine_60deg_1hz,0.6366231190,36.475818,5.2492424690,300.759439,0.1262805850,7.235345,2.1291338604,121.990384,0.5103425340,29.240473,-0.0767027294,-4.394743,4.394743,-1.1076810933,-63.465452,0.4697768144,0.4697768144
0.106000,sine_60deg_1hz,0.6470210738,37.071577,5.1989773837,297.879462,0.1305894069,7.482222,2.1544109441,123.438654,0.5164316669,29.589355,-0.0789157479,-4.521539,4.521539,-1.1065092638,-63.398311,0.4745685836,0.4745685836
0.108000,sine_60deg_1hz,0.6573168565,37.661482,5.1478913197,294.952446,0.1349475203,7.731923,2.1790567155,124.850753,0.5223693361,29.929558,-0.0811245307,-4.648093,4.648093,-1.1043913932,-63.276966,0.4792263037,0.4792263037
0.110000,sine_60deg_1hz,0.6675088411,38.245439,5.0959923440,291.978854,0.1393536599,7.984377,2.2030698091,126.226602,0.5281551812,30.261063,-0.0833271881,-4.774296,4.774296,-1.1013286774,-63.101485,0.4837498886,0.4837498886
0.112000,sine_60deg_1hz,0.6775954184,38.823358,5.0432886519,288.959155,0.1438065576,8.239509,2.2264488148,127.566120,0.5337888609,30.583849,-0.0855218335,-4.900040,4.900040,-1.0973227022,-62.871960,0.4881389835,0.4881389835
0.114000,sine_60deg_1hz,0.6875749956,39.395145,4.9897885662,285.893826,0.1483049424,8.497247,2.2491924211,128.869233,0.5392700532,30.897898,-0.0877065846,-5.025217,5.025217,-1.0923755370,-62.588508,0.4923933752,0.4923933752
0.116000,sine_60deg_1hz,0.6974459966,39.960712,4.9355005350,282.783350,0.1528475410,8.757519,2.2712993146,130.135865,0.5445984556,31.203193,-0.0898795639,-5.149720,5.149720,-1.0864896624,-62.251272,0.4965128501,0.4965128501
0.118000,sine_60deg_1hz,0.7072068629,40.519968,4.8804331310,279.628221,0.1574330781,9.020251,2.2927685141,131.365959,0.5497737848,31.499718,-0.0920389003,-5.273441,5.273441,-1.0796681953,-61.860431,0.5004972948,0.5004972948
0.120000,sine_60deg_1hz,0.7168560530,41.072826,4.8245950501,276.428934,0.1620602757,9.285370,2.3135988430,132.559449,0.5547957773,31.787457,-0.0941827293,-5.396273,5.396273,-1.0719145219,-61.416178,0.5043463606,0.5043463606
0.122000,sine_60deg_1hz,0.7263920432,41.619198,4.7679951097,273.185997,0.1667278544,9.552802,2.3337893263,133.716279,0.5596641888,32.066396,-0.0963091945,-5.518110,5.518110,-1.0632325663,-60.918739,0.5080599944,0.5080599944
0.124000,sine_60deg_1hz,0.7358133277,42.158998,4.7106422476,269.899920,0.1714345325,9.822475,2.3533390536,134.836396,0.5643787952,32.336523,-0.0984164478,-5.638847,5.638847,-1.0536266915,-60.368363,0.5116380403,0.5116380403
0.126000,sine_60deg_1hz,0.7451184188,42.692141,4.6525455204,266.571222,0.1761790269,10.094315,2.3722471991,135.919752,0.5689393919,32.597826,-0.1005026513,-5.758378,5.758378,-1.0431017085,-59.765326,0.5150803777,0.5150803777
0.128000,sine_60deg_1hz,0.7543058470,43.218541,4.5937141024,263.200430,0.1809600529,10.368247,2.3905130186,136.966307,0.5733457940,32.850294,-0.1025659770,-5.876598,5.876598,-1.0316628702,-59.109928,0.5183869012,0.5183869012
0.130000,sine_60deg_1hz,0.7633741615,43.738118,4.5341572837,259.788076,0.1857763246,10.644199,2.4081358510,137.976021,0.5775978369,33.093918,-0.1046046087,-5.993403,5.993403,-1.0193158665,-58.402497,0.5215575243,0.5215575243
0.132000,sine_60deg_1hz,0.7723219305,44.250787,4.4738844690,256.334698,0.1906265549,10.922097,2.4251151174,138.948861,0.5816953756,33.328690,-0.1066167424,-6.108689,6.108689,-1.0060668201,-57.643383,0.5245921782,0.5245921782
0.134000,sine_60deg_1hz,0.7811477408,44.756469,4.4129051761,252.840842,0.1955094555,11.201867,2.4414503224,139.884799,0.5856382853,33.554602,-0.1086005869,-6.222355,6.222355,-0.9919222811,-56.832960,0.5274908123,0.5274908123
0.136000,sine_60deg_1hz,0.7898501989,45.255083,4.3512290343,249.307059,0.2004237378,11.483434,2.4571411315,140.783817,0.5894264611,33.771649,-0.1105543655,-6.334299,6.334299,-0.9768892768,-55.971633,0.5302533944,0.5302533944
0.138000,sine_60deg_1hz,0.7984279305,45.746551,4.2888657829,245.733908,0.2053681117,11.766726,2.4721869786,141.645880,0.5930598187,33.979825,-0.1124763156,-6.444418,6.444418,-0.9609750357,-55.059814,0.5328798318,0.5328798318
0.140000,sine_60deg_1hz,0.8068795810,46.230795,4.2258252700,242.121953,0.2103412875,12.051668,2.4865878703,142.470990,0.5965382935,34.179127,-0.1143646906,-6.552614,6.552614,-0.9441875360,-54.097961,0.5353703677,0.5353703677
0.142000,sine_60deg_1hz,0.8152038159,46.707738,4.1621174502,238.471764,0.2153419746,12.338186,2.5003435388,143.259132,0.5998618413,34.369552,-0.1162177605,-6.658787,6.658787,-0.9265349180,-53.086540,0.5377247717,0.5377247717
0.144000,sine_60deg_1hz,0.8233993207,47.177306,4.0977523839,234.783917,0.2203688824,12.626207,2.5134539216,144.010302,0.6030304383,34.551099,-0.1180338121,-6.762839,6.762839,-0.9080258091,-52.026047,0.5399431917,0.5399431917
0.146000,sine_60deg_1hz,0.8314648011,47.639424,4.0327402350,231.058995,0.2254207205,12.915656,2.5259190229,144.724499,0.6060440807,34.723768,-0.1198111505,-6.864673,6.864673,-0.8886692233,-50.916996,0.5420256721,0.5420256721
0.148000,sine_60deg_1hz,0.8393989837,48.094019,3.9670912696,227.297587,0.2304961983,13.206459,2.5377389304,145.401730,0.6089027854,34.887560,-0.1215480997,-6.964193,6.964193,-0.8684745677,-49.759927,0.5439722932,0.5439722932
0.150000,sine_60deg_1hz,0.8472006154,48.541020,3.9008158545,223.500285,0.2355940260,13.498543,2.5489138258,146.042005,0.6116065894,35.042476,-0.1232430029,-7.061304,7.061304,-0.8474516448,-48.555403,0.5457831550,0.5457831550
0.152000,sine_60deg_1hz,0.8548684643,48.980355,3.8339244554,219.667690,0.2407129139,13.791834,2.5594439644,146.645337,0.6141555504,35.188521,-0.1248942242,-7.155912,7.155912,-0.8256106332,-47.304005,0.5474583658,0.5474583658
0.154000,sine_60deg_1hz,0.8624013196,49.411956,3.7664276352,215.800407,0.2458515733,14.086258,2.5693296906,147.211747,0.6165497463,35.325698,-0.1265001484,-7.247925,7.247925,-0.8029620939,-46.006339,0.5489980640,0.5489980640
0.156000,sine_60deg_1hz,0.8697979917,49.835754,3.6983360524,211.899047,0.2510087161,14.381740,2.5785714360,147.741260,0.6187892755,35.454014,-0.1280591823,-7.337251,7.337251,-0.7795169630,-44.663032,0.5504024014,0.5504024014
0.158000,sine_60deg_1hz,0.8770573126,50.251682,3.6296604594,207.964225,0.2561830556,14.678208,2.5871697071,148.233905,0.6208742570,35.573475,-0.1295697554,-7.423800,7.423800,-0.7552865392,-43.274731,0.5516715463,0.5516715463
0.160000,sine_60deg_1hz,0.8841781360,50.659676,3.5604117010,203.996564,0.2613733058,14.975587,2.5951251060,148.689716,0.6228048302,35.684088,-0.1310303204,-7.507484,7.507484,-0.7302824925,-41.842105,0.5528056951,0.5528056951
0.162000,sine_60deg_1hz,0.8911593374,51.059669,3.4906007123,199.996689,0.2665781824,15.273805,2.6024383151,149.108732,0.6245811550,35.785864,-0.1324393541,-7.588216,7.588216,-0.7045168490,-40.365842,0.5538050522,0.5538050522
0.164000,sine_60deg_1hz,0.8979998145,51.451599,3.4202385173,195.965232,0.2717964026,15.572787,2.6091101019,149.490997,0.6262034118,35.878813,-0.1337953581,-7.665909,7.665909,-0.6780019894,-38.846652,0.5546698452,0.5546698452
0.166000,sine_60deg_1hz,0.9046984869,51.835405,3.3493362270,191.902830,0.2770266852,15.872460,2.6151413191,149.836560,0.6276718017,35.962945,-0.1350968594,-7.740480,7.740480,-0.6507506439,-37.285265,0.5554003196,0.5554003196
0.168000,sine_60deg_1hz,0.9112542970,52.211025,3.2779050376,187.810124,0.2822677511,16.172751,2.6205329040,150.145475,0.6289865459,36.038274,-0.1363424111,-7.811845,7.811845,-0.6227758873,-35.682430,0.5559967396,0.5559967396
0.170000,sine_60deg_1hz,0.9176662094,52.578401,3.2059562291,183.687761,0.2875183228,16.473586,2.6252858790,150.417801,0.6301478866,36.104814,-0.1375305934,-7.879923,7.879923,-0.5940911341,-34.038915,0.5564593879,0.5564593879
0.172000,sine_60deg_1hz,0.9239332118,52.937474,3.1335011629,179.536392,0.2927771255,16.774894,2.6294013512,150.653600,0.6311560863,36.162580,-0.1386600137,-7.944634,7.944634,-0.5647101341,-32.355507,0.5567885658,0.5567885658
0.174000,sine_60deg_1hz,0.9300543143,53.288187,3.0605512805,175.356671,0.2980428865,17.076600,2.6328805125,150.852941,0.6320114278,36.211587,-0.1397293076,-8.005900,8.005900,-0.5346469671,-30.633015,0.5569845929,0.5569845929
0.176000,sine_60deg_1hz,0.9360285505,53.630485,2.9871181016,171.149260,0.3033143358,17.378631,2.6357246398,151.015898,0.6327142147,36.251854,-0.1407371397,-8.063644,8.063644,-0.5039160385,-28.872262,0.5570478074,0.5570478074
0.178000,sine_60deg_1hz,0.9418549770,53.964315,2.9132132222,166.914822,0.3085902060,17.680916,2.6379350946,151.142548,0.6332647710,36.283399,-0.1416822038,-8.117792,8.117792,-0.4725320747,-27.074094,0.5569785660,0.5569785660
0.180000,sine_60deg_1hz,0.9475326736,54.289623,2.8388483126,162.654027,0.3138692327,17.983382,2.6395133231,151.232973,0.6336634409,36.306241,-0.1425632241,-8.168271,8.168271,-0.4405101180,-25.239371,0.5567772434,0.5567772434
0.182000,sine_60deg_1hz,0.9530607438,54.606358,2.7640351159,158.367547,0.3191501544,18.285957,2.6404608560,151.287263,0.6339105895,36.320401,-0.1433789551,-8.215009,8.215009,-0.4078655222,-23.368973,0.5564442328,0.5564442328
0.184000,sine_60deg_1hz,0.9584383147,54.914470,2.6887854461,154.056058,0.3244317130,18.588568,2.6407793087,151.305509,0.6340066017,36.325902,-0.1441281830,-8.257937,8.257937,-0.3746139477,-21.463798,0.5559799458,0.5559799458
0.186000,sine_60deg_1hz,0.9636645371,55.213911,2.6131111859,149.720242,0.3297126539,18.891144,2.6404704449,151.287812,0.6339518832,36.322767,-0.1448097258,-8.296986,8.296986,-0.3407714008,-19.524763,0.5553848119,0.5553848119
0.188000,sine_60deg_1hz,0.9687385857,55.504632,2.5370242851,145.360784,0.3349917257,19.193612,2.6395359130,151.234268,0.6337468600,36.311020,-0.1454224339,-8.332092,8.332092,-0.3063540490,-17.552794,0.5546592141,0.5546592141
0.190000,sine_60deg_1hz,0.9736596592,55.786589,2.4605367588,140.978372,0.3402676810,19.495902,2.6379776628,151.144987,0.6333919782,36.290687,-0.1459651909,-8.363189,8.363189,-0.2713785007,-15.548843,0.5538037545,0.5538037545
0.192000,sine_60deg_1hz,0.9784269806,56.059737,2.3836606852,136.573697,0.3455392764,19.797942,2.6357976810,151.020083,0.6328877042,36.261794,-0.1464369141,-8.390217,8.390217,-0.2358616200,-13.513875,0.5528188348,0.5528188348
0.194000,sine_60deg_1hz,0.9830397970,56.324031,2.3064082039,132.147456,0.3508052719,20.099662,2.6329977578,150.859659,0.6322345251,36.224370,-0.1468365549,-8.413115,8.413115,-0.1998203633,-11.448863,0.5517049219,0.5517049219
0.196000,sine_60deg_1hz,0.9874973800,56.579432,2.2287915141,127.700347,0.3560644327,20.400989,2.6295803898,150.663858,0.6314329473,36.178443,-0.1471630997,-8.431825,8.431825,-0.1632723906,-9.354819,0.5504627827,0.5504627827
0.198000,sine_60deg_1hz,0.9917990257,56.825898,2.1508228722,123.233073,0.3613155278,20.701855,2.6255475791,150.432795,0.6304834979,36.124043,-0.1474155701,-8.446290,8.446290,-0.1262352414,-7.232747,0.5490925754,0.5490925754
0.200000,sine_60deg_1hz,0.9959440549,57.063391,2.0725145905,118.746339,0.3665573319,21.002188,2.6209020216,150.166624,0.6293867230,36.061203,-0.1475930244,-8.456457,8.456457,-0.0887271414,-5.083691,0.5475950563,0.5475950563
0.202000,sine_60deg_1hz,0.9999318130,57.291873,1.9938790346,114.240854,0.3717886219,21.301919,2.6156450038,149.865419,0.6281431911,35.989954,-0.1476945555,-8.462275,8.462275,-0.0507655611,-2.908652,0.5459703839,0.5459703839
0.204000,sine_60deg_1hz,1.0037616702,57.511307,1.9149286222,109.717328,0.3770081820,21.600978,2.6097800376,149.529382,0.6267534883,35.910330,-0.1477192949,-8.463692,8.463692,-0.0123696937,-0.708731,0.5442202379,0.5442202379
0.206000,sine_60deg_1hz,1.0074330219,57.721660,1.8356758204,105.176477,0.3822148005,21.899295,2.6033092451,149.158633,0.6252182214,35.822365,-0.1476664109,-8.460662,8.460662,0.0264420179,1.515016,0.5423441620,0.5423441620
0.208000,sine_60deg_1hz,1.0109452882,57.922898,1.7561331440,100.619017,0.3874072711,22.196802,2.5962353027,148.753325,0.6235380171,35.726097,-0.1475351098,-8.453139,8.453139,0.0656505591,3.761500,0.5403431934,0.5403431934
0.210000,sine_60deg_1hz,1.0142979145,58.114990,1.6763131539,96.045669,0.3925843929,22.493429,2.5885609012,148.313615,0.6217135216,35.621561,-0.1473246363,-8.441080,8.441080,0.1052367165,6.029620,0.5382179143,0.5382179143
0.212000,sine_60deg_1hz,1.0174903714,58.297904,1.5962284545,91.457154,0.3977449705,22.789108,2.5802888229,147.839659,0.6197454009,35.508796,-0.1470342743,-8.424443,8.424443,0.1451810303,8.318260,0.5359689914,0.5359689914
0.214000,sine_60deg_1hz,1.0205221548,58.471612,1.5158916921,86.854196,0.4028878144,23.083771,2.5714219303,147.331624,0.6176343404,35.387841,-0.1466633467,-8.403191,8.403191,0.1854638073,10.626293,0.5335970983,0.5335970983
0.216000,sine_60deg_1hz,1.0233927859,58.636087,1.4353155529,82.237523,0.4080117407,23.377351,2.5619631671,146.789677,0.6153810452,35.258737,-0.1462112164,-8.377286,8.377286,0.2260651246,12.952578,0.5311029271,0.5311029271
0.218000,sine_60deg_1hz,1.0261018114,58.791303,1.3545127606,77.607864,0.4131155718,23.669779,2.5519155580,146.213991,0.6129862396,35.121524,-0.1456772867,-8.346694,8.346694,0.2669648352,15.295958,0.5284871863,0.5284871863
0.220000,sine_60deg_1hz,1.0286488035,58.937235,1.2734960752,72.965950,0.4181981362,23.960988,2.5412822081,145.604745,0.6104506673,34.976247,-0.1450610016,-8.311383,8.311383,0.3081425738,17.655269,0.5257506006,0.5257506006
