time_s,profile_name,target_rad,target_deg,target_vel_rad_s,target_vel_deg_s,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,tracking_error_rad,tracking_error_deg,pole_q_rad,pole_q_deg,pole_lift_deg,pole_qd_rad_s,pole_qd_deg_s,actuator_force_nm,qfrc_actuator_nm
0.026000,sine_45deg_1.5hz,0.1905369903,10.916965,7.1975732775,412.390572,0.0123110704,0.705372,0.8361041697,47.905240,0.1782259200,10.211593,-0.0083540655,-0.478653,0.478653,-0.5629208433,-32.252989,0.1287316865,0.1287316865
0.028000,sine_45deg_1.5hz,0.2048644400,11.737868,7.1637248348,410.451199,0.0140821494,0.806848,0.8855395135,50.737677,0.1907822906,10.931020,-0.0095432038,-0.546785,0.546785,-0.5945691165,-34.066301,0.1266626785,0.1266626785
0.030000,sine_45deg_1.5hz,0.2191191023,12.554600,7.1273311548,408.365994,0.0159761016,0.915363,0.9469761070,54.257734,0.2031430007,11.639237,-0.0108114813,-0.619452,0.619452,-0.6341387860,-36.333476,0.1396452511,0.1396452511
0.032000,sine_45deg_1.5hz,0.2332959126,13.366871,7.0884051679,406.135700,0.0179693607,1.029569,0.9966295484,57.102667,0.2153265519,12.337303,-0.0121421210,-0.695692,0.695692,-0.6653198132,-38.120017,0.1396229482,0.1396229482
0.034000,sine_45deg_1.5hz,0.2473898340,14.174393,7.0469607045,403.761107,0.0200787928,1.150430,1.0547160355,60.430777,0.2273110413,13.023963,-0.0135460112,-0.776129,0.776129,-0.7019451042,-40.218492,0.1504728183,0.1504728183
0.036000,sine_45deg_1.5hz,0.2613958590,14.976880,7.0030124894,401.243060,0.0222867964,1.276939,1.1040017975,63.254644,0.2391090627,13.699940,-0.0150103984,-0.860032,0.860032,-0.7321936310,-41.951605,0.1518692957,0.1518692957
0.038000,sine_45deg_1.5hz,0.2753090113,15.774044,6.9565761374,398.582453,0.0246050530,1.409766,1.1591283435,66.413162,0.2507039582,14.364279,-0.0165425585,-0.947819,0.947819,-0.7660800211,-43.893152,0.1611092771,0.1611092771
0.040000,sine_45deg_1.5hz,0.2891243476,16.565605,6.9076681470,395.780231,0.0270202689,1.548147,1.2076079084,69.190836,0.2621040787,15.017458,-0.0181326303,-1.038923,1.038923,-0.7950359011,-45.552202,0.1634681292,0.1634681292
0.042000,sine_45deg_1.5hz,0.3028369594,17.351280,6.8563058950,392.837391,0.0295403556,1.692538,1.2600433720,72.195167,0.2732966038,15.658742,-0.0197852504,-1.133611,1.133611,-0.8263100689,-47.344080,0.1714755442,0.1714755442
0.044000,sine_45deg_1.5hz,0.3164419746,18.130790,6.8025076302,389.754977,0.0321551268,1.842353,1.3073856047,74.907677,0.2842868478,16.288437,-0.0214926326,-1.231437,1.231437,-0.8536911121,-48.912898,0.1744647231,0.1744647231
0.046000,sine_45deg_1.5hz,0.3299345596,18.903858,6.7462924668,386.534086,0.0348697502,1.997890,1.3573117116,77.768233,0.2950648093,16.905968,-0.0232574816,-1.332556,1.332556,-0.8824245012,-50.559200,0.1815115591,0.1815115591
0.048000,sine_45deg_1.5hz,0.3433099203,19.670209,6.6876803778,383.175860,0.0376762781,2.158692,1.4032639294,80.401101,0.3056336422,17.511518,-0.0250734952,-1.436605,1.436605,-0.9080067955,-52.024957,0.1848891388,0.1848891388
0.050000,sine_45deg_1.5hz,0.3565633047,20.429572,6.6266921878,379.681494,0.0405778780,2.324941,1.4507999397,83.124713,0.3159854267,18.104631,-0.0269419605,-1.543661,1.543661,-0.9342326405,-53.527587,0.1911712036,0.1911712036
0.052000,sine_45deg_1.5hz,0.3696900038,21.181677,6.5633495656,376.052230,0.0435682121,2.496275,1.4951670681,85.666763,0.3261217917,18.685402,-0.0288576333,-1.653421,1.653421,-0.9578363853,-54.879982,0.1947606896,0.1947606896
0.054000,sine_45deg_1.5hz,0.3826853539,21.926256,6.4976750166,372.289355,0.0466489876,2.672790,1.5403877381,88.257716,0.3360363663,19.253466,-0.0308207575,-1.765899,1.765899,-0.9815621187,-56.239367,0.2004186406,0.2004186406
0.056000,sine_45deg_1.5hz,0.3955447376,22.663044,6.4296918746,368.394208,0.0498150219,2.854191,1.5830171661,90.700203,0.3457297157,19.808854,-0.0328268402,-1.880839,1.880839,-1.0030413382,-57.470035,0.2040910120,0.2040910120
0.058000,sine_45deg_1.5hz,0.4082635862,23.391780,6.3594242937,364.368172,0.0530669534,3.040512,1.6259657638,93.160976,0.3551966327,20.351268,-0.0348753554,-1.998211,1.998211,-1.0242575836,-58.685637,0.2092256553,0.2092256553
0.060000,sine_45deg_1.5hz,0.4208373807,24.112206,6.2868972396,360.212678,0.0564004263,3.231506,1.6667364025,95.496961,0.3644369544,20.880699,-0.0369623408,-2.117786,2.117786,-1.0434926962,-59.787727,0.2128863724,0.2128863724
0.062000,sine_45deg_1.5hz,0.4332616536,24.824064,6.2121364809,355.929202,0.0598152945,3.427164,1.7074341394,97.828770,0.3734463591,21.396900,-0.0390867003,-2.239503,2.239503,-1.0621797844,-60.858419,0.2175697345,0.2175697345
0.064000,sine_45deg_1.5hz,0.4455319908,25.527103,6.1351685796,351.519266,0.0633077916,3.627269,1.7462485225,100.052670,0.3822241992,21.899833,-0.0412448448,-2.363156,2.363156,-1.0790722331,-61.826285,0.2211493419,0.2211493419
0.066000,sine_45deg_1.5hz,0.4576440326,26.221072,6.0560208822,346.984437,0.0668771942,3.831781,1.7847013257,102.255854,0.3907668383,22.389291,-0.0434352545,-2.488657,2.488657,-1.0952048743,-62.750617,0.2254326824,0.2254326824
0.068000,sine_45deg_1.5hz,0.4695934756,26.905724,5.9747215093,342.326326,0.0705201542,4.040507,1.8214799693,104.363115,0.3990733214,22.865217,-0.0456546011,-2.615816,2.615816,-1.1096732846,-63.579596,0.2288800811,0.2288800811
0.070000,sine_45deg_1.5hz,0.4813760743,27.580817,5.8912993464,337.546588,0.0742355217,4.253382,1.8576837790,106.437440,0.4071405525,23.327435,-0.0479010495,-2.744528,2.744528,-1.1232242110,-64.356007,0.2327996313,0.2327996313
0.072000,sine_45deg_1.5hz,0.4929876423,28.246111,5.8057840329,332.646922,0.0780202433,4.470231,1.8923607833,108.424286,0.4149673990,23.775881,-0.0501714523,-2.874612,2.874612,-1.1352013815,-65.042248,0.2360768241,0.2360768241
0.074000,sine_45deg_1.5hz,0.5044240542,28.901369,5.7182059519,327.629067,0.0818728529,4.690969,1.9263048211,110.369136,0.4225512013,24.210400,-0.0524637395,-3.005951,3.005951,-1.1461435823,-65.669190,0.2396582715,0.2396582715
0.076000,sine_45deg_1.5hz,0.5156812467,29.546359,5.6285962196,322.494808,0.0857905033,4.915434,1.9588251984,112.232417,0.4298907433,24.630925,-0.0547748887,-3.138370,3.138370,-1.1555746407,-66.209550,0.2427371476,0.2427371476
0.078000,sine_45deg_1.5hz,0.5267552200,30.180851,5.5369866739,317.245968,0.0897714928,5.143528,1.9904947387,114.046948,0.4369837272,25.037323,-0.0571026552,-3.271741,3.271741,-1.1638832404,-66.685598,0.2459983851,0.2459983851
0.080000,sine_45deg_1.5hz,0.5376420398,30.804620,5.4434098632,311.884411,0.0938131171,5.375096,2.0208121522,115.784008,0.4438289226,25.429524,-0.0594441034,-3.405896,3.405896,-1.1707240671,-67.077548,0.2488579961,0.2488579961
0.082000,sine_45deg_1.5hz,0.5483378378,31.417444,5.3478990348,306.412044,0.0979134980,5.610030,2.0501904428,117.467260,0.4504243398,25.807414,-0.0617968586,-3.540699,3.540699,-1.1763776084,-67.401472,0.2518114514,0.2518114514
0.084000,sine_45deg_1.5hz,0.5588388141,32.019105,5.2504881234,300.830810,0.1020700293,5.848182,2.0782656627,119.075851,0.4567687847,26.170924,-0.0641580460,-3.675985,3.675985,-1.1805937384,-67.643039,0.2544361376,0.2544361376
0.086000,sine_45deg_1.5hz,0.5691412375,32.609391,5.1512117386,295.142692,0.1062807000,6.089436,2.1053353266,120.626829,0.4628605376,26.519955,-0.0665251962,-3.811613,3.811613,-1.1835750975,-67.813858,0.2570903785,0.2570903785
0.088000,sine_45deg_1.5hz,0.5792414479,33.188090,5.0501051528,289.349711,0.1105429702,6.333646,2.1311351199,122.105048,0.4686984776,26.854445,-0.0688954781,-3.947420,3.947420,-1.1851409102,-67.903572,0.2594684128,0.2594684128
0.090000,sine_45deg_1.5hz,0.5891358564,33.754998,4.9472042886,283.453926,0.1148547286,6.580691,2.1558791792,123.522778,0.4742811279,27.174307,-0.0712663539,-4.083261,4.083261,-1.1854379437,-67.920591,0.2618293111,0.2618293111
0.092000,sine_45deg_1.5hz,0.5988209478,34.309913,4.8425457063,277.457431,0.1192134796,6.830429,2.1793755135,124.869019,0.4796074682,27.479484,-0.0736350261,-4.218976,4.218976,-1.1843360586,-67.857458,0.2639519172,0.2639519172
0.094000,sine_45deg_1.5hz,0.6082932810,34.852638,4.7361665906,271.362357,0.1236170359,7.082734,2.2017781381,126.152595,0.4846762451,27.769903,-0.0759989102,-4.354417,4.354417,-1.1819420554,-67.720291,0.2660234936,0.2660234936
0.096000,sine_45deg_1.5hz,0.6175494905,35.382979,4.6281047375,265.170869,0.1280629313,7.337465,2.2229476898,127.365521,0.4894865592,28.045514,-0.0783552360,-4.489424,4.489424,-1.1781629302,-67.503763,0.2678841350,0.2678841350
0.098000,sine_45deg_1.5hz,0.6265862876,35.900750,4.5183985408,258.885167,0.1325489206,7.594494,2.2429946781,128.514129,0.4940373670,28.306256,-0.0807013898,-4.623849,4.623849,-1.1730768739,-67.212354,0.2696690918,0.2696690918
0.100000,sine_45deg_1.5hz,0.6354004615,36.405765,4.4070869786,252.507484,0.1370725569,7.853679,2.2618181651,129.592635,0.4983279046,28.552086,-0.0830346263,-4.757534,4.757534,-1.1666182791,-66.842304,0.2712630266,0.2712630266
0.102000,sine_45deg_1.5hz,0.6439888807,36.897845,4.2942095993,246.040086,0.1416315521,8.114890,2.2794975697,130.605590,0.5023573287,28.782955,-0.0853523168,-4.890328,4.890328,-1.1588452051,-66.396939,0.2727634539,0.2727634539
0.104000,sine_45deg_1.5hz,0.6523484938,37.376815,4.1798065079,239.485272,0.1462234716,8.377988,2.2959597469,131.548803,0.5061250222,28.998828,-0.0876517410,-5.022075,5.022075,-1.1497121481,-65.873654,0.2740871386,0.2740871386
0.106000,sine_45deg_1.5hz,0.6604763305,37.842506,4.0639183511,232.845370,0.1508459954,8.642839,2.3112619222,132.425553,0.5096303350,29.199667,-0.0899302673,-5.152625,5.152625,-1.1392631045,-65.274968,0.2753045474,0.2753045474
0.108000,sine_45deg_1.5hz,0.6683695031,38.294752,3.9465863034,226.122739,0.1554966978,8.909305,2.3253511880,133.232809,0.5128728053,29.385447,-0.0921852022,-5.281823,5.281823,-1.1274674876,-64.599129,0.2763556160,0.2763556160
0.110000,sine_45deg_1.5hz,0.6760252072,38.733391,3.8278520525,219.319767,0.1601732361,9.177250,2.3382691651,133.972955,0.5158519710,29.556141,-0.0944139217,-5.409519,5.409519,-1.1143597185,-63.848109,0.2772913589,0.2772913589
0.112000,sine_45deg_1.5hz,0.6834407227,39.158269,3.7077577839,212.438872,0.1648731915,9.446538,2.3499776618,134.643802,0.5185675313,29.711731,-0.0966137623,-5.535561,5.535561,-1.0999203339,-63.020793,0.2780682679,0.2780682679
0.114000,sine_45deg_1.5hz,0.6906134151,39.569234,3.5863461667,205.482499,0.1695942056,9.717032,2.3605070908,135.247094,0.5210192094,29.852202,-0.0987821167,-5.659798,5.659798,-1.0841771678,-62.118776,0.2787234562,0.2787234562
0.116000,sine_45deg_1.5hz,0.6975407357,39.966140,3.4636603377,198.453119,0.1743338663,9.988595,2.3698303204,135.781276,0.5232068695,29.977545,-0.1009163554,-5.782081,5.782081,-1.0671193630,-61.141436,0.2792255598,0.2792255598
0.118000,sine_45deg_1.5hz,0.7042202235,40.348847,3.3397438867,191.353229,0.1790898059,10.261090,2.3779698219,136.247635,0.5251304176,30.087757,-0.1030138962,-5.902261,5.902261,-1.0487703822,-60.090117,0.2796014658,0.2796014658
0.120000,sine_45deg_1.5hz,0.7106495052,40.717217,3.2146408406,184.185353,0.1838596193,10.534380,2.3849066723,136.645087,0.5267898859,30.182837,-0.1050721482,-6.020191,6.020191,-1.0291260081,-58.964577,0.2798286745,0.2798286745
0.122000,sine_45deg_1.5hz,0.7168262965,41.071121,3.0883956479,176.952036,0.1886409349,10.808329,2.3906578285,136.974604,0.5281853616,30.262792,-0.1070885621,-6.135723,6.135723,-1.0082069738,-57.766004,0.2799267139,0.2799267139
0.124000,sine_45deg_1.5hz,0.7227484028,41.410433,2.9610531630,169.655849,0.1934313559,11.082800,2.3952105138,137.235453,0.5293170469,30.327633,-0.1090605907,-6.248712,6.248712,-0.9860142768,-56.494457,0.2798795110,0.2798795110
0.126000,sine_45deg_1.5hz,0.7284137201,41.735032,2.8326586300,162.299384,0.1982285119,11.357657,2.3985779998,137.428396,0.5301852081,30.377375,-0.1109857250,-6.359014,6.359014,-0.9625671534,-55.151035,0.2797013069,0.2797013069
0.128000,sine_45deg_1.5hz,0.7338202354,42.044802,2.7032576668,154.885255,0.2030300158,11.632763,2.4007519496,137.552954,0.5307902196,30.412039,-0.1128614663,-6.466486,6.466486,-0.9378706355,-53.736029,0.2793806175,0.2793806175
0.130000,sine_45deg_1.5hz,0.7389660279,42.339635,2.5728962491,147.416096,0.2078335024,11.907983,2.4017432577,137.609752,0.5311325256,30.431652,-0.1146853529,-6.570987,6.570987,-0.9119433400,-52.250505,0.2789281108,0.2789281108
0.132000,sine_45deg_1.5hz,0.7438492693,42.619424,2.4416206935,139.894561,0.2126365971,12.183180,2.4015473481,137.598527,0.5312126722,30.436244,-0.1164549406,-6.672377,6.672377,-0.8847938546,-50.694954,0.2783355770,0.2783355770
0.134000,sine_45deg_1.5hz,0.7484682246,42.884070,2.3094776418,132.323322,0.2174369437,12.458219,2.4001733002,137.519800,0.5310312809,30.425851,-0.1181678217,-6.770517,6.770517,-0.8564405464,-49.070429,0.2776107895,0.2776107895
0.136000,sine_45deg_1.5hz,0.7528212527,43.133481,2.1765140437,124.705069,0.2222321825,12.732966,2.3976193986,137.373472,0.5305890702,30.400514,-0.1198216116,-6.865273,6.865273,-0.8268949306,-47.377590,0.2767482449,0.2767482449
0.138000,sine_45deg_1.5hz,0.7569068070,43.367566,2.0427771405,117.042509,0.2270199701,13.007286,2.3938938079,137.160012,0.5298868369,30.360279,-0.1214139630,-6.956508,6.956508,-0.7961757242,-45.617509,0.2757537239,0.2757537239
0.140000,sine_45deg_1.5hz,0.7607234358,43.586242,1.9083144483,109.338364,0.2317979642,13.281045,2.3889970417,136.879448,0.5289254717,30.305197,-0.1229425569,-7.044090,7.044090,-0.7642969256,-43.790988,0.2746235210,0.2746235210
0.142000,sine_45deg_1.5hz,0.7642697833,43.789433,1.7731737410,101.595372,0.2365638378,13.554109,2.3829368144,136.532222,0.5277059455,30.235324,-0.1244051127,-7.127888,7.127888,-0.7312779051,-41.899138,0.2733620541,0.2733620541
0.144000,sine_45deg_1.5hz,0.7675445894,43.977066,1.6374030336,93.816283,0.2413152687,13.826346,2.3757154528,136.118469,0.5262293207,30.150719,-0.1257993824,-7.207774,7.207774,-0.6971348479,-39.942885,0.2719669437,0.2719669437
0.146000,sine_45deg_1.5hz,0.7705466905,44.149073,1.5010505647,86.003862,0.2460499498,14.097624,2.3673405677,135.638623,0.5244967407,30.051450,-0.1271231584,-7.283620,7.283620,-0.6618880007,-37.923389,0.2704416564,0.2704416564
0.148000,sine_45deg_1.5hz,0.7732750201,44.305395,1.3641647796,78.160884,0.2507655818,14.367809,2.3578160035,135.092906,0.5225094383,29.937586,-0.1283742694,-7.355304,7.355304,-0.6255555210,-35.841691,0.2687847836,0.2687847836
0.150000,sine_45deg_1.5hz,0.7757286087,44.445975,1.2267943133,70.290136,0.2554598808,14.636773,2.3471494979,134.481760,0.5202687279,29.809202,-0.1295505868,-7.422702,7.422702,-0.5881586754,-33.699010,0.2669991309,0.2669991309
0.152000,sine_45deg_1.5hz,0.7779065847,44.570764,1.0889879728,62.394415,0.2601305732,14.904384,2.3353462014,133.805481,0.5177760114,29.666380,-0.1306500217,-7.485695,7.485695,-0.5497174366,-31.496489,0.2650840213,0.2650840213
0.154000,sine_45deg_1.5hz,0.7798081741,44.679717,0.9507947201,54.476525,0.2647754015,15.170513,2.3224141564,133.064529,0.5150327726,29.509204,-0.1316705301,-7.544166,7.544166,-0.5102541994,-29.235412,0.2630418030,0.2630418030
0.156000,sine_45deg_1.5hz,0.7814327014,44.772796,0.8122636546,46.539279,0.2693921208,15.435032,2.3083596512,132.259266,0.5120405806,29.337764,-0.1326101113,-7.598000,7.598000,-0.4697906233,-26.917020,0.2608723429,0.2608723429
0.158000,sine_45deg_1.5hz,0.7827795894,44.849967,0.6734439956,38.585499,0.2739785032,15.697812,2.2931911543,131.390175,0.5088010862,29.152155,-0.1334668119,-7.647085,7.647085,-0.4283502996,-24.542664,0.2585776916,0.2585776916
0.160000,sine_45deg_1.5hz,0.7838483595,44.911203,0.5343850652,30.618009,0.2785323351,15.958727,2.2769159750,130.457676,0.5053160244,28.952476,-0.1342387249,-7.691312,7.691312,-0.3859564810,-22.113677,0.2561581276,0.2561581276
0.162000,sine_45deg_1.5hz,0.7846386321,44.956482,0.3951362703,22.639641,0.2830514213,16.217652,2.2595430897,129.462283,0.5015872108,28.738830,-0.1349239929,-7.730575,7.730575,-0.3426339958,-19.631482,0.2536155098,0.2536155098
0.164000,sine_45deg_1.5hz,0.7851501262,44.985789,0.2557470854,14.653229,0.2875335828,16.474461,2.2410807412,128.404468,0.4976165435,28.511328,-0.1355208081,-7.764770,7.764770,-0.2984076150,-17.097497,0.2509504350,0.2509504350
0.166000,sine_45deg_1.5hz,0.7853826603,44.999112,0.1162670348,6.661610,0.2919766597,16.729030,2.2215384683,127.284778,0.4934060006,28.270081,-0.1360274150,-7.793797,7.793797,-0.2533034247,-14.513217,0.2481646465,0.2481646465
0.168000,sine_45deg_1.5hz,0.7853361517,44.996447,-0.0232543250,-1.332375,0.2963785105,16.981238,2.2009253805,126.103735,0.4889576412,28.015209,-0.1364421103,-7.817557,7.817557,-0.2073476514,-11.880145,0.2452589915,0.2452589915
0.170000,sine_45deg_1.5hz,0.7850106168,44.977795,-0.1627674226,-9.325886,0.3007370137,17.230962,2.1792516145,124.861920,0.4842736031,27.746834,-0.1367632455,-7.835957,7.835957,-0.1605676451,-9.199848,0.2422351513,0.2422351513
0.172000,sine_45deg_1.5hz,0.7844061714,44.943163,-0.3022226897,-17.316085,0.3050500679,17.478081,2.1565270944,123.559901,0.4793561036,27.465082,-0.1369892276,-7.848905,7.848905,-0.1129910329,-6.473909,0.2390941742,0.2390941742
0.174000,sine_45deg_1.5hz,0.7835230303,44.892563,-0.4415705785,-25.300131,0.3093155930,17.722478,2.1327625758,122.198294,0.4742074372,27.170085,-0.1371185205,-7.856313,7.856313,-0.0646464225,-3.703967,0.2358377176,0.2358377176
0.176000,sine_45deg_1.5hz,0.7823615071,44.826012,-0.5807615795,-33.275187,0.3135315305,17.964033,2.1079687551,120.777713,0.4688299766,26.861979,-0.1371496460,-7.858096,7.858096,-0.0155627915,-0.891682,0.2324669946,0.2324669946
0.178000,sine_45deg_1.5hz,0.7809220146,44.743536,-0.7197462385,-41.238422,0.3176958446,18.202631,2.0821570179,119.298809,0.4632261701,26.540905,-0.1370811860,-7.854173,7.854173,0.0342300107,1.961235,0.2289836654,0.2289836654
0.180000,sine_45deg_1.5hz,0.7792050643,44.645162,-0.8584751752,-49.187004,0.3218065222,18.438156,2.0553387977,117.762239,0.4573985421,26.207006,-0.1369117826,-7.844467,7.844467,0.0847017047,4.853050,0.2253890806,0.2253890806
0.182000,sine_45deg_1.5hz,0.7772112661,44.530925,-0.9968990998,-57.118111,0.3258615746,18.670493,2.0275262040,116.168694,0.4513496915,25.860432,-0.1366401403,-7.828903,7.828903,0.1358211620,7.781979,0.2216849219,0.2216849219
0.184000,sine_45deg_1.5hz,0.7749413284,44.400867,-1.1349688308,-65.028924,0.3298590368,18.899531,1.9987310901,114.518856,0.4450822917,25.501337,-0.1362650262,-7.807411,7.807411,0.1875570450,10.746227,0.2178725652,0.2178725652
0.186000,sine_45deg_1.5hz,0.7723960578,44.255034,-1.2726353128,-72.916632,0.3337969698,19.125158,1.9689664936,112.813470,0.4385990881,25.129877,-0.1357852725,-7.779923,7.779923,0.2398768378,13.743930,0.2139540151,0.2139540151
0.188000,sine_45deg_1.5hz,0.7695763585,44.093477,-1.4098496335,-80.778434,0.3376734595,19.347264,1.9382448766,111.053251,0.4319028990,24.746213,-0.1351997764,-7.746377,7.746377,0.2927480486,16.773228,0.2099304503,0.2099304503
0.190000,sine_45deg_1.5hz,0.7664832325,43.916254,-1.5465630414,-88.611535,0.3414866191,19.565742,1.9065798121,109.238977,0.4249966133,24.350512,-0.1345075023,-7.706712,7.706712,0.3461370748,19.832194,0.2058039882,0.2058039882
0.192000,sine_45deg_1.5hz,0.7631177785,43.723428,-1.6827269628,-96.413153,0.3452345883,19.780485,1.8739845629,107.371406,0.4178831903,23.942943,-0.1337074819,-7.660874,7.660874,0.4000101768,22.918895,0.2015759849,0.2015759849
0.194000,sine_45deg_1.5hz,0.7594811925,43.515067,-1.8182930193,-104.180516,0.3489155342,19.991388,1.8404729582,105.451333,0.4105656583,23.523679,-0.1327988161,-7.608812,7.608812,0.4543328940,26.031357,0.1972484583,0.1972484583
0.196000,sine_45deg_1.5hz,0.7555747664,43.291245,-1.9532130450,-111.910864,0.3525276531,20.198347,1.8060594774,103.479586,0.4030471133,23.092899,-0.1317806761,-7.550477,7.550477,0.5090699984,29.167562,0.1928232029,0.1928232029
0.198000,sine_45deg_1.5hz,0.7513998882,43.052042,-2.0874391034,-119.601451,0.3560691694,20.401261,1.7707581393,101.456968,0.3953307188,22.650782,-0.1306523036,-7.485826,7.485826,0.5641862605,32.325492,0.1883016980,0.1883016980
0.200000,sine_45deg_1.5hz,0.7469580412,42.797543,-2.2209235046,-127.249543,0.3595383375,20.600029,1.7345840476,99.384345,0.3874197037,22.197514,-0.1294130128,-7.414819,7.414819,0.6196454127,35.503067,0.1836862196,0.1836862196
0.202000,sine_45deg_1.5hz,0.7422508035,42.527838,-2.3536188222,-134.852425,0.3629334421,20.794554,1.6975522965,97.262582,0.3793173614,21.733284,-0.1280621910,-7.337423,7.337423,0.6754109052,38.698194,0.1789782826,0.1789782826
0.204000,sine_45deg_1.5hz,0.7372798477,42.243024,-2.4854779103,-142.407394,0.3662527964,20.984739,1.6596771700,95.092497,0.3710270513,21.258284,-0.1265992980,-7.253605,7.253605,0.7314464642,41.908795,0.1741797316,0.1741797316
0.206000,sine_45deg_1.5hz,0.7320469399,41.943200,-2.6164539199,-149.911767,0.3694947485,21.170490,1.6209760199,92.875085,0.3625521914,20.772710,-0.1250238711,-7.163340,7.163340,0.7877134724,45.132657,0.1692935472,0.1692935472
0.208000,sine_45deg_1.5hz,0.7265539392,41.628474,-2.7465003159,-157.362877,0.3726576745,21.351712,1.5814629898,90.611155,0.3538962648,20.276762,-0.1233355206,-7.066605,7.066605,0.8441752470,48.367679,0.1643199340,0.1643199340
0.210000,sine_45deg_1.5hz,0.7208027975,41.298958,-2.8755708935,-164.758076,0.3757399858,21.528315,1.5411556995,88.301717,0.3450628116,19.770643,-0.1215339356,-6.963382,6.963382,0.9007925160,51.611609,0.1592626253,0.1592626253
0.212000,sine_45deg_1.5hz,0.7147955579,40.954769,-3.0036197943,-172.094737,0.3787401245,21.700211,1.5000693160,85.947641,0.3360554334,19.254558,-0.1196188807,-6.853657,6.853657,0.9575274629,54.862282,0.1541221606,0.1541221606
0.214000,sine_45deg_1.5hz,0.7085343548,40.596028,-3.1306015234,-179.370255,0.3816565676,21.867311,1.4582215706,83.549942,0.3268777872,18.728718,-0.1175902000,-6.737422,6.737422,1.0143403360,58.117420,0.1489018357,0.1489018357
0.216000,sine_45deg_1.5hz,0.7020214129,40.222864,-3.2564709646,-186.582042,0.3844878246,22.029530,1.4156284936,81.109538,0.3175335883,18.193334,-0.1154478152,-6.614673,6.614673,1.0711923655,61.374802,0.1436026557,0.1436026557
