time_s,profile_name,target_rad,target_deg,target_vel_rad_s,target_vel_deg_s,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,tracking_error_rad,tracking_error_deg,pole_q_rad,pole_q_deg,pole_lift_deg,pole_qd_rad_s,pole_qd_deg_s,actuator_force_nm,qfrc_actuator_nm
0.020000,sine_60deg_1hz,0.1312486553,7.519994,6.5328626978,374.305461,0.0068398555,0.391895,0.5806441386,33.268459,0.1244087997,7.128099,-0.0049164282,-0.281691,0.281691,-0.4154465544,-23.803334,0.0828005781,0.0828005781
0.022000,sine_60deg_1hz,0.1442936550,8.267417,6.5224998558,373.711714,0.0081392088,0.466342,0.6496766105,37.223728,0.1361544462,7.801075,-0.0058445270,-0.334867,0.334867,-0.4640494161,-26.588073,0.1066248585,0.1066248585
0.024000,sine_60deg_1hz,0.1573158691,9.013535,6.5111070354,373.058953,0.0095150412,0.545172,0.6879162200,39.414696,0.1478008278,8.468364,-0.0068248580,-0.391036,0.391036,-0.4901654822,-28.084413,0.0962066909,0.0962066909
0.026000,sine_60deg_1hz,0.1703132411,9.758230,6.4986860357,372.347282,0.0110198483,0.631391,0.7524035652,43.109549,0.1592933928,9.126839,-0.0078948449,-0.452341,0.452341,-0.5349934294,-30.652866,0.1160747796,0.1160747796
0.028000,sine_60deg_1hz,0.1832837188,10.501384,6.4852388181,371.576813,0.0126047873,0.722201,0.7924694900,45.405157,0.1706789314,9.779182,-0.0090186497,-0.516731,0.516731,-0.5619024378,-32.194638,0.1089157869,0.1089157869
0.030000,sine_60deg_1hz,0.1962252538,11.242879,6.4707675062,370.747668,0.0143110059,0.819960,0.8531092683,48.879561,0.1819142479,10.422919,-0.0102254247,-0.585874,0.585874,-0.6033874760,-34.571556,0.1256328423,0.1256328423
0.032000,sine_60deg_1hz,0.2091358025,11.982599,6.4552743850,369.859978,0.0160997109,0.922445,0.8943525047,51.242624,0.1930360917,11.060153,-0.0114865248,-0.658129,0.658129,-0.6305500376,-36.127856,0.1210147152,0.1210147152
0.034000,sine_60deg_1hz,0.2220133263,12.720427,6.4387619012,368.913882,0.0180030951,1.031501,0.9516921112,54.527941,0.2040102313,11.688925,-0.0128245628,-0.734793,0.734793,-0.6690190068,-38.331966,0.1352155727,0.1352155727
0.036000,sine_60deg_1hz,0.2348557917,13.456246,6.4212326623,367.909531,0.0199902908,1.145359,0.9935978738,56.928965,0.2148655008,12.310886,-0.0142165551,-0.814549,0.814549,-0.6959961444,-39.877642,0.1325713717,0.1325713717
0.038000,sine_60deg_1hz,0.2476611705,14.189940,6.4026894363,366.847082,0.0220864236,1.265459,1.0480663614,60.049779,0.2255747470,12.924481,-0.0156799429,-0.898395,0.898395,-0.7316938948,-41.922972,0.1447565248,0.1447565248
0.040000,sine_60deg_1hz,0.2604274408,14.921393,6.3831351513,365.726704,0.0242668753,1.390390,1.0902258480,62.465340,0.2361605656,13.531004,-0.0171961965,-0.985269,0.985269,-0.7581268144,-43.437467,0.1436387251,0.1436387251
0.042000,sine_60deg_1hz,0.2731525866,15.650490,6.3625728954,364.548574,0.0265511933,1.521271,1.1421590330,65.440892,0.2466013933,14.129219,-0.0187786655,-1.075938,1.075938,-0.7912345093,-45.334398,0.1542027089,0.1542027089
0.044000,sine_60deg_1hz,0.2858345985,16.377116,6.3410059155,363.312877,0.0289196876,1.656976,1.1842471379,67.852363,0.2569149109,14.720140,-0.0204123228,-1.169540,1.169540,-0.8168286506,-46.800834,0.1542579927,0.1542579927
0.046000,sine_60deg_1hz,0.2984714737,17.101156,6.3184376172,362.019809,0.0313875024,1.798371,1.2339074227,70.697688,0.2670839713,15.302784,-0.0221072793,-1.266654,1.266654,-0.8474782343,-48.556926,0.1635117926,0.1635117926
0.048000,sine_60deg_1hz,0.3110612168,17.822495,6.2948715643,360.669573,0.0339388329,1.944552,1.2756652311,73.090234,0.2771223839,15.877943,-0.0238512608,-1.366577,1.366577,-0.8719907593,-49.961390,0.1644611492,0.1644611492
0.050000,sine_60deg_1hz,0.3236018398,18.541020,6.2703114783,359.262384,0.0365853473,2.096186,1.3232571766,75.817051,0.2870164925,16.444834,-0.0256518135,-1.469741,1.469741,-0.9002763350,-51.582034,0.1726498033,0.1726498033
0.052000,sine_60deg_1hz,0.3360913623,19.256617,6.2447612374,357.798463,0.0393143034,2.252544,1.3644780512,78.178834,0.2967770589,17.004073,-0.0274988258,-1.575567,1.575567,-0.9235061926,-52.913007,0.1742728985,0.1742728985
0.054000,sine_60deg_1hz,0.3485278120,19.969173,6.2182248763,356.278041,0.0421346249,2.414136,1.4101607611,80.796260,0.3063931871,17.555036,-0.0293978120,-1.684371,1.684371,-0.9494930801,-54.401946,0.1815894921,0.1815894921
0.056000,sine_60deg_1hz,0.3609092252,20.678575,6.1907065854,354.701360,0.0450359838,2.580372,1.4506794421,83.117809,0.3158732414,18.098204,-0.0313403585,-1.795670,1.795670,-0.9712732318,-55.649857,0.1837122404,0.1837122404
0.058000,sine_60deg_1hz,0.3732336466,21.384713,6.1622107102,353.068666,0.0480251363,2.751638,1.4945762682,85.632912,0.3252085103,18.633075,-0.0333303686,-1.909689,1.909689,-0.9950050701,-57.009591,0.1903088721,0.1903088721
0.060000,sine_60deg_1hz,0.3854991301,22.087473,6.1327417504,351.380219,0.0510936568,2.927451,1.5342602604,87.906638,0.3344054733,19.160022,-0.0353607613,-2.026022,2.026022,-1.0151963498,-58.166466,0.1927937008,0.1927937008
0.062000,sine_60deg_1hz,0.3977037388,22.786746,6.1023043597,349.636285,0.0542465898,3.108101,1.5764664791,90.324876,0.3434571490,19.678645,-0.0374341627,-2.144820,2.144820,-1.0367007189,-59.398576,0.1987901496,0.1987901496
0.064000,sine_60deg_1hz,0.4098455455,23.482420,6.0709033443,347.837139,0.0574770083,3.293190,1.6152092579,92.544674,0.3523685372,20.189230,-0.0395445367,-2.265735,2.265735,-1.0551869900,-60.457761,0.2015282996,0.2015282996
0.066000,sine_60deg_1hz,0.4219226328,24.174386,6.0385436630,345.983066,0.0607886045,3.482930,1.6557981134,94.870244,0.3611340283,20.691456,-0.0416934964,-2.388861,2.388861,-1.0744798349,-61.563160,0.2070188648,0.2070188648
0.068000,sine_60deg_1hz,0.4339330937,24.862535,6.0052304256,344.074358,0.0641756321,3.676993,1.6935137793,97.031192,0.3697574616,21.185542,-0.0438758248,-2.513900,2.513900,-1.0911641779,-62.519102,0.2099243325,0.2099243325
0.070000,sine_60deg_1hz,0.4458750315,25.546757,5.9709688927,342.111317,0.0676407144,3.875527,1.7325411756,99.267297,0.3782343170,21.671230,-0.0460923312,-2.640896,2.640896,-1.1082532405,-63.498233,0.2149832177,0.2149832177
0.072000,sine_60deg_1hz,0.4577465604,26.226946,5.9357644746,340.094253,0.0711790351,4.078258,1.7691603104,101.365419,0.3865675254,22.148688,-0.0483384412,-2.769589,2.769589,-1.1230549925,-64.346311,0.2179880543,0.2179880543
0.074000,sine_60deg_1hz,0.4695458059,26.902993,5.8996227304,338.023483,0.0747923728,4.285287,1.8066688919,103.514502,0.3947534330,22.617706,-0.0506143268,-2.899987,2.899987,-1.1379427864,-65.199319,0.2226735437,0.2226735437
0.076000,sine_60deg_1hz,0.4812709046,27.574792,5.8625493675,335.899336,0.0784766427,4.496380,1.8421349523,105.546558,0.4027942619,23.078411,-0.0529159167,-3.031859,3.031859,-1.1507949539,-65.935694,0.2257237670,0.2257237670
0.078000,sine_60deg_1hz,0.4929200051,28.242236,5.8245502400,333.722146,0.0822329562,4.711601,1.8781567398,107.610454,0.4106870489,23.530635,-0.0552428781,-3.165184,3.165184,-1.1634806813,-66.662533,0.2300818595,0.2300818595
0.080000,sine_60deg_1hz,0.5044912678,28.905220,5.7856313486,331.492258,0.0860578037,4.930749,1.9124237379,109.573809,0.4184334641,23.974471,-0.0575915346,-3.299752,3.299752,-1.1743282686,-67.284054,0.2331348180,0.2331348180
0.082000,sine_60deg_1hz,0.5159828655,29.563640,5.7457988389,329.210023,0.0899517689,5.153857,1.9469826022,111.553886,0.4260310966,24.409784,-0.0599611538,-3.435521,3.435521,-1.1848096053,-67.884590,0.2372015710,0.2372015710
0.084000,sine_60deg_1hz,0.5273929835,30.217392,5.7050590009,326.875803,0.0939117948,5.380749,1.9800129263,113.446384,0.4334811887,24.836643,-0.0623483699,-3.572298,3.572298,-1.1936080308,-68.388703,0.2402234707,0.2402234707
0.086000,sine_60deg_1hz,0.5387198200,30.866372,5.6634182680,324.489964,0.0979380476,5.611437,2.0131264427,115.343649,0.4407817724,25.254935,-0.0647521348,-3.710024,3.710024,-1.2018824514,-68.862792,0.2440272000,0.2440272000
0.088000,sine_60deg_1hz,0.5499615864,31.510478,5.6208832157,322.052885,0.1020278261,5.845764,2.0448892277,117.163522,0.4479337603,25.664714,-0.0671693275,-3.848519,3.848519,-1.2085963477,-69.247470,0.2469912514,0.2469912514
0.090000,sine_60deg_1hz,0.5611165076,32.149608,5.5774605607,319.564951,0.1061809664,6.083721,2.0765701408,118.978705,0.4549355412,26.065886,-0.0695986518,-3.987709,3.987709,-1.2146621568,-69.595015,0.2505541797,0.2505541797
0.092000,sine_60deg_1hz,0.5721828219,32.783661,5.5331571601,317.026553,0.1103950463,6.325170,2.1070399831,120.724498,0.4617877755,26.458491,-0.0720371806,-4.127426,4.127426,-1.2192644091,-69.858705,0.2534391367,0.2534391367
0.094000,sine_60deg_1hz,0.5831587819,33.412537,5.4879800099,314.438093,0.1146696411,6.570086,2.1372973644,122.458119,0.4684891408,26.842451,-0.0744834237,-4.267586,4.267586,-1.2231215393,-70.079702,0.2567786947,0.2567786947
0.096000,sine_60deg_1hz,0.5940426544,34.036137,5.4419362439,311.799979,0.1190025477,6.818344,2.1664533097,124.128631,0.4750401067,27.217793,-0.0769346087,-4.408028,4.408028,-1.2255925097,-70.221278,0.2595677022,0.2595677022
0.098000,sine_60deg_1hz,0.6048327207,34.654362,5.3950331332,309.112629,0.1233931346,7.069906,2.1952934712,125.781051,0.4814395860,27.584456,-0.0793890950,-4.548660,4.548660,-1.2272431336,-70.315852,0.2626975551,0.2626975551
0.100000,sine_60deg_1hz,0.6155272768,35.267115,5.3472780842,306.376466,0.1278393712,7.324656,2.2231182960,127.375296,0.4876879056,27.942459,-0.0818442351,-4.689329,4.689329,-1.2275700875,-70.334585,0.2653772398,0.2653772398
0.102000,sine_60deg_1hz,0.6261246341,35.874299,5.2986786380,303.591923,0.1323404621,7.582550,2.2505454421,128.946755,0.4937841720,28.291749,-0.0842982732,-4.829935,4.829935,-1.2270190310,-70.303012,0.2683080184,0.2683080184
0.104000,sine_60deg_1hz,0.6366231190,36.475818,5.2492424690,300.759439,0.1368945117,7.843478,2.2770247714,130.463909,0.4997286074,28.632340,-0.0867486641,-4.970332,4.970332,-1.2251954382,-70.198528,0.2708678425,0.2708678425
0.106000,sine_60deg_1hz,0.6470210738,37.071577,5.1989773837,297.879462,0.1415005953,8.107387,2.3030417988,131.954575,0.5055204786,28.964190,-0.0891935655,-5.110415,5.110415,-1.2224506918,-70.041265,0.2736080393,0.2736080393
0.108000,sine_60deg_1hz,0.6573168565,37.661482,5.1478913197,294.952446,0.1461569230,8.374175,2.3281638855,133.393965,0.5111599334,29.287307,-0.0916305175,-5.250042,5.250042,-1.2184759962,-69.813532,0.2760395072,0.2760395072
0.110000,sine_60deg_1hz,0.6675088411,38.245439,5.0959923440,291.978854,0.1508624682,8.643783,2.3527725883,134.803939,0.5166463729,29.601657,-0.0940576150,-5.389104,5.389104,-1.2135487908,-69.531224,0.2785957050,0.2785957050
0.112000,sine_60deg_1hz,0.6775954184,38.823358,5.0432886519,288.959155,0.1556155237,8.916113,2.3765277472,136.165010,0.5219798947,29.907245,-0.0964724709,-5.527465,5.527465,-1.2074279252,-69.180524,0.2808921629,0.2808921629
0.114000,sine_60deg_1hz,0.6875749956,39.395145,4.9897885662,285.893826,0.1604149824,9.191101,2.3997293331,137.494363,0.5271600132,30.204044,-0.0988731369,-5.665013,5.665013,-1.2003330256,-68.774016,0.2832696122,0.2832696122
0.116000,sine_60deg_1hz,0.6974459966,39.960712,4.9355005350,282.783350,0.1652592021,9.468655,2.4221098791,138.776674,0.5321867945,30.492057,-0.1012572895,-5.801615,5.801615,-1.1920762836,-68.300940,0.2854257383,0.2854257383
0.118000,sine_60deg_1hz,0.7072068629,40.519968,4.8804331310,279.628221,0.1701470122,9.748706,2.4439050321,140.025444,0.5370598507,30.771263,-0.1036229534,-5.937158,5.937158,-1.1828319500,-67.771279,0.2876284248,0.2876284248
0.120000,sine_60deg_1hz,0.7168560530,41.072826,4.8245950501,276.428934,0.1750768217,10.031163,2.4649047740,141.228640,0.5417792313,31.041663,-0.1059678625,-6.071511,6.071511,-1.1724545344,-67.176696,0.2896401721,0.2896401721
0.122000,sine_60deg_1hz,0.7263920432,41.619198,4.7679951097,273.185997,0.1800474100,10.315957,2.4852941164,142.396864,0.5463446333,31.303242,-0.1082900280,-6.204562,6.204562,-1.1610827664,-66.525142,0.2916713335,0.2916713335
0.124000,sine_60deg_1hz,0.7358133277,42.158998,4.7106422476,269.899920,0.1850572265,10.602998,2.5049082641,143.520672,0.5507561012,31.556000,-0.1105872373,-6.336182,6.336182,-1.1486046311,-65.810198,0.2935354724,0.2935354724
0.126000,sine_60deg_1hz,0.7451184188,42.692141,4.6525455204,266.571222,0.1901050114,10.892215,2.5238924471,144.608385,0.5550134074,31.799926,-0.1128574996,-6.466258,6.466258,-1.1351311417,-65.038224,0.2953976972,0.2953976972
0.128000,sine_60deg_1hz,0.7543058470,43.218541,4.5937141024,263.200430,0.1951892463,11.183520,2.5421174624,145.652602,0.5591166007,32.035021,-0.1150986531,-6.594667,6.594667,-1.1205767901,-64.204321,0.2971117308,0.2971117308
0.130000,sine_60deg_1hz,0.7633741615,43.738118,4.5341572837,259.788076,0.2003086411,11.476840,2.5596973818,146.659857,0.5630655205,32.261278,-0.1173087153,-6.721294,6.721294,-1.1050310664,-63.313616,0.2988071137,0.2988071137
0.132000,sine_60deg_1hz,0.7723219305,44.250787,4.4738844690,256.334698,0.2054617025,11.772088,2.5765307269,147.624336,0.5668602279,32.478699,-0.1194855738,-6.846019,6.846019,-1.0884292749,-62.362404,0.3003690652,0.3003690652
0.134000,sine_60deg_1hz,0.7811477408,44.756469,4.4129051761,252.840842,0.2106471174,12.069191,2.5927074530,148.551195,0.5705006234,32.687278,-0.1216272627,-6.968729,6.968729,-1.0708444321,-61.354866,0.3018994646,0.3018994646
0.136000,sine_60deg_1hz,0.7898501989,45.255083,4.3512290343,249.307059,0.2158634133,12.368063,2.6081479285,149.435869,0.5739867856,32.887020,-0.1237317195,-7.089305,7.089305,-1.0522283951,-60.288246,0.3033079543,0.3033079543
0.138000,sine_60deg_1hz,0.7984279305,45.746551,4.2888657829,245.733908,0.2211092590,12.668627,2.6229228640,150.282410,0.5773186714,33.077923,-0.1257970019,-7.207637,7.207637,-1.0326411929,-59.165982,0.3046746573,0.3046746573
0.140000,sine_60deg_1hz,0.8068795810,46.230795,4.2258252700,242.121953,0.2263831992,12.970802,2.6369700711,151.087256,0.5804963818,33.259993,-0.1278210979,-7.323609,7.323609,-1.0120480391,-57.986081,0.3059287459,0.3059287459
0.142000,sine_60deg_1hz,0.8152038159,46.707738,4.1621174502,238.471764,0.2316838894,13.274509,2.6503451297,151.853590,0.5835199265,33.433229,-0.1298020958,-7.437112,7.437112,-0.9904989127,-56.751407,0.3071330126,0.3071330126
0.144000,sine_60deg_1hz,0.8233993207,47.177306,4.0977523839,234.783917,0.2370098886,13.579666,2.6629995864,152.578637,0.5863894321,33.597640,-0.1317380351,-7.548033,7.548033,-0.9679696903,-55.460578,0.3082320265,0.3082320265
0.146000,sine_60deg_1hz,0.8314648011,47.639424,4.0327402350,231.058995,0.2423598430,13.886196,2.6749771828,153.264903,0.5891049582,33.753228,-0.1336270404,-7.656265,7.656265,-0.9445026460,-54.116015,0.3092749763,0.3092749763
0.148000,sine_60deg_1hz,0.8393989837,48.094019,3.9670912696,227.297587,0.2477323235,14.194017,2.6862402700,153.910230,0.5916666602,33.900003,-0.1354672048,-7.761699,7.761699,-0.9200821869,-52.716826,0.3102185207,0.3102185207
0.150000,sine_60deg_1hz,0.8472006154,48.541020,3.9008158545,223.500285,0.2531259702,14.503050,2.6968233563,154.516596,0.5940746452,34.037970,-0.1372566943,-7.864229,7.864229,-0.8947447317,-51.265097,0.3111011894,0.3111011894
0.152000,sine_60deg_1hz,0.8548684643,48.980355,3.8339244554,219.667690,0.2585393648,14.813214,2.7066972891,155.082331,0.5963290995,34.167141,-0.1389936573,-7.963750,7.963750,-0.8684815346,-49.760327,0.3118891141,0.3118891141
0.154000,sine_60deg_1hz,0.8624013196,49.411956,3.7664276352,215.800407,0.2639711436,15.124432,2.7158893839,155.608999,0.5984301760,34.287523,-0.1406763065,-8.060159,8.060159,-0.8413246018,-48.204349,0.3126124848,0.3126124848
0.156000,sine_60deg_1hz,0.8697979917,49.835754,3.6983360524,211.899047,0.2694198979,15.436623,2.7243771890,156.095315,0.6003780937,34.399131,-0.1423028480,-8.153353,8.153353,-0.8132707208,-46.596980,0.3132448567,0.3132448567
0.158000,sine_60deg_1hz,0.8770573126,50.251682,3.6296604594,207.964225,0.2748842628,15.749708,2.7321824154,156.542521,0.6021730498,34.501974,-0.1438715452,-8.243232,8.243232,-0.7843486030,-44.939865,0.3138098843,0.3138098843
0.160000,sine_60deg_1hz,0.8841781360,50.659676,3.5604117010,203.996564,0.2803628386,16.063607,2.7392878996,156.949636,0.6038152974,34.596068,-0.1453806643,-8.329698,8.329698,-0.7545595316,-43.233077,0.3142869507,0.3142869507
0.162000,sine_60deg_1hz,0.8911593374,51.059669,3.4906007123,199.996689,0.2858542606,16.378243,2.7457110030,157.317652,0.6053050768,34.681426,-0.1468285239,-8.412655,8.412655,-0.7239298013,-41.478122,0.3146945947,0.3146945947
0.164000,sine_60deg_1hz,0.8979998145,51.451599,3.4202385173,195.965232,0.2913571381,16.693534,2.7514387391,157.645827,0.6066426764,34.758065,-0.1482134526,-8.492005,8.492005,-0.6924643708,-39.675286,0.3150167664,0.3150167664
0.166000,sine_60deg_1hz,0.9046984869,51.835405,3.3493362270,191.902830,0.2968701083,17.009404,2.7564851040,157.934963,0.6078283786,34.826001,-0.1495338282,-8.567657,8.567657,-0.6601878017,-37.825975,0.3152680052,0.3152680052
0.168000,sine_60deg_1hz,0.9112542970,52.211025,3.2779050376,187.810124,0.3023917891,17.325773,2.7608404165,158.184504,0.6088625079,34.885252,-0.1507880444,-8.639519,8.639519,-0.6271080810,-35.930646,0.3154358396,0.3154358396
0.170000,sine_60deg_1hz,0.9176662094,52.578401,3.2059562291,183.687761,0.3079208212,17.642563,2.7645160793,158.395104,0.6097453882,34.935837,-0.1519745415,-8.707500,8.707500,-0.5932485687,-33.990639,0.3155316852,0.3155316852
0.172000,sine_60deg_1hz,0.9239332118,52.937474,3.1335011629,179.536392,0.3134558313,17.959696,2.7675050335,158.566358,0.6104773804,34.977777,-0.1530917810,-8.771513,8.771513,-0.5586197686,-32.006555,0.3155458733,0.3155458733
0.174000,sine_60deg_1hz,0.9300543143,53.288187,3.0605512805,175.356671,0.3189954647,18.277094,2.7698166923,158.698806,0.6110588496,35.011093,-0.1541382695,-8.831472,8.831472,-0.5232442504,-29.979687,0.3154873816,0.3154873816
0.176000,sine_60deg_1hz,0.9360285505,53.630485,2.9871181016,171.149260,0.3245383569,18.594678,2.7714460842,158.792164,0.6114901937,35.035807,-0.1551125388,-8.887294,8.887294,-0.4871346304,-27.910758,0.3153487368,0.3153487368
0.178000,sine_60deg_1hz,0.9418549770,53.964315,2.9132132222,166.914822,0.3300831592,18.912372,2.7724011673,158.846886,0.6117718178,35.051943,-0.1560131649,-8.938896,8.938896,-0.4503130495,-25.801037,0.3151370163,0.3151370163
0.180000,sine_60deg_1hz,0.9475326736,54.289623,2.8388483126,162.654027,0.3356285161,19.230097,2.7726784639,158.862774,0.6119041575,35.059526,-0.1568387525,-8.986199,8.986199,-0.4127937910,-23.651342,0.3148464047,0.3148464047
0.182000,sine_60deg_1hz,0.9530607438,54.606358,2.7640351159,158.367547,0.3411730860,19.547778,2.7722849383,158.840227,0.6118876578,35.058580,-0.1575879502,-9.029124,9.029124,-0.3745988758,-21.462935,0.3144826746,0.3144826746
0.184000,sine_60deg_1hz,0.9584383147,54.914470,2.6887854461,154.056058,0.3467155230,19.865336,2.7712184832,158.779123,0.6117227917,35.049134,-0.1582594385,-9.067598,9.067598,-0.3357441454,-19.236723,0.3140412053,0.3140412053
0.186000,sine_60deg_1hz,0.9636645371,55.213911,2.6131111859,149.720242,0.3522544928,20.182696,2.7694848884,158.679796,0.6114100443,35.031215,-0.1588519412,-9.101546,9.101546,-0.2962513521,-16.973952,0.3135265874,0.3135265874
0.188000,sine_60deg_1hz,0.9687385857,55.504632,2.5370242851,145.360784,0.3577886601,20.499780,2.7670836956,158.542217,0.6109499255,35.004852,-0.1593642174,-9.130897,9.130897,-0.2561380728,-14.675631,0.3129355761,0.3129355761
0.190000,sine_60deg_1hz,0.9736596592,55.786589,2.4605367588,140.978372,0.3633167002,20.816514,2.7640200206,158.366682,0.6103429590,34.970076,-0.1597950696,-9.155583,9.155583,-0.2154261291,-12.343008,0.3122712996,0.3122712996
0.192000,sine_60deg_1hz,0.9784269806,56.059737,2.3836606852,136.573697,0.3688372862,21.132820,2.7602930111,158.153140,0.6095896943,34.926917,-0.1601433363,-9.175537,9.175537,-0.1741333562,-9.977106,0.3115313812,0.3115313812
0.194000,sine_60deg_1hz,0.9830397970,56.324031,2.3064082039,132.147456,0.3743491044,21.448624,2.7559091011,157.901960,0.6086906926,34.875408,-0.1604079024,-9.190696,9.190696,-0.1322830439,-7.579260,0.3107195427,0.3107195427
0.196000,sine_60deg_1hz,0.9874973800,56.579432,2.2287915141,127.700347,0.3798508391,21.763850,2.7508673332,157.613088,0.6076465409,34.815582,-0.1605876894,-9.200997,9.200997,-0.0898934727,-5.150517,0.3098322768,0.3098322768
0.198000,sine_60deg_1hz,0.9917990257,56.825898,2.1508228722,123.233073,0.3853411864,22.078424,2.7451736872,157.286866,0.6064578393,34.747475,-0.1606816656,-9.206381,9.206381,-0.0469881174,-2.692221,0.3088736000,0.3088736000
0.200000,sine_60deg_1hz,0.9959440549,57.063391,2.0725145905,118.746339,0.3908188428,22.392270,2.7388281806,156.923296,0.6051252121,34.671121,-0.1606888385,-9.206792,9.206792,-0.0035864524,-0.205489,0.3078406551,0.3078406551
0.202000,sine_60deg_1hz,0.9999318130,57.291873,1.9938790346,114.240854,0.3962825153,22.705316,2.7318362542,156.522688,0.6036492977,34.586557,-0.1606082626,-9.202176,9.202176,0.0402879428,2.308329,0.3067366702,0.3067366702
0.204000,sine_60deg_1hz,1.0037616702,57.511307,1.9149286222,109.717328,0.4017309128,23.017486,2.7241987221,156.085089,0.6020307575,34.493822,-0.1604390335,-9.192479,9.192479,0.0846145479,4.848056,0.3055595204,0.3055595204
0.206000,sine_60deg_1hz,1.0074330219,57.721660,1.8356758204,105.176477,0.4071627540,23.328707,2.7159206417,155.610790,0.6002702678,34.392953,-0.1601802944,-9.177655,9.177655,0.1293695882,7.412331,0.3043118234,0.3043118234
0.208000,sine_60deg_1hz,1.0109452882,57.922898,1.7561331440,100.619017,0.4125767610,23.638907,2.7070034844,155.099875,0.5983685271,34.283991,-0.1598312311,-9.157655,9.157655,0.1745316176,9.999925,0.3029920289,0.3029920289
0.210000,sine_60deg_1hz,1.0142979145,58.114990,1.6763131539,96.045669,0.4179716651,23.948012,2.6974520451,154.552618,0.5963262494,34.166977,-0.1593910779,-9.132436,9.132436,0.2200766014,12.609460,0.3016022829,0.3016022829
0.212000,sine_60deg_1hz,1.0174903714,58.297904,1.5962284545,91.457154,0.4233462017,24.255951,2.6872683208,153.969133,0.5941441696,34.041953,-0.1588591134,-9.101957,9.101957,0.2659822834,15.239662,0.3001414862,0.3001414862
0.214000,sine_60deg_1hz,1.0205221548,58.471612,1.5158916921,86.854196,0.4286991158,24.562650,2.6764570033,153.349690,0.5918230390,33.908962,-0.1582346648,-9.066178,9.066178,0.3122242771,17.889133,0.2986114443,0.2986114443
0.216000,sine_60deg_1hz,1.0233927859,58.636087,1.4353155529,82.237523,0.4340291567,24.868039,2.6650204946,152.694427,0.5893636291,33.768049,-0.1575171055,-9.025065,9.025065,0.3587796242,20.556558,0.2970113472,0.2970113472
0.218000,sine_60deg_1hz,1.0261018114,58.791303,1.3545127606,77.607864,0.4393350838,25.172046,2.6529635455,152.003614,0.5867667275,33.619257,-0.1567058586,-8.978584,8.978584,0.4056234939,23.240514,0.2953427786,0.2953427786
0.220000,sine_60deg_1hz,1.0286488035,58.937235,1.2734960752,72.965950,0.4446156607,25.474601,2.6402884219,151.277383,0.5840331429,33.462634,-0.1558003933,-8.926705,8.926705,0.4527326351,25.939669,0.2936050530,0.2936050530
