time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.050000,2,2,10,-2.42818093,-0.62831855,-36.000001,-0.62831855,-36.000001,-15.70796371,-900.000025,-2.22838163,-1.31366968,-2.22838163,-1.31366968,-0.16237637,-9.303481,-0.20296343,-11.628948,-7.43500423,-425.994363,-8.11740971,-465.093317,-0.46594217,-26.696520,-0.42535512,-24.371053,0.10243680,5.869196,0.12709375,7.281935,4.55920029,261.222934,4.93139076,282.547878,5.869196,7.281935,0.06432872,0
0.055000,2,3,11,-2.42818093,-0.62831855,-36.000001,-0.62831855,-36.000001,-15.70796371,-900.000025,-1.31366968,-0.60071707,-1.31366968,-0.60071707,-0.20296343,-11.628948,-0.24492513,-14.033176,-8.11740971,-465.093317,-8.39234066,-480.845700,-0.42535512,-24.371053,-0.38339342,-21.966825,0.12709375,7.281935,0.15233430,8.728113,4.93139076,282.547878,5.04811287,289.235562,7.281935,8.728113,0.06432872,0
0.060000,3,0,12,-3.35247946,-1.04719758,-60.000002,-1.04719758,-60.000002,-20.94395161,-1200.000033,-0.05738115,-4.24617147,-0.05738115,-4.24617147,-0.24492513,-14.033176,-0.29858816,-17.107841,-8.39234066,-480.845700,-10.73260689,-614.933078,-0.80227245,-45.966826,-0.74860942,-42.892160,0.15233430,8.728113,0.18444172,10.567732,5.04811287,289.235562,6.42148256,367.923849,8.728113,10.567732,0.08448393,0
0.065000,3,1,13,-3.35247946,-1.04719758,-60.000002,-1.04719758,-60.000002,-20.94395161,-1200.000033,-4.24617147,-2.65642118,-4.24617147,-2.65642118,-0.29858816,-17.107841,-0.35939127,-20.591603,-10.73260689,-614.933078,-12.16062450,-696.752460,-0.74860942,-42.892160,-0.68780631,-39.408399,0.18444172,10.567732,0.22068267,12.644185,6.42148256,367.923849,7.24819040,415.290719,10.567732,12.644185,0.08448393,0
0.070000,3,2,14,-3.35247946,-1.04719758,-60.000002,-1.04719758,-60.000002,-20.94395161,-1200.000033,-2.65642118,-1.40578222,-2.65642118,-1.40578222,-0.35939127,-20.591603,-0.42375487,-24.279366,-12.16062450,-696.752460,-12.87271786,-737.552404,-0.68780631,-39.408399,-0.62344271,-35.720636,0.22068267,12.644185,0.25896794,14.837770,7.24819040,415.290719,7.65705633,438.717011,12.644185,14.837770,0.08448393,0
0.075000,3,3,15,-3.35247946,-1.04719758,-60.000002,-1.04719758,-60.000002,-20.94395161,-1200.000033,-1.40578222,-0.44170427,-1.40578222,-0.44170427,-0.42375487,-24.279366,-0.48892832,-28.013529,-12.87271786,-737.552404,-13.03468800,-746.832609,-0.62344271,-35.720636,-0.55826926,-31.986473,0.25896794,14.837770,0.29771870,17.058025,7.65705633,438.717011,7.75015545,444.051198,14.837770,17.058025,0.08448393,0
0.080000,4,0,16,-3.88329911,-1.36135685,-78.000002,-1.36135685,-78.000002,-15.70796371,-900.000025,0.28291655,-2.85867620,0.28291655,-2.85867620,-0.48892832,-28.013529,-0.56175047,-32.185931,-13.03468800,-746.832609,-14.56443310,-834.480548,-0.87242854,-49.986473,-0.79960638,-45.814071,0.29771870,17.058025,0.34104609,19.540502,7.75015545,444.051198,8.66547966,496.495412,17.058025,19.540502,0.10170013,0
0.085000,4,1,17,-3.88329911,-1.36135685,-78.000002,-1.36135685,-78.000002,-15.70796371,-900.000025,-2.85867620,-1.44206929,-2.85867620,-1.44206929,-0.56175047,-32.185931,-0.63816923,-36.564403,-14.56443310,-834.480548,-15.28374672,-875.694182,-0.79960638,-45.814071,-0.72318763,-41.435599,0.34104609,19.540502,0.38678479,22.161136,8.66547966,496.495412,9.14773655,524.126696,19.540502,22.161136,0.10170013,0
0.090000,4,2,18,-3.88329911,-1.36135685,-78.000002,-1.36135685,-78.000002,-15.70796371,-900.000025,-1.44206929,-0.35419011,-1.44206929,-0.35419011,-0.63816923,-36.564403,-0.71508396,-40.971293,-15.28374672,-875.694182,-15.38294697,-881.377938,-0.72318763,-41.435599,-0.64627290,-37.028709,0.38678479,22.161136,0.43330073,24.826303,9.14773655,524.126696,9.30318832,533.033427,22.161136,24.826303,0.10170013,0
0.095000,4,3,19,-3.88329911,-1.36135685,-78.000002,-1.36135685,-78.000002,-15.70796371,-900.000025,-0.35419011,0.45959735,-0.35419011,0.45959735,-0.71508396,-40.971293,-0.79018688,-45.274373,-15.38294697,-881.377938,-15.02059174,-860.616512,-0.64627290,-37.028709,-0.57116997,-32.725629,0.43330073,24.826303,0.47935006,27.464735,9.30318832,533.033427,9.20986652,527.686482,24.826303,27.464735,0.10170013,0
0.100000,5,0,20,-4.13877773,-1.57079637,-90.000003,-1.57079637,-90.000003,-10.47197580,-600.000017,1.04756618,-1.04682899,1.04756618,-1.04682899,-0.79018688,-45.274373,-0.86774236,-49.717975,-15.02059174,-860.616512,-15.51109982,-888.720555,-0.78060949,-44.725629,-0.70305401,-40.282028,0.47935006,27.464735,0.52728134,30.210996,9.20986652,527.686482,9.58625984,549.252230,27.464735,30.210996,0.11810102,0
0.105000,5,1,21,-4.13877773,-1.57079637,-90.000003,-1.57079637,-90.000003,-10.47197580,-600.000017,-1.04682899,-0.05054545,-1.04682899,-0.05054545,-0.86774236,-49.717975,-0.94491893,-54.139867,-15.51109982,-888.720555,-15.43531132,-884.378194,-0.70305401,-40.282028,-0.62587744,-35.860136,0.52728134,30.210996,0.57566935,32.983424,9.58625984,549.252230,9.67760658,554.486013,30.210996,32.983424,0.11810102,0
0.110000,5,2,22,-4.13877773,-1.57079637,-90.000003,-1.57079637,-90.000003,-10.47197580,-600.000017,-0.05054545,0.68711495,-0.05054545,0.68711495,-0.94491893,-54.139867,-1.01963282,-58.420657,-15.43531132,-884.378194,-14.94277668,-856.158038,-0.62587744,-35.860136,-0.55116355,-31.579345,0.57566935,32.983424,0.62339842,35.718099,9.67760658,554.486013,9.54581451,546.934884,32.983424,35.718099,0.11810102,0
0.115000,5,3,23,-4.13877773,-1.57079637,-90.000003,-1.57079637,-90.000003,-10.47197580,-600.000017,0.68711495,1.21261430,0.68711495,1.21261430,-1.01963282,-58.420657,-1.09041262,-62.476041,-14.94277668,-856.158038,-14.15595055,-811.076221,-0.55116355,-31.579345,-0.48038375,-27.523962,0.62339842,35.718099,0.66958708,38.364513,9.54581451,546.934884,9.23772717,529.282779,35.718099,38.364513,0.11810102,0
0.120000,6,0,24,-3.90768313,-1.67551613,-96.000003,-1.67551613,-96.000003,-5.23598790,-300.000008,1.56633973,0.51914215,1.56633973,0.51914215,-1.09041262,-62.476041,-1.15923285,-66.419150,-14.15595055,-811.076221,-13.76404858,-788.621892,-0.58510351,-33.523962,-0.51628327,-29.580853,0.66958708,38.364513,0.71501654,40.967430,9.23772717,529.282779,9.08589745,520.583577,38.364513,40.967430,0.13095230,0
0.125000,6,1,25,-3.90768313,-1.67551613,-96.000003,-1.67551613,-96.000003,-5.23598790,-300.000008,0.51914215,1.03098869,0.51914215,1.03098869,-1.15923285,-66.419150,-1.22466123,-70.167920,-13.76404858,-788.621892,-13.08567524,-749.753963,-0.51628327,-29.580853,-0.45085490,-25.832083,0.71501654,40.967430,0.75885952,43.479447,9.08589745,520.583577,8.76859856,502.403690,40.967430,43.479447,0.13095230,0
0.130000,6,2,26,-3.90768313,-1.67551613,-96.000003,-1.67551613,-96.000003,-5.23598790,-300.000008,1.03098869,1.38000488,1.03098869,1.38000488,-1.22466123,-70.167920,-1.28573346,-73.667101,-13.08567524,-749.753963,-12.21445751,-699.836864,-0.45085490,-25.832083,-0.38978267,-22.332902,0.75885952,43.479447,0.80046576,45.863310,8.76859856,502.403690,8.32125378,476.772722,43.479447,45.863310,0.13095230,0
0.135000,6,3,27,-3.90768313,-1.67551613,-96.000003,-1.67551613,-96.000003,-5.23598790,-300.000008,1.38000488,1.59867859,1.38000488,1.59867859,-1.28573346,-73.667101,-1.34185874,-76.882843,-12.21445751,-699.836864,-11.22505283,-643.148152,-0.38978267,-22.332902,-0.33365738,-19.117160,0.80046576,45.863310,0.83933675,48.090454,8.32125378,476.772722,7.77419567,445.428601,45.863310,48.090454,0.13095230,0
0.140000,7,0,28,-4.05868673,-1.67551613,-96.000003,-1.67551613,-96.000003,0.00000000,0.000000,1.71470070,1.71470070,1.71470070,1.71470070,-1.34185874,-76.882843,-1.39273858,-79.798043,-11.22505283,-643.148152,-10.17597485,-583.040411,-0.33365738,-19.117160,-0.28277755,-16.201960,0.83933675,48.090454,0.87510592,50.139876,7.77419567,445.428601,7.15383530,409.884570,48.090454,50.139876,0.13269067,0
0.145000,7,1,29,-4.05868673,-1.67551613,-96.000003,-1.67551613,-96.000003,0.00000000,0.000000,1.71470070,1.75141335,1.71470070,1.75141335,-1.39273858,-79.798043,-1.43829942,-82.408486,-10.17597485,-583.040411,-9.11215782,-522.088185,-0.28277755,-16.201960,-0.23721671,-13.591516,0.87510592,50.139876,0.90752101,51.997124,7.15383530,409.884570,6.48301458,371.449374,50.139876,51.997124,0.13269067,0
0.150000,7,2,30,-4.05868673,-1.67551613,-96.000003,-1.67551613,-96.000003,0.00000000,0.000000,1.75141335,1.72830391,1.75141335,1.72830391,-1.43829942,-82.408486,-1.47863567,-84.719583,-9.11215782,-522.088185,-8.06724358,-462.219009,-0.23721671,-13.591516,-0.19688046,-11.280419,0.90752101,51.997124,0.93642622,53.653270,6.48301458,371.449374,5.78103924,331.229150,51.997124,53.653270,0.13269067,0
0.155000,7,3,31,-4.05868673,-1.67551613,-96.000003,-1.67551613,-96.000003,0.00000000,0.000000,1.72830391,1.66145515,1.72830391,1.66145515,-1.47863567,-84.719583,-1.51396358,-86.743723,-8.06724358,-462.219009,-7.06559134,-404.828563,-0.19688046,-11.280419,-0.16155255,-9.256279,0.93642622,53.653270,0.96174473,55.103914,5.78103924,331.229150,5.06370115,290.128705,53.653270,55.103914,0.13269067,0
0.160000,8,0,32,-5.39539957,-1.78023589,-102.000003,-1.78023589,-102.000003,-5.23598790,-300.000008,1.56399155,0.51679397,1.56399155,0.51679397,-1.51396358,-86.743723,-1.54752135,-88.666442,-7.06559134,-404.828563,-6.71155691,-384.543885,-0.26627231,-15.256279,-0.23271453,-13.333561,0.96174473,55.103914,0.98456526,56.411434,5.06370115,290.128705,4.56411266,261.504393,55.103914,56.411434,0.12216976,0
