time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.050000,2,2,10,0.20832360,0.07271865,4.166472,0.07271865,4.166472,1.23412013,70.709875,0.29026026,0.22048348,0.29026026,0.22048348,0.01904675,1.091298,0.02283585,1.308398,0.70274568,40.264361,0.75782031,43.419905,0.05367190,3.075174,0.04988280,2.858074,-0.01094837,-0.627296,-0.01303711,-0.746971,-0.39349103,-22.545375,-0.41774732,-23.935158,0.627296,0.746971,0.00272340,0
0.055000,2,3,11,0.20832360,0.07271865,4.166472,0.07271865,4.166472,1.23412013,70.709875,0.22048348,0.15780890,0.22048348,0.15780890,0.02283585,1.308398,0.02680300,1.535699,0.75782031,43.419905,0.79343086,45.460240,0.04988280,2.858074,0.04591565,2.630773,-0.01303711,-0.746971,-0.01517794,-0.869632,-0.41774732,-23.935158,-0.42816550,-24.532076,0.746971,0.869632,0.00272340,0
0.060000,3,0,12,0.26537526,0.09263343,5.307505,0.09263343,5.307505,0.99573918,57.051652,0.10211259,0.30126041,0.10211259,0.30126041,0.02680300,1.535699,0.03115885,1.785270,0.79343086,45.460240,0.87116909,49.914312,0.06583043,3.771806,0.06147459,3.522234,-0.01517794,-0.869632,-0.01750019,-1.002687,-0.42816550,-24.532076,-0.46444988,-26.611018,0.869632,1.002687,0.00405846,0
0.065000,3,1,13,0.26537526,0.09263343,5.307505,0.09263343,5.307505,0.99573918,57.051652,0.30126041,0.22271980,0.30126041,0.22271980,0.03115885,1.785270,0.03578078,2.050088,0.87116909,49.914312,0.92438686,52.963466,0.06147459,3.522234,0.05685265,3.257417,-0.01750019,-1.002687,-0.01991748,-1.141187,-0.46444988,-26.611018,-0.48345819,-27.700114,1.002687,1.141187,0.00405846,0
0.070000,3,2,14,0.26537526,0.09263343,5.307505,0.09263343,5.307505,0.99573918,57.051652,0.22271980,0.15255244,0.22271980,0.15255244,0.03578078,2.050088,0.04056048,2.323944,0.92438686,52.963466,0.95593911,54.771277,0.05685265,3.257417,0.05207296,2.983561,-0.01991748,-1.141187,-0.02235275,-1.280718,-0.48345819,-27.700114,-0.48705402,-27.906140,1.141187,1.280718,0.00405846,0
0.075000,3,3,15,0.26537526,0.09263343,5.307505,0.09263343,5.307505,0.99573918,57.051652,0.15255244,0.09055699,0.15255244,0.09055699,0.04056048,2.323944,0.04540337,2.601421,0.95593911,54.771277,0.96857864,55.495468,0.05207296,2.983561,0.04723006,2.706083,-0.02235275,-1.280718,-0.02473810,-1.417389,-0.48705402,-27.906140,-0.47706953,-27.334070,1.280718,1.417389,0.00405846,0
0.080000,4,0,16,0.29709995,0.10370744,5.941999,0.10370744,5.941999,0.55370033,31.724692,0.03644027,0.14718033,0.03644027,0.14718033,0.04540337,2.601421,0.05039269,2.887289,0.96857864,55.495468,0.99786443,57.173420,0.05830407,3.340577,0.05331475,3.054710,-0.02473810,-1.417389,-0.02712056,-1.553894,-0.47706953,-27.334070,-0.47649240,-27.301004,1.417389,1.553894,0.00458176,0
0.085000,4,1,17,0.29709995,0.10370744,5.941999,0.10370744,5.941999,0.55370033,31.724692,0.14718033,0.08410849,0.14718033,0.08410849,0.05039269,2.887289,0.05543245,3.176045,0.99786443,57.173420,1.00795138,57.751360,0.05331475,3.054710,0.04827499,2.765953,-0.02712056,-1.553894,-0.02943158,-1.686305,-0.47649240,-27.301004,-0.46220315,-26.482289,1.553894,1.686305,0.00458176,0
0.090000,4,2,18,0.29709995,0.10370744,5.941999,0.10370744,5.941999,0.55370033,31.724692,0.08410849,0.02917190,0.08410849,0.02917190,0.05543245,3.176045,0.06044017,3.462967,1.00795138,57.751360,1.00154483,57.384292,0.04827499,2.765953,0.04326727,2.479032,-0.02943158,-1.686305,-0.03161180,-1.811223,-0.46220315,-26.482289,-0.43604448,-24.983509,1.686305,1.811223,0.00458176,0
0.095000,4,3,19,0.29709995,0.10370744,5.941999,0.10370744,5.941999,0.55370033,31.724692,0.02917190,-0.01802246,0.02917190,-0.01802246,0.06044017,3.462967,0.06534614,3.744058,1.00154483,57.384292,0.98119324,56.218232,0.04326727,2.479032,0.03836130,2.197941,-0.03161180,-1.811223,-0.03361071,-1.925752,-0.43604448,-24.983509,-0.39978263,-22.905857,1.811223,1.925752,0.00458176,0
0.100000,5,0,20,0.28544223,0.09963813,5.708845,0.09963813,5.708845,-0.20346530,-11.657703,-0.05792384,-0.09861690,-0.05792384,-0.09861690,0.06534614,3.744058,0.07003199,4.012538,0.98119324,56.218232,0.93717152,53.695973,0.03429200,1.964787,0.02960614,1.696307,-0.03361071,-1.925752,-0.03534722,-2.025247,-0.39978263,-22.905857,-0.34730244,-19.898964,1.925752,2.025247,0.00398628,0
0.105000,5,1,21,0.28544223,0.09963813,5.708845,0.09963813,5.708845,-0.20346530,-11.657703,-0.09861690,-0.12566572,-0.09861690,-0.12566572,0.07003199,4.012538,0.07446077,4.266288,0.93717152,53.695973,0.88575703,50.750139,0.02960614,1.696307,0.02517736,1.442556,-0.03534722,-2.025247,-0.03679372,-2.108125,-0.34730244,-19.898964,-0.28929985,-16.575660,2.025247,2.108125,0.00398628,0
0.110000,5,2,22,0.28544223,0.09963813,5.708845,0.09963813,5.708845,-0.20346530,-11.657703,-0.12566572,-0.14681703,-0.12566572,-0.14681703,0.07446077,4.266288,0.07860485,4.503726,0.88575703,50.750139,0.82881451,47.487573,0.02517736,1.442556,0.02103329,1.205119,-0.03679372,-2.108125,-0.03792954,-2.173202,-0.28929985,-16.575660,-0.22716314,-13.015489,2.108125,2.173202,0.00398628,0
0.115000,5,3,23,0.28544223,0.09963813,5.708845,0.09963813,5.708845,-0.20346530,-11.657703,-0.14681703,-0.16263360,-0.14681703,-0.16263360,0.07860485,4.503726,0.08244491,4.723746,0.82881451,47.487573,0.76801342,44.003927,0.02103329,1.205119,0.01719322,0.985099,-0.03792954,-2.173202,-0.03874034,-2.219658,-0.22716314,-13.015489,-0.16216123,-9.291154,2.173202,2.219658,0.00398628,0
0.120000,6,0,24,0.21801047,0.07610001,4.360209,0.07610001,4.360209,-1.17690638,-67.431768,-0.17367381,-0.40905508,-0.17367381,-0.40905508,0.08244491,4.723746,0.08561920,4.905619,0.76801342,44.003927,0.63485742,36.374651,-0.00634491,-0.363536,-0.00951920,-0.545410,-0.03874034,-2.219658,-0.03902407,-2.235915,-0.16216123,-9.291154,-0.05674605,-3.251309,2.219658,2.235915,0.00333623,0
0.125000,6,1,25,0.21801047,0.07610001,4.360209,0.07610001,4.360209,-1.17690638,-67.431768,-0.40905508,-0.38087782,-0.40905508,-0.38087782,0.08561920,4.905619,0.08817951,5.052314,0.63485742,36.374651,0.51206273,29.339033,-0.00951920,-0.545410,-0.01207951,-0.692105,-0.03902407,-2.235915,-0.03881549,-2.223964,-0.05674605,-3.251309,0.04171606,2.390154,2.235915,2.223964,0.00333623,0
0.130000,6,2,26,0.21801047,0.07610001,4.360209,0.07610001,4.360209,-1.17690638,-67.431768,-0.38087782,-0.35122332,-0.38087782,-0.35122332,0.08817951,5.052314,0.09017909,5.166881,0.51206273,29.339033,0.39991558,22.913475,-0.01207951,-0.692105,-0.01407909,-0.806672,-0.03881549,-2.223964,-0.03815157,-2.185924,0.04171606,2.390154,0.13278425,7.607977,2.223964,2.185924,0.00333623,0
0.135000,6,3,27,0.21801047,0.07610001,4.360209,0.07610001,4.360209,-1.17690638,-67.431768,-0.35122332,-0.32075283,-0.35122332,-0.32075283,0.09017909,5.166881,0.09167160,5.252396,0.39991558,22.913475,0.29850116,17.102857,-0.01407909,-0.806672,-0.01557159,-0.892187,-0.03815157,-2.185924,-0.03707072,-2.123996,0.13278425,7.607977,0.21617022,12.385641,2.185924,2.123996,0.00333623,0
0.140000,7,0,28,0.08765419,0.03059708,1.753084,0.03059708,1.753084,-2.27514617,-130.356273,-0.29004142,-0.74507064,-0.29004142,-0.74507064,0.09167160,5.252396,0.09203364,5.273139,0.29850116,17.102857,0.07240751,4.148645,-0.06107452,-3.499312,-0.06143656,-3.520055,-0.03707072,-2.123996,-0.03517656,-2.015468,0.21617022,12.385641,0.37883273,21.705516,2.123996,2.015468,0.00354623,0
0.145000,7,1,29,0.08765419,0.03059708,1.753084,0.03059708,1.753084,-2.27514617,-130.356273,-0.74507064,-0.64694887,-0.74507064,-0.64694887,0.09203364,5.273139,0.09142796,5.238436,0.07240751,4.148645,-0.12113570,-6.940565,-0.06143656,-3.520055,-0.06083088,-3.485352,-0.03517656,-2.015468,-0.03258286,-1.866860,0.37883273,21.705516,0.51873982,29.721602,2.015468,1.866860,0.00354623,0
0.150000,7,2,30,0.08765419,0.03059708,1.753084,0.03059708,1.753084,-2.27514617,-130.356273,-0.64694887,-0.55379766,-0.64694887,-0.55379766,0.09142796,5.238436,0.09000751,5.157051,-0.12113570,-6.940565,-0.28408942,-16.277125,-0.06083088,-3.485352,-0.05941043,-3.403967,-0.03258286,-1.866860,-0.02939866,-1.684419,0.51873982,29.721602,0.63683921,36.488199,1.866860,1.684419,0.00354623,0
0.155000,7,3,31,0.08765419,0.03059708,1.753084,0.03059708,1.753084,-2.27514617,-130.356273,-0.55379766,-0.46626407,-0.55379766,-0.46626407,0.09000751,5.157051,0.08791462,5.037137,-0.28408942,-16.277125,-0.41857806,-23.982756,-0.05941043,-3.403967,-0.05731754,-3.284053,-0.02939866,-1.684419,-0.02572742,-1.474072,0.63683921,36.488199,0.73424882,42.069358,1.684419,1.474072,0.00354623,0
0.160000,8,0,32,-0.10194206,-0.03558449,-2.038841,-0.03558449,-2.038841,-3.30907851,-189.596233,-0.38481528,-1.04663098,-0.38481528,-1.04663098,0.08791462,5.037137,0.08429634,4.829824,-0.41857806,-23.982756,-0.72365773,-41.462534,-0.12349911,-7.075978,-0.11988083,-6.868665,-0.02572742,-1.474072,-0.02103261,-1.205080,0.73424882,42.069358,0.93896157,53.798535,1.474072,1.205080,0.00683993,0
0.165000,8,1,33,-0.10194206,-0.03558449,-2.038841,-0.03558449,-2.038841,-3.30907851,-189.596233,-1.04663098,-0.87316227,-1.04663098,-0.87316227,0.08429634,4.829824,0.07943335,4.551196,-0.72365773,-41.462534,-0.97259676,-55.725690,-0.11988083,-6.868665,-0.11501784,-6.590037,-0.02103261,-1.205080,-0.01551318,-0.888839,0.93896157,53.798535,1.10388684,63.248057,1.205080,0.888839,0.00683993,0
0.170000,8,2,34,-0.10194206,-0.03558449,-2.038841,-0.03558449,-2.038841,-3.30907851,-189.596233,-0.87316227,-0.71250987,-0.87316227,-0.71250987,0.07943335,4.551196,0.07358316,4.216004,-0.97259676,-55.725690,-1.17003977,-67.038341,-0.11501784,-6.590037,-0.10916764,-6.254845,-0.01551318,-0.888839,-0.00935454,-0.535976,1.10388684,63.248057,1.23172665,70.572738,0.888839,0.535976,0.00683993,0
0.175000,8,3,35,-0.10194206,-0.03558449,-2.038841,-0.03558449,-2.038841,-3.30907851,-189.596233,-0.71250987,-0.56515855,-0.71250987,-0.56515855,0.07358316,4.216004,0.06697962,3.837650,-1.17003977,-67.038341,-1.32070684,-75.670928,-0.10916764,-6.254845,-0.10256411,-5.876491,-0.00935454,-0.535976,-0.00272785,-0.156294,1.23172665,70.572738,1.32533789,75.936267,0.535976,0.156294,0.00683993,0
0.180000,9,0,36,-0.33364987,-0.11646578,-6.672997,-0.11646578,-6.672997,-4.04406451,-231.707828,-0.43132305,-1.24013591,-0.43132305,-1.24013591,0.06697962,3.837650,0.05863035,3.359272,-1.32070684,-75.670928,-1.66985476,-95.675630,-0.18344540,-10.510647,-0.17509613,-10.032269,-0.00272785,-0.156294,0.00498522,0.285632,1.32533789,75.936267,1.54261410,88.385277,0.156294,0.285632,0.01744580,0
0.185000,9,1,37,-0.33364987,-0.11646578,-6.672997,-0.11646578,-6.672997,-4.04406451,-231.707828,-1.24013591,-0.99952668,-1.24013591,-0.99952668,0.05863035,3.359272,0.04891920,2.802864,-1.66985476,-95.675630,-1.94222915,-111.281533,-0.17509613,-10.032269,-0.16538498,-9.475861,0.00498522,0.285632,0.01351073,0.774108,1.54261410,88.385277,1.70510328,97.695221,0.285632,0.774108,0.01744580,0
0.190000,9,2,38,-0.33364987,-0.11646578,-6.672997,-0.11646578,-6.672997,-4.04406451,-231.707828,-0.99952668,-0.77984673,-0.99952668,-0.77984673,0.04891920,2.802864,0.03819323,2.188311,-1.94222915,-111.281533,-2.14519429,-122.910579,-0.16538498,-9.475861,-0.15465901,-8.861309,0.01351073,0.774108,0.02259776,1.294756,1.70510328,97.695221,1.81740570,104.129676,0.774108,1.294756,0.01744580,0
0.195000,9,3,39,-0.33364987,-0.11646578,-6.672997,-0.11646578,-6.672997,-4.04406451,-231.707828,-0.77984673,-0.58125269,-0.77984673,-0.58125269,0.03819323,2.188311,0.02676297,1.533405,-2.14519429,-122.910579,-2.28605223,-130.981144,-0.15465901,-8.861309,-0.14322875,-8.206403,0.02259776,1.294756,0.03201877,1.834540,1.81740570,104.129676,1.88420129,107.956782,1.294756,1.834540,0.01744580,0
0.200000,10,0,40,-0.56960499,-0.19882965,-11.392100,-0.19882965,-11.392100,-4.11819369,-235.955117,-0.40356404,-1.22720277,-0.40356404,-1.22720277,0.02676297,1.533405,0.01367851,0.783721,-2.28605223,-130.981144,-2.61689329,-149.936941,-0.22559262,-12.925505,-0.21250816,-12.175821,0.03201877,1.834540,0.04235810,2.426940,1.88420129,107.956782,2.06786609,118.479999,1.834540,2.426940,0.02815380,0
0.205000,10,1,41,-0.56960499,-0.19882965,-11.392100,-0.19882965,-11.392100,-4.11819369,-235.955117,-1.22720277,-0.94747961,-1.22720277,-0.94747961,0.01367851,0.783721,-0.00061945,-0.035492,-2.61689329,-149.936941,-2.85959077,-163.842482,-0.21250816,-12.175821,-0.19821020,-11.356608,0.04235810,2.426940,0.05330063,3.053901,2.06786609,118.479999,2.18850660,125.392192,2.426940,3.053901,0.02815380,0
0.210000,10,2,42,-0.56960499,-0.19882965,-11.392100,-0.19882965,-11.392100,-4.11819369,-235.955117,-0.94747961,-0.69528627,-0.94747961,-0.69528627,-0.00061945,-0.035492,-0.01573766,-0.901702,-2.85959077,-163.842482,-3.02364254,-173.241956,-0.19821020,-11.356608,-0.18309199,-10.490398,0.05330063,3.053901,0.06456217,3.699140,2.18850660,125.392192,2.25230765,129.047723,3.053901,3.699140,0.02815380,0
0.215000,10,3,43,-0.56960499,-0.19882965,-11.392100,-0.19882965,-11.392100,-4.11819369,-235.955117,-0.69528627,-0.47028077,-0.69528627,-0.47028077,-0.01573766,-0.901702,-0.03132918,-1.795030,-3.02364254,-173.241956,-3.11830521,-178.665728,-0.18309199,-10.490398,-0.16750047,-9.597070,0.06456217,3.699140,0.07588907,4.348124,2.25230765,129.047723,2.26538038,129.796735,3.699140,4.348124,0.02815380,0
0.220000,11,0,44,-0.75129712,-0.26225215,-15.025941,-0.26225215,-15.025941,-3.17112505,-181.692082,-0.27176738,-0.90599239,-0.27176738,-0.90599239,-0.03132918,-1.795030,-0.04803470,-2.752185,-3.11830521,-178.665728,-3.34110236,-191.431064,-0.23092297,-13.230911,-0.21421745,-12.273756,0.07588907,4.348124,0.08766317,5.022730,2.26538038,129.796735,2.35482001,134.921248,4.348124,5.022730,0.03444136,0
0.225000,11,1,45,-0.75129712,-0.26225215,-15.025941,-0.26225215,-15.025941,-3.17112505,-181.692082,-0.90599239,-0.63867855,-0.90599239,-0.63867855,-0.04803470,-2.752185,-0.06543996,-3.749434,-3.34110236,-191.431064,-3.48105240,-199.449611,-0.21421745,-12.273756,-0.19681219,-11.276508,0.08766317,5.022730,0.09958762,5.705950,2.35482001,134.921248,2.38488984,136.644122,5.022730,5.705950,0.03444136,0
0.230000,11,2,46,-0.75129712,-0.26225215,-15.025941,-0.26225215,-15.025941,-3.17112505,-181.692082,-0.63867855,-0.40164840,-0.63867855,-0.40164840,-0.06543996,-3.749434,-0.08318195,-4.765975,-3.48105240,-199.449611,-3.54839730,-203.308189,-0.19681219,-11.276508,-0.17907020,-10.259967,0.09958762,5.705950,0.11139953,6.382723,2.38488984,136.644122,2.36238241,135.354542,5.705950,6.382723,0.03444136,0
0.235000,11,3,47,-0.75129712,-0.26225215,-15.025941,-0.26225215,-15.025941,-3.17112505,-181.692082,-0.40164840,-0.19392335,-0.40164840,-0.19392335,-0.08318195,-4.765975,-0.10094664,-5.783816,-3.54839730,-203.308189,-3.55293679,-203.568283,-0.17907020,-10.259967,-0.16130552,-9.242125,0.11139953,6.382723,0.12286872,7.039859,2.36238241,135.354542,2.29383755,131.427210,6.382723,7.039859,0.03444136,0
0.240000,12,0,48,-0.80850798,-0.28222251,-16.170159,-0.28222251,-16.170159,-0.99851787,-57.210860,-0.01423371,-0.21393728,-0.01423371,-0.21393728,-0.10094664,-5.783816,-0.11876330,-6.804636,-3.55293679,-203.568283,-3.56333280,-204.163930,-0.18127587,-10.386343,-0.16345921,-9.365523,0.12286872,7.039859,0.13398598,7.676831,2.29383755,131.427210,2.22345304,127.394475,7.039859,7.676831,0.03290107,0
0.245000,12,1,49,-0.80850798,-0.28222251,-16.170159,-0.28222251,-16.170159,-0.99851787,-57.210860,-0.21393728,-0.03109241,-0.21393728,-0.03109241,-0.11876330,-6.804636,-0.13635918,-7.812806,-3.56333280,-204.163930,-3.51917815,-201.634055,-0.16345921,-9.365523,-0.14586332,-8.357353,0.13398598,7.676831,0.14455037,8.282126,2.22345304,127.394475,2.11287737,121.058956,7.676831,8.282126,0.03290107,0
0.250000,12,2,50,-0.80850798,-0.28222251,-16.170159,-0.28222251,-16.170159,-0.99851787,-57.210860,-0.03109241,0.12499690,-0.03109241,0.12499690,-0.13635918,-7.812806,-0.15350541,-8.795212,-3.51917815,-201.634055,-3.42924690,-196.481374,-0.14586332,-8.357353,-0.12871709,-7.374946,0.14455037,8.282126,0.15439054,8.845927,2.11287737,121.058956,1.96803606,112.760160,8.282126,8.845927,0.03290107,0
0.255000,12,3,51,-0.80850798,-0.28222251,-16.170159,-0.28222251,-16.170159,-0.99851787,-57.210860,0.12499690,0.25599027,0.12499690,0.25599027,-0.15350541,-8.795212,-0.17001386,-9.741077,-3.42924690,-196.481374,-3.30168867,-189.172826,-0.12871709,-7.374946,-0.11220865,-6.429082,0.15439054,8.845927,0.16336301,9.360011,1.96803606,112.760160,1.79449439,102.816955,8.845927,9.360011,0.03290107,0
0.260000,13,0,52,-0.67165059,-0.23445028,-13.433012,-0.23445028,-13.433012,2.38861144,136.857354,0.36367345,0.84139574,0.36367345,0.84139574,-0.17001386,-9.741077,-0.18502365,-10.601074,-3.30168867,-189.172826,-3.00195694,-171.999463,-0.06443642,-3.691935,-0.04942663,-2.831937,0.16336301,9.360011,0.17089884,9.791782,1.79449439,102.816955,1.50716555,86.354225,9.360011,9.791782,0.02155188,0
0.265000,13,1,53,-0.67165059,-0.23445028,-13.433012,-0.23445028,-13.433012,2.38861144,136.857354,0.84139574,0.85661423,0.84139574,0.85661423,-0.18502365,-10.601074,-0.19853446,-11.375187,-3.00195694,-171.999463,-2.70216060,-154.822398,-0.04942663,-2.831937,-0.03591582,-2.057825,0.17089884,9.791782,0.17697881,10.140139,1.50716555,86.354225,1.21599305,69.671269,9.791782,10.140139,0.02155188,0
0.270000,13,2,54,-0.67165059,-0.23445028,-13.433012,-0.23445028,-13.433012,2.38861144,136.857354,0.85661423,0.85681403,0.85661423,0.85681403,-0.19853446,-11.375187,-0.21056829,-12.064675,-2.70216060,-154.822398,-2.40676785,-137.897640,-0.03591582,-2.057825,-0.02388199,-1.368337,0.17697881,10.140139,0.18160176,10.405015,1.21599305,69.671269,0.92459112,52.975169,10.140139,10.405015,0.02155188,0
0.275000,13,3,55,-0.67165059,-0.23445028,-13.433012,-0.23445028,-13.433012,2.38861144,136.857354,0.85681403,0.84422553,0.85681403,0.84422553,-0.21056829,-12.064675,-0.22116588,-12.671872,-2.40676785,-137.897640,-2.11951637,-121.439343,-0.02388199,-1.368337,-0.01328440,-0.761140,0.18160176,10.405015,0.18478249,10.587257,0.92459112,52.975169,0.63614488,36.448417,10.405015,10.587257,0.02155188,0
0.280000,14,0,56,-0.31577414,-0.11022597,-6.315483,-0.11022597,-6.315483,6.21121563,355.876441,0.82093823,2.06318140,0.82093823,2.06318140,-0.22116588,-12.671872,-0.22853665,-13.094186,-2.11951637,-121.439343,-1.47415531,-84.462877,0.11093991,6.356389,0.11831068,6.778703,0.18478249,10.587257,0.18541211,10.623331,0.63614488,36.448417,0.12592256,7.214831,10.587257,10.623331,0.01579753,0
0.285000,14,1,57,-0.31577414,-0.11022597,-6.315483,-0.11022597,-6.315483,6.21121563,355.876441,2.06318140,1.84647679,2.06318140,1.84647679,-0.22853665,-13.094186,-0.23305081,-13.352828,-1.47415531,-84.462877,-0.90283287,-51.728513,0.11831068,6.778703,0.12282484,7.037345,0.18541211,10.623331,0.18372560,10.526701,0.12592256,7.214831,-0.33730325,-19.326053,10.623331,10.526701,0.01579753,0
0.290000,14,2,58,-0.31577414,-0.11022597,-6.315483,-0.11022597,-6.315483,6.21121563,355.876441,1.84647679,1.63452315,1.84647679,1.63452315,-0.23305081,-13.352828,-0.23506597,-13.468288,-0.90283287,-51.728513,-0.40303054,-23.091949,0.12282484,7.037345,0.12484000,7.152805,0.18372560,10.526701,0.17995854,10.310865,-0.33730325,-19.326053,-0.75341225,-43.167342,10.526701,10.310865,0.01579753,0
0.295000,14,3,59,-0.31577414,-0.11022597,-6.315483,-0.11022597,-6.315483,6.21121563,355.876441,1.63452315,1.42976379,1.63452315,1.42976379,-0.23506597,-13.468288,-0.23492369,-13.460136,-0.40303054,-23.091949,0.02845607,1.630413,0.12484000,7.152805,0.12469772,7.144653,0.17995854,10.310865,0.17434372,9.989159,-0.75341225,-43.167342,-1.12296224,-64.340997,10.310865,9.989159,0.01579753,0
