time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.000000,0,0,0,-0.12044542,-0.04204338,-2.408908,-0.04204338,-2.408908,0.00000000,0.000000,0.00000000,-0.84086764,0.00000000,-0.84086764,0.00000000,0.000000,-0.00208589,-0.119513,0.00000000,0.000000,-0.41717830,-23.902556,-0.04204338,-2.408908,-0.03995749,-2.289395,3.14159274,180.000005,3.14009237,179.914040,0.00000000,0.000000,-0.30007067,-17.192783,179.999995,179.914040,1.55942464,0
0.005000,0,1,1,-0.12044542,-0.04204338,-2.408908,-0.04204338,-2.408908,0.00000000,0.000000,-0.84086764,-0.53338313,-0.84086764,-0.53338313,-0.00208589,-0.119513,-0.00532298,-0.304984,-0.41717830,-23.902556,-0.64741749,-37.094290,-0.03995749,-2.289395,-0.03672040,-2.103924,3.14009237,179.914040,3.13770819,179.777436,-0.30007067,-17.192783,-0.47685644,-27.321861,179.914040,179.777436,1.55942464,0
0.010000,0,2,2,-0.12044542,-0.04204338,-2.408908,-0.04204338,-2.408908,0.00000000,0.000000,-0.53338313,-0.32196578,-0.53338313,-0.32196578,-0.00532298,-0.304984,-0.00906863,-0.519594,-0.64741749,-37.094290,-0.74912953,-42.921961,-0.03672040,-2.103924,-0.03297475,-1.889314,3.13770819,179.777436,3.13485956,179.614222,-0.47685644,-27.321861,-0.56971961,-32.642529,179.777436,179.614222,1.55942464,0
0.015000,0,3,3,-0.12044542,-0.04204338,-2.408908,-0.04204338,-2.408908,0.00000000,0.000000,-0.32196578,-0.18225637,-0.32196578,-0.18225637,-0.00906863,-0.519594,-0.01289820,-0.739012,-0.74912953,-42.921961,-0.76591450,-43.883668,-0.03297475,-1.889314,-0.02914518,-1.669896,3.13485956,179.614222,3.13181996,179.440066,-0.56971961,-32.642529,-0.60790962,-34.830656,179.614222,179.440066,1.55942464,0
0.020000,1,0,4,-0.08083935,-0.02821825,-1.616787,-0.02821825,-1.616787,0.69125630,39.606069,-0.09497193,0.18153059,-0.09497193,0.18153059,-0.01289820,-0.739012,-0.01570591,-0.899882,-0.76591450,-43.883668,-0.56154126,-32.173944,-0.01532006,-0.877775,-0.01251235,-0.716905,3.13181996,179.440066,3.12931347,179.296455,-0.60790962,-34.830656,-0.50127602,-28.721000,179.440066,179.296455,1.61660397,0
0.025000,1,1,5,-0.08083935,-0.02821825,-1.616787,-0.02821825,-1.616787,0.69125630,39.606069,0.18153059,0.10748720,0.18153059,0.10748720,-0.01570591,-0.899882,-0.01771690,-1.015103,-0.56154126,-32.173944,-0.40219840,-23.044271,-0.01251235,-0.716905,-0.01050136,-0.601683,3.12931347,179.296455,3.12718344,179.174413,-0.50127602,-28.721000,-0.42602465,-24.409414,179.296455,179.174413,1.61660397,0
0.030000,1,2,6,-0.08083935,-0.02821825,-1.616787,-0.02821825,-1.616787,0.69125630,39.606069,0.10748720,0.04619646,0.10748720,0.04619646,-0.01771690,-1.015103,-0.01913035,-1.096088,-0.40219840,-23.044271,-0.28269064,-16.196981,-0.01050136,-0.601683,-0.00908790,-0.520699,3.12718344,179.174413,3.12529111,179.065990,-0.42602465,-24.409414,-0.37847203,-21.684850,179.174413,179.065990,1.61660397,0
0.035000,1,3,7,-0.08083935,-0.02821825,-1.616787,-0.02821825,-1.616787,0.69125630,39.606069,0.04619646,-0.00166786,0.04619646,-0.00166786,-0.01913035,-1.096088,-0.02013424,-1.153607,-0.28269064,-16.196981,-0.20077719,-11.503685,-0.00908790,-0.520699,-0.00808402,-0.463180,3.12529111,179.065990,3.12350631,178.963729,-0.37847203,-21.684850,-0.35697630,-20.453235,179.065990,178.963729,1.61660397,0
0.040000,2,0,8,-0.10338385,-0.03608777,-2.067677,-0.03608777,-2.067677,-0.39347578,-22.544501,-0.03377372,-0.19116403,-0.03377372,-0.19116403,-0.02013424,-1.153607,-0.02124941,-1.217502,-0.20077719,-11.503685,-0.22303554,-12.778995,-0.01595353,-0.914070,-0.01483836,-0.850175,3.12350631,178.963729,3.12147856,178.847547,-0.35697630,-20.453235,-0.40556991,-23.237444,178.963729,178.847547,1.55272150,0
0.045000,2,1,9,-0.10338385,-0.03608777,-2.067677,-0.03608777,-2.067677,-0.39347578,-22.544501,-0.19116403,-0.15468062,-0.19116403,-0.15468062,-0.02124941,-1.217502,-0.02236503,-1.281422,-0.22303554,-12.778995,-0.22312276,-12.783992,-0.01483836,-0.850175,-0.01372274,-0.786255,3.12147856,178.847547,3.11927533,178.721312,-0.40556991,-23.237444,-0.44063756,-25.246672,178.847547,178.721312,1.55272150,0
