time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.000000,0,0,0,0.50239283,0.17536817,10.047856,0.17536817,10.047856,0.00000000,0.000000,0.00000000,1.40294540,0.00000000,1.40294540,0.00000000,0.000000,0.00229048,0.131235,0.00000000,0.000000,0.45809686,26.247017,0.17536817,10.047856,0.17307769,9.916621,0.00000000,0.000000,-0.00145960,-0.083629,0.00000000,0.000000,-0.29192042,-16.725808,0.000000,0.083629,0.00846093,0
0.005000,0,1,1,0.50239283,0.17536817,10.047856,0.17536817,10.047856,0.00000000,0.000000,1.40294540,1.31590700,1.40294540,1.31590700,0.00229048,0.131235,0.00669190,0.383418,0.45809686,26.247017,0.88028330,50.436518,0.17307769,9.916621,0.16867627,9.664439,-0.00145960,-0.083629,-0.00425234,-0.243641,-0.29192042,-16.725808,-0.55854809,-32.002448,0.083629,0.243641,0.00846093,0
0.010000,0,2,2,0.50239283,0.17536817,10.047856,0.17536817,10.047856,0.00000000,0.000000,1.31590700,1.21736765,1.31590700,1.21736765,0.00669190,0.383418,0.01300884,0.745351,0.88028330,50.436518,1.26338708,72.386748,0.16867627,9.664439,0.16235934,9.302505,-0.00425234,-0.243641,-0.00823834,-0.472022,-0.55854809,-32.002448,-0.79719913,-45.676146,0.243641,0.472022,0.00846093,0
0.015000,0,3,3,0.50239283,0.17536817,10.047856,0.17536817,10.047856,0.00000000,0.000000,1.21736765,1.10936666,1.21736765,1.10936666,0.01300884,0.745351,0.02103360,1.205137,1.26338708,72.386748,1.60495365,91.957070,0.16235934,9.302505,0.15433457,8.842720,-0.00823834,-0.472022,-0.01326715,-0.760151,-0.79719913,-45.676146,-1.00576150,-57.625889,0.472022,0.760151,0.00846093,0
0.020000,1,0,4,0.82111251,0.28662232,16.422249,0.28662232,16.422249,5.56270704,318.719636,0.99393350,1.88396668,0.99393350,1.88396668,0.02103360,1.205137,0.03200290,1.833631,1.60495365,91.957070,2.19385886,125.698854,0.26558871,15.217112,0.25461942,14.588618,-0.01326715,-0.760151,-0.02011658,-1.152595,-1.00576150,-57.625889,-1.36988783,-78.488791,0.760151,1.152595,0.03113702,0
0.025000,1,1,5,0.82111251,0.28662232,16.422249,0.28662232,16.422249,5.56270704,318.719636,1.88396668,1.70787644,1.88396668,1.70787644,0.03200290,1.833631,0.04558100,2.611599,2.19385886,125.698854,2.71562076,155.593608,0.25461942,14.588618,0.24104132,13.810650,-0.02011658,-1.152595,-0.02854372,-1.635435,-1.36988783,-78.488791,-1.68542671,-96.567837,1.152595,1.635435,0.03113702,0
0.030000,1,2,6,0.82111251,0.28662232,16.422249,0.28662232,16.422249,5.56270704,318.719636,1.70787644,1.52098739,1.70787644,1.52098739,0.04558100,2.611599,0.06142002,3.519108,2.71562076,155.593608,3.16780424,181.501813,0.24104132,13.810650,0.22520230,12.903141,-0.02854372,-1.635435,-0.03829541,-2.194165,-1.68542671,-96.567837,-1.95033860,-111.746171,1.635435,2.194165,0.03113702,0
0.035000,1,3,7,0.82111251,0.28662232,16.422249,0.28662232,16.422249,5.56270704,318.719636,1.52098739,1.32644773,1.52098739,1.32644773,0.06142002,3.519108,0.07916524,4.535834,3.16780424,181.501813,3.54904294,203.345182,0.22520230,12.903141,0.20745708,11.886415,-0.03829541,-2.194165,-0.04911278,-2.813955,-1.95033860,-111.746171,-2.16347337,-123.957893,2.194165,2.813955,0.03113702,0
0.040000,2,0,8,1.09605443,0.38259515,21.921087,0.38259515,21.921087,4.79864180,274.941923,1.12730014,1.89508283,1.12730014,1.89508283,0.07916524,4.535834,0.09971368,5.713173,3.54904294,203.345182,4.10968971,235.467876,0.30342992,17.385254,0.28288147,16.207914,-0.04911278,-2.813955,-0.06154180,-3.526085,-2.16347337,-123.957893,-2.48580408,-142.426083,2.813955,3.526085,0.05385482,0
0.045000,2,1,9,1.09605443,0.38259515,21.921087,0.38259515,21.921087,4.79864180,274.941923,1.89508283,1.64659822,1.89508283,1.64659822,0.09971368,5.713173,0.12261363,7.025244,4.10968971,235.467876,4.57998943,262.414065,0.28288147,16.207914,0.25998152,14.895844,-0.06154180,-3.526085,-0.07525730,-4.311926,-2.48580408,-142.426083,-2.74310112,-157.168117,3.526085,4.311926,0.05385482,0
0.050000,2,2,10,1.09605443,0.38259515,21.921087,0.38259515,21.921087,4.79864180,274.941923,1.64659822,1.39285374,1.64659822,1.39285374,0.12261363,7.025244,0.14741211,8.446092,4.57998943,262.414065,4.95969534,284.169611,0.25998152,14.895844,0.23518305,13.474996,-0.07525730,-4.311926,-0.08993388,-5.152832,-2.74310112,-157.168117,-2.93531513,-168.181169,4.311926,5.152832,0.05385482,0
0.055000,2,3,11,1.09605443,0.38259515,21.921087,0.38259515,21.921087,4.79864180,274.941923,1.39285374,1.13751006,1.39285374,1.13751006,0.14741211,8.446092,0.17366092,9.950038,4.95969534,284.169611,5.24976349,300.789291,0.23518305,13.474996,0.20893423,11.971050,-0.08993388,-5.152832,-0.10525031,-6.030398,-2.93531513,-168.181169,-3.06328535,-175.513322,5.152832,6.030398,0.05385482,0
0.060000,3,0,12,1.16862476,0.40792698,23.372494,0.40792698,23.372494,1.26659125,72.570333,0.88400936,1.08666396,0.88400936,1.08666396,0.17366092,9.950038,0.20125306,11.530951,5.24976349,300.789291,5.51842880,316.182680,0.23426606,13.422456,0.20667392,11.841543,-0.10525031,-6.030398,-0.12110528,-6.938822,-3.06328535,-175.513322,-3.17099547,-181.684658,6.030398,6.938822,0.06688274,0
0.065000,3,1,13,1.16862476,0.40792698,23.372494,0.40792698,23.372494,1.26659125,72.570333,1.08666396,0.82562709,1.08666396,0.82562709,0.20125306,11.530951,0.22974013,13.163140,5.51842880,316.182680,5.69741344,326.437745,0.20667392,11.841543,0.17818685,10.209354,-0.12110528,-6.938822,-0.13718028,-7.859851,-3.17099547,-181.684658,-3.21500063,-184.205967,6.938822,7.859851,0.06688274,0
0.070000,3,2,14,1.16862476,0.40792698,23.372494,0.40792698,23.372494,1.26659125,72.570333,0.82562709,0.57088280,0.82562709,0.57088280,0.22974013,13.163140,0.25869134,14.821922,5.69741344,326.437745,5.79024458,331.756577,0.17818685,10.209354,0.14923564,8.550572,-0.13718028,-7.859851,-0.15316927,-8.775953,-3.21500063,-184.205967,-3.19779944,-183.220412,7.859851,8.775953,0.06688274,0
0.075000,3,3,15,1.16862476,0.40792698,23.372494,0.40792698,23.372494,1.26659125,72.570333,0.57088280,0.32534838,0.57088280,0.32534838,0.25869134,14.821922,0.28769809,16.483886,5.79024458,331.756577,5.80134773,332.392741,0.14923564,8.550572,0.12022889,6.888608,-0.15316927,-8.775953,-0.16878124,-9.670452,-3.19779944,-183.220412,-3.12239099,-178.899825,8.775953,9.670452,0.06688274,0
0.080000,4,0,16,1.07773852,0.37620169,21.554769,0.37620169,21.554769,-1.58626437,-90.886254,0.09162879,-0.16217351,0.09162879,-0.16217351,0.28769809,16.483886,0.31596348,18.103374,5.80134773,332.392741,5.65307617,323.897406,0.08850360,5.070883,0.06023821,3.451395,-0.16878124,-9.670452,-0.18347917,-10.512582,-3.12239099,-178.899825,-2.93958712,-168.425935,9.670452,10.512582,0.06522883,0
0.085000,4,1,17,1.07773852,0.37620169,21.554769,0.37620169,21.554769,-1.58626437,-90.886254,-0.16217351,-0.36605573,-0.16217351,-0.36605573,0.31596348,18.103374,0.34316674,19.662006,5.65307617,323.897406,5.44065046,311.726309,0.06023821,3.451395,0.03303495,1.892763,-0.18347917,-10.512582,-0.19702734,-11.288835,-2.93958712,-168.425935,-2.70963454,-155.250623,10.512582,11.288835,0.06522883,0
0.090000,4,2,18,1.07773852,0.37620169,21.554769,0.37620169,21.554769,-1.58626437,-90.886254,-0.36605573,-0.55181789,-0.36605573,-0.55181789,0.34316674,19.662006,0.36902198,21.143402,5.44065046,311.726309,5.17104912,296.279290,0.03303495,1.892763,0.00717971,0.411367,-0.19702734,-11.288835,-0.20921278,-11.987009,-2.70963454,-155.250623,-2.43708801,-139.634857,11.288835,11.987009,0.06522883,0
0.095000,4,3,19,1.07773852,0.37620169,21.554769,0.37620169,21.554769,-1.58626437,-90.886254,-0.55181789,-0.71821976,-0.55181789,-0.71821976,0.36902198,21.143402,0.39327967,22.533265,5.17104912,296.279290,4.85153913,277.972717,0.00717971,0.411367,-0.01707798,-0.978496,-0.20921278,-11.987009,-0.21984664,-12.596284,-2.43708801,-139.634857,-2.12677193,-121.855055,11.987009,12.596284,0.06522883,0
0.100000,5,0,20,0.74247319,0.25917202,14.849463,0.25917202,14.849463,-5.85148335,-335.265300,-0.86435485,-1.80059218,-0.86435485,-1.80059218,0.39327967,22.533265,0.41419959,23.731888,4.85153913,277.972717,4.18398428,239.724641,-0.13410765,-7.683802,-0.15502757,-8.882425,-0.21984664,-12.596284,-0.22780487,-13.052258,-2.12677193,-121.855055,-1.59164751,-91.194685,12.596284,13.052258,0.04224601,0
