time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.050000,2,2,10,-0.22523136,-0.07862058,-4.504627,-0.07862058,-4.504627,-0.75770058,-43.413045,0.02903356,0.03702767,0.02903356,0.03702767,-0.05088571,-2.915536,-0.05399714,-3.093808,-0.69861400,-40.027634,-0.62228483,-35.654294,-0.02773486,-1.589091,-0.02462344,-1.410819,3.10784149,178.066201,3.10602522,177.962136,-0.41895789,-24.004519,-0.36323312,-20.811725,178.066201,177.962136,1.46829796,0
0.055000,2,3,11,-0.22523136,-0.07862058,-4.504627,-0.07862058,-4.504627,-0.75770058,-43.413045,0.03702767,0.03379376,0.03702767,0.03379376,-0.05399714,-3.093808,-0.05676050,-3.252137,-0.62228483,-35.654294,-0.55267382,-31.665877,-0.02462344,-1.410819,-0.02186007,-1.252490,3.10602522,177.962136,3.10445690,177.872278,-0.36323312,-20.811725,-0.31364909,-17.970769,177.962136,177.872278,1.46829796,0
0.060000,3,0,12,-0.08940698,-0.03120892,-1.788140,-0.03120892,-1.788140,2.37058252,135.824373,0.03010245,0.50421894,0.03010245,0.50421894,-0.05676050,-3.252137,-0.05431771,-3.112175,-0.55267382,-31.665877,0.48855999,27.992426,0.02555158,1.463998,0.02310878,1.324036,3.10445690,177.872278,3.10668325,177.999839,-0.31364909,-17.970769,0.44528994,25.513234,177.872278,177.999839,1.45091653,0
0.065000,3,1,13,-0.08940698,-0.03120892,-1.788140,-0.03120892,-1.788140,2.37058252,135.824373,0.50421894,0.01123582,0.50421894,0.01123582,-0.05431771,-3.112175,-0.05176025,-2.965644,0.48855999,27.992426,0.51149189,29.306327,0.02310878,1.324036,0.02055132,1.177504,3.10668325,177.999839,3.10898256,178.131579,0.44528994,25.513234,0.45986980,26.348599,177.999839,178.131579,1.45091653,0
0.070000,3,2,14,-0.08940698,-0.03120892,-1.788140,-0.03120892,-1.788140,2.37058252,135.824373,0.01123582,-0.02465816,0.01123582,-0.02465816,-0.05176025,-2.965644,-0.04945673,-2.833662,0.51149189,29.306327,0.46070245,26.396306,0.02055132,1.177504,0.01824781,1.045522,3.10898256,178.131579,3.11109233,178.252460,0.45986980,26.348599,0.42196500,24.176814,178.131579,178.252460,1.45091653,0
0.075000,3,3,15,-0.08940698,-0.03120892,-1.788140,-0.03120892,-1.788140,2.37058252,135.824373,-0.02465816,-0.02483802,-0.02465816,-0.02483802,-0.04945673,-2.833662,-0.04740882,-2.716325,0.46070245,26.396306,0.40958220,23.467331,0.01824781,1.045522,0.01619990,0.928186,3.11109233,178.252460,3.11301851,178.362822,0.42196500,24.176814,0.38522235,22.071615,178.252460,178.362822,1.45091653,0
0.080000,4,0,16,-0.42605385,-0.08851703,-5.071652,-0.08851703,-5.071652,-2.86540538,-164.175635,-0.02231301,-0.59539407,-0.02231301,-0.59539407,-0.04740882,-2.716325,-0.05150877,-2.951235,0.40958220,23.467331,-0.81998891,-46.981904,-0.04110821,-2.355327,-0.03700826,-2.120417,3.11301851,178.362822,3.11045909,178.216178,0.38522235,22.071615,-0.51188856,-29.329054,178.362822,178.216178,1.41876411,0
0.085000,4,1,17,-0.42605385,-0.08851703,-5.071652,-0.08851703,-5.071652,-2.86540538,-164.175635,-0.59539407,-0.00108759,-0.59539407,-0.00108759,-0.05150877,-2.951235,-0.05561852,-3.186707,-0.81998891,-46.981904,-0.82195050,-47.094294,-0.03700826,-2.120417,-0.03289851,-1.884946,3.11045909,178.216178,3.10790110,178.069616,-0.51188856,-29.329054,-0.51161718,-29.313505,178.216178,178.069616,1.41876411,0
0.090000,4,2,18,-0.42605385,-0.08851703,-5.071652,-0.08851703,-5.071652,-2.86540538,-164.175635,-0.00108759,0.04089256,-0.00108759,0.04089256,-0.05561852,-3.186707,-0.05930665,-3.398021,-0.82195050,-47.094294,-0.73762602,-42.262858,-0.03289851,-1.884946,-0.02921038,-1.673632,3.10790110,178.069616,3.10565162,177.940730,-0.51161718,-29.313505,-0.44987607,-25.776000,178.069616,177.940730,1.41876411,0
0.095000,4,3,19,-0.42605385,-0.08851703,-5.071652,-0.08851703,-5.071652,-2.86540538,-164.175635,0.04089256,0.03982790,0.04089256,0.03982790,-0.05930665,-3.398021,-0.06258439,-3.585821,-0.73762602,-42.262858,-0.65554738,-37.560098,-0.02921038,-1.673632,-0.02593265,-1.485831,3.10565162,177.940730,3.10369515,177.828633,-0.44987607,-25.776000,-0.39128822,-22.419164,177.940730,177.828633,1.41876411,0
0.100000,5,0,20,0.00402908,-0.04110538,-2.355165,-0.04110538,-2.355165,2.37058252,135.824373,0.03566988,0.50978637,0.03566988,0.50978637,-0.06258439,-3.585821,-0.06059848,-3.472037,-0.65554738,-37.560098,0.39718056,22.756770,0.02147900,1.230656,0.01949310,1.116872,3.10369515,177.828633,3.10557365,177.936263,-0.39128822,-22.419164,0.37568054,21.524909,177.828633,177.936263,1.47640419,0
0.105000,5,1,21,0.00402908,-0.04110538,-2.355165,-0.04110538,-2.355165,2.37058252,135.824373,0.50978637,0.01619975,0.50978637,0.01619975,-0.06059848,-3.472037,-0.05844671,-3.348750,0.39718056,22.756770,0.43035397,24.657466,0.01949310,1.116872,0.01734133,0.993585,3.10557365,177.936263,3.10755944,178.050041,0.37568054,21.524909,0.39716899,22.756107,177.936263,178.050041,1.47640419,0
