time_s,step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_rad,cylinder_q_deg,cylinder_qd_rad_s,cylinder_qd_deg_s,cylinder_tracking_error_rad,cylinder_tracking_error_deg,pole_q_rad,pole_q_deg,pole_qd_rad_s,pole_qd_deg_s,pole_lift_deg,done,pole_error_deg
4.760000,238,1.00000000,1.57079633,90.000000,1.57079633,90.000000,-0.40565273,-23.242189,20.73907280,1188.261342,1.97644906,113.242189,12.16332912,696.907424,-4.34190226,-248.772674,23.092576,0,156.907424
4.780000,239,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.04931864,2.825750,23.29359245,1334.624537,1.52147769,87.174250,12.02569866,689.021779,-8.18668938,-469.062749,30.978221,0,149.021779
4.800000,240,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.49474859,28.347006,21.26251984,1218.252648,1.07604773,61.652994,11.83609390,678.158227,-10.01084900,-573.579397,41.841773,0,138.158227
4.820000,241,1.00000000,1.57079633,90.000000,1.57079633,90.000000,0.87071264,49.888159,17.18675041,984.728262,0.70008369,40.111841,11.63451862,666.608814,-9.88498974,-566.368193,53.391186,0,126.608814
4.840000,242,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.15808082,66.353143,12.69329929,727.272478,0.41271551,23.646857,11.45608139,656.385113,-8.19602203,-469.597471,63.614887,0,116.385113
4.860000,243,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.36021638,77.934658,8.64122295,495.105605,0.21057995,12.065342,11.32229328,648.719619,-5.73608875,-328.653676,71.280381,0,108.719619
4.880000,244,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.49101710,85.428987,5.38797998,308.708513,0.07977922,4.571013,11.24041557,644.028372,-3.10940433,-178.155745,75.971628,0,104.028372
4.900000,245,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.56757677,89.815533,2.99629784,171.675220,0.00321956,0.184467,11.21034908,642.305689,-0.55645871,-31.882736,77.694311,0,102.305689
4.920000,246,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.60614514,92.025338,1.37501597,78.782612,-0.03534882,-2.025338,11.22973251,643.416278,1.87135172,107.220555,76.583722,0,103.416278
4.940000,247,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.62024033,92.832933,0.36899126,21.141642,-0.04944400,-2.832933,11.29631805,647.231349,4.18924809,240.026235,72.768651,0,107.231349
4.960000,248,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.62009025,92.824334,-0.18692623,-10.710084,-0.04929392,-2.824334,11.40759659,653.607139,6.36818314,364.870017,66.392861,0,113.607139
4.980000,249,1.00000000,1.57079633,90.000000,1.57079633,90.000000,1.61282456,92.408040,-0.43912774,-25.160166,-0.04202823,-2.408040,11.56007385,662.343443,8.34746265,478.274380,57.656557,0,122.343443
