time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,joint_pos_target_vel_rad_s,joint_pos_target_vel_deg_s,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.000000,0,0,0,-0.22605063,-0.07890655,-4.521012,-0.07890655,-4.521012,0.00000000,0.000000,0.00000000,-0.63125241,0.00000000,-0.63125241,0.00000000,0.000000,-0.00098244,-0.056290,0.00000000,0.000000,-0.19648764,-11.257912,-0.07890655,-4.521012,-0.07792411,-4.464723,0.00000000,0.000000,0.00061699,0.035351,0.00000000,0.000000,0.12339885,7.070233,0.000000,0.035351,0.00150915,0
0.005000,0,1,1,-0.22605063,-0.07890655,-4.521012,-0.07890655,-4.521012,0.00000000,0.000000,-0.63125241,-0.56444663,-0.63125241,-0.56444663,-0.00098244,-0.056290,-0.00282802,-0.162034,-0.19648764,-11.257912,-0.36911714,-21.148854,-0.07792411,-4.464723,-0.07607853,-4.358979,0.00061699,0.035351,0.00176957,0.101389,0.12339885,7.070233,0.23051551,13.207566,0.035351,0.101389,0.00150915,0
0.010000,0,2,2,-0.22605063,-0.07890655,-4.521012,-0.07890655,-4.521012,0.00000000,0.000000,-0.56444663,-0.49789307,-0.56444663,-0.49789307,-0.00282802,-0.162034,-0.00541971,-0.310527,-0.36911714,-21.148854,-0.51833731,-29.698540,-0.07607853,-4.358979,-0.07348684,-4.210486,0.00176957,0.101389,0.00337660,0.193465,0.23051551,13.207566,0.32140598,18.415206,0.101389,0.193465,0.00150915,0
0.015000,0,3,3,-0.22605063,-0.07890655,-4.521012,-0.07890655,-4.521012,0.00000000,0.000000,-0.49789307,-0.43239352,-0.49789307,-0.43239352,-0.00541971,-0.310527,-0.00864391,-0.495260,-0.51833731,-29.698540,-0.64483976,-36.946597,-0.07348684,-4.210486,-0.07026264,-4.025753,0.00337660,0.193465,0.00535825,0.307005,0.32140598,18.415206,0.39633015,22.708045,0.193465,0.307005,0.00150915,0
0.020000,1,0,4,-0.24720974,-0.08629248,-4.944195,-0.08629248,-4.944195,-0.36929622,-21.159115,-0.36864918,-0.42773658,-0.36864918,-0.42773658,-0.00864391,-0.495260,-0.01248349,-0.715252,-0.64483976,-36.946597,-0.76791704,-43.998405,-0.07764857,-4.448935,-0.07380898,-4.228943,0.00535825,0.307005,0.00769613,0.440956,0.39633015,22.708045,0.46757549,26.790102,0.307005,0.440956,0.00376652,0
0.025000,1,1,5,-0.24720974,-0.08629248,-4.944195,-0.08629248,-4.944195,-0.36929622,-21.159115,-0.42773658,-0.36009672,-0.42773658,-0.36009672,-0.01248349,-0.715252,-0.01682357,-0.963920,-0.76791704,-43.998405,-0.86801571,-49.733637,-0.07380898,-4.228943,-0.06946890,-3.980275,0.00769613,0.440956,0.01030794,0.590602,0.46757549,26.790102,0.52236277,29.929182,0.440956,0.590602,0.00376652,0
0.030000,1,2,6,-0.24720974,-0.08629248,-4.944195,-0.08629248,-4.944195,-0.36929622,-21.159115,-0.36009672,-0.29534650,-0.36009672,-0.29534650,-0.01682357,-0.963920,-0.02155554,-1.235041,-0.86801571,-49.733637,-0.94639254,-54.224298,-0.06946890,-3.980275,-0.06473694,-3.709153,0.01030794,0.590602,0.01311506,0.751438,0.52236277,29.929182,0.56142294,32.167165,0.590602,0.751438,0.00376652,0
0.035000,1,3,7,-0.24720974,-0.08629248,-4.944195,-0.08629248,-4.944195,-0.36929622,-21.159115,-0.29534650,-0.23397774,-0.29534650,-0.23397774,-0.02155554,-1.235041,-0.02657773,-1.522792,-0.94639254,-54.224298,-1.00443804,-57.550061,-0.06473694,-3.709153,-0.05971475,-3.421403,0.01311506,0.751438,0.01604313,0.919204,0.56142294,32.167165,0.58561450,33.553239,0.751438,0.919204,0.00376652,0
0.040000,2,0,8,-0.38807023,-0.13546206,-7.761404,-0.13546206,-7.761404,-2.45847926,-140.860485,-0.17638659,-0.56974328,-0.17638659,-0.56974328,-0.02657773,-1.522792,-0.03240819,-1.856852,-1.00443804,-57.550061,-1.16609180,-66.812139,-0.10888433,-6.238613,-0.10305388,-5.904552,0.01604313,0.919204,0.01941696,1.112510,0.58561450,33.553239,0.67476606,38.661248,0.919204,1.112510,0.00733561,0
0.045000,2,1,9,-0.38807023,-0.13546206,-7.761404,-0.13546206,-7.761404,-2.45847926,-140.860485,-0.56974328,-0.47460347,-0.56974328,-0.47460347,-0.03240819,-1.856852,-0.03888620,-2.228015,-1.16609180,-66.812139,-1.29560292,-74.232579,-0.10305388,-5.904552,-0.09657586,-5.533389,0.01941696,1.112510,0.02312153,1.324766,0.67476606,38.661248,0.74091458,42.451279,1.112510,1.324766,0.00733561,0
