time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
9.2861,-13.135,12.517,-134.362,-0.3695,329.770,414.537
9.3061,-19.446,8.583,-157.448,-0.2366,340.660,496.238
9.3262,-24.531,4.011,-170.376,0.0291,353.320,574.337
9.3462,-28.063,-0.868,-184.228,-0.2864,0.000,611.852
9.3663,-29.822,-5.770,-181.458,0.0623,13.010,590.394
9.3864,-29.694,-10.319,-159.295,-0.1204,24.960,541.968
9.4064,-27.690,-14.232,-135.285,-0.1785,35.160,463.566
9.4265,-23.936,-17.265,-101.118,-0.2200,42.890,351.698
9.4465,-18.669,-18.979,-44.787,0.0042,45.700,254.835
9.4666,-12.221,-19.353,-4.156,0.0208,48.870,144.072
9.4867,-4.999,-18.803,31.859,0.3612,49.220,15.893
9.5067,2.537,-17.089,78.955,0.0623,45.700,-160.084
9.5268,9.911,-14.363,118.663,0.0789,39.380,-287.188
9.5469,16.659,-10.781,145.443,-0.0125,30.590,-400.052
9.5669,22.357,-6.429,173.147,0.1868,24.960,-510.506
9.5870,26.640,-1.637,184.228,0.1453,13.360,-527.750
9.6070,29.239,3.308,180.534,0.0706,0.700,-575.665
9.6271,29.990,8.055,168.529,0.1536,348.050,-574.509
9.6472,28.844,12.319,150.060,-0.0789,337.150,-496.405
9.6672,25.875,15.770,114.046,-0.1619,327.300,-446.592
9.6873,21.270,18.188,66.027,-0.0374,323.440,-353.046
9.7073,15.320,19.089,17.084,-0.0125,317.810,-255.569
9.7274,8.402,18.935,-12.467,-0.3031,315.350,-111.786
9.7475,0.951,17.726,-67.873,-0.1038,315.350,0.000
9.7675,-6.558,15.440,-101.118,-0.2864,319.220,176.019
9.7876,-13.654,12.275,-130.668,-0.3031,322.030,254.693
9.8077,-19.885,8.275,-154.678,-0.1868,329.410,336.408
9.8277,-24.859,3.660,-177.764,-0.0789,338.910,431.699
9.8478,-28.261,-1.264,-186.075,-0.2117,349.800,495.300
9.8678,-29.879,-6.143,-181.458,0.0374,1.050,510.778
9.8879,-29.607,-10.649,-160.218,-0.2366,12.300,509.465
9.9080,-27.463,-14.517,-126.974,-0.1536,17.230,450.216
9.9280,-23.584,-17.463,-89.113,-0.1951,26.020,399.114
9.9481,-18.215,-19.045,-38.323,0.0125,32.340,287.257
9.9681,-11.693,-19.331,4.156,0.1038,35.860,159.897
9.9882,-4.429,-18.693,32.782,0.2947,36.910,47.629
10.0083,3.112,-16.891,78.955,0.0623,35.160,-79.618
10.0283,10.456,-14.100,120.510,0.0042,33.400,-160.485
10.0484,17.138,-10.451,147.290,0.0291,27.420,-271.814
10.0684,22.738,-6.077,173.147,0.2532,19.690,-351.447
10.0885,26.900,-1.264,184.228,0.0540,10.550,-415.255
10.1086,29.362,3.682,181.458,0.1536,1.050,-432.377
10.1286,29.969,8.385,170.376,0.0706,355.780,-477.324
10.1487,28.682,12.605,145.443,-0.1204,346.640,-416.677
10.1687,25.580,15.990,108.505,-0.1204,338.910,-351.531
10.1888,20.863,18.320,63.256,-0.0706,333.280,-255.961
10.2089,14.827,19.133,18.007,0.0125,329.410,-175.876
10.2289,7.855,18.891,-19.854,-0.3114,328.710,-31.836
10.2490,0.387,17.594,-64.180,-0.1287,329.060,31.792
10.2690,-7.109,15.221,-105.735,-0.2781,331.880,128.184
10.2891,-14.153,12.012,-132.515,-0.3114,337.150,239.462
10.3092,-20.303,7.968,-165.759,-0.0623,344.180,319.592
10.3292,-25.169,3.308,-185.151,-0.1536,352.970,399.535
10.3493,-28.445,-1.615,-187.922,-0.1121,1.410,383.059
10.3693,-29.924,-6.473,-184.228,-0.0208,5.980,414.954
10.3894,-29.511,-10.957,-153.754,-0.1868,14.060,366.553
10.4095,-27.232,-14.759,-126.974,-0.0623,21.090,320.154
10.4295,-23.233,-17.638,-92.807,-0.1536,26.370,239.898
10.4496,-17.764,-19.111,-39.247,0.0457,29.180,127.757
10.4696,-11.168,-19.353,-0.462,0.1619,29.530,31.799
10.4897,-3.870,-18.627,41.093,0.2947,28.830,-31.791
10.5098,3.674,-16.737,84.496,0.1453,24.960,-175.996
10.5298,10.983,-13.902,117.740,0.0125,19.340,-255.315
10.5499,17.598,-10.165,147.290,0.0872,11.250,-367.374
10.5699,23.103,-5.748,167.606,0.2532,2.810,-384.667
10.5900,27.146,-0.890,186.075,-0.0291,358.240,-413.794
10.6101,29.473,4.033,181.458,0.2449,349.450,-400.672
10.6301,29.938,8.715,170.376,-0.0291,341.020,-383.354
10.6502,28.511,12.869,138.056,-0.1038,333.630,-335.587
10.6702,25.281,16.188,105.735,-0.0623,329.060,-207.902
10.6903,20.450,18.430,64.180,-0.1038,326.600,-111.346
10.7104,14.329,19.111,12.467,-0.0125,326.250,-32.080
10.7304,7.303,18.825,-14.313,-0.3114,327.300,47.744
10.7505,-0.187,17.419,-65.103,-0.0291,331.520,191.539
10.7706,-7.663,15.001,-99.271,-0.2449,337.850,287.510
10.7906,-14.654,11.704,-131.591,-0.2366,346.640,400.119
10.8107,-20.720,7.616,-162.065,-0.0125,351.210,414.961
10.8307,-25.475,2.912,-185.151,-0.2449,1.410,463.890
10.8508,-28.622,-1.989,-186.998,-0.0374,11.600,461.931
10.8708,-29.959,-6.803,-168.529,-0.1370,21.450,447.850
10.8909,-29.403,-11.242,-161.142,-0.1370,29.180,351.236
10.9110,-26.990,-15.001,-126.974,-0.0291,35.510,287.634
10.9310,-22.871,-17.814,-83.572,-0.1038,37.970,223.844
10.9511,-17.306,-19.177,-32.782,0.0872,39.730,79.980
10.9711,-10.646,-19.331,6.002,0.2283,39.380,-15.885
10.9912,-3.315,-18.540,52.175,0.2864,35.510,-176.120
11.0112,4.225,-16.561,89.113,0.2200,28.830,-303.633
11.0313,11.505,-13.616,122.357,0.0706,20.040,-396.138
11.0514,18.053,-9.858,150.984,0.2283,15.120,-454.447
11.0715,23.460,-5.396,174.993,0.3114,3.870,-511.774
11.0915,27.383,-0.538,182.381,-0.0291,352.620,-511.482
11.1116,29.574,4.385,182.381,0.2283,341.020,-528.606
11.1316,29.896,9.023,163.912,-0.0540,330.820,-463.499
11.1517,28.328,13.155,143.596,-0.0125,326.600,-383.259
11.1718,24.969,16.386,103.888,-0.0374,319.570,-319.646
11.1918,20.033,18.518,54.022,-0.0872,315.000,-207.862
11.2119,13.829,19.133,7.849,-0.0042,313.950,-47.645
11.2319,6.753,18.759,-24.471,-0.3197,315.700,79.673
11.2520,-0.752,17.287,-78.031,-0.0789,320.620,223.013
11.2721,-8.211,14.781,-104.811,-0.1951,324.140,319.337
11.2921,-15.147,11.418,-135.285,-0.1453,333.280,416.819
11.3122,-21.128,7.286,-164.836,-0.0291,344.180,494.651
11.3322,-25.772,2.561,-181.458,-0.2947,356.130,544.079
11.3523,-28.787,-2.363,-184.228,0.0291,8.790,574.055
11.3724,-29.983,-7.176,-174.070,-0.1702,20.740,542.941
11.3924,-29.284,-11.594,-153.754,-0.0789,26.370,511.471
11.4125,-26.734,-15.265,-120.510,0.0623,35.860,431.486
11.4325,-22.494,-17.968,-83.572,-0.0955,42.890,319.447
11.4526,-16.833,-19.221,-28.165,0.0623,46.760,175.900
11.4727,-10.107,-19.309,2.309,0.2781,47.460,31.769
11.4927,-2.742,-18.430,47.558,0.2864,46.760,-63.707
11.5128,4.795,-16.364,90.960,0.2532,42.890,-175.958
11.5328,12.029,-13.396,123.280,0.1536,35.510,-335.434
11.5529,18.503,-9.550,151.907,0.2366,26.370,-415.843
11.5730,23.809,-5.044,173.147,0.1702,15.120,-511.174
11.5930,27.608,-0.143,184.228,0.0291,2.810,-560.579
11.6131,29.663,4.759,176.840,0.1619,356.480,-571.442
11.6331,29.844,9.396,162.989,-0.0706,344.180,-561.621
11.6532,28.138,13.440,141.749,0.0789,333.630,-479.209
11.6732,24.653,16.627,99.271,0.0540,324.840,-399.261
11.6933,19.610,18.606,53.098,-0.0872,318.870,-271.525
11.7134,13.328,19.111,0.462,0.0125,315.700,-143.628
11.7335,6.185,18.671,-19.854,-0.3446,315.350,-32.022
11.7535,-1.333,17.111,-72.491,-0.1038,316.410,48.148
11.7736,-8.767,14.539,-106.658,-0.0955,320.980,207.836
11.7937,-15.646,11.133,-135.285,-0.0457,328.010,319.686
11.8137,-21.535,6.913,-164.836,-0.1038,337.500,431.594
11.8338,-26.064,2.165,-184.228,-0.2449,342.770,478.495
11.8538,-28.945,-2.758,-183.305,0.0125,354.020,511.631
11.8739,-29.997,-7.550,-174.070,-0.2283,5.270,510.739
11.8940,-29.153,-11.924,-153.754,0.0208,16.520,510.689
11.9140,-26.467,-15.506,-115.893,0.1204,25.660,414.894
11.9341,-22.109,-18.144,-77.108,-0.0291,32.700,320.507
11.9541,-16.353,-19.287,-30.936,0.0374,35.160,223.420
11.9742,-9.564,-19.287,9.696,0.3031,38.320,143.469
11.9942,-2.171,-18.342,54.945,0.2615,38.670,15.909
12.0143,5.360,-16.210,99.271,0.2947,35.860,-127.843
12.0344,12.552,-13.133,128.821,0.2366,30.590,-239.324
12.0544,18.952,-9.220,158.371,0.2947,22.850,-351.018
12.0745,24.154,-4.693,169.453,0.0872,18.280,-417.901
12.0945,27.828,0.187,186.998,0.1619,8.790,-431.281
12.1146,29.744,5.110,177.764,0.0872,358.240,-478.895
12.1347,29.779,9.704,164.836,-0.0374,348.400,-449.171
12.1547,27.932,13.704,137.132,0.1204,339.610,-399.365
12.1748,24.321,16.803,99.271,0.0706,335.740,-352.097
12.1948,19.170,18.693,44.787,-0.0457,329.770,-271.123
12.2149,12.809,19.111,2.309,0.0208,326.600,-144.124
12.2350,5.639,18.584,-25.395,-0.3031,326.250,-15.908
12.2550,-1.889,16.935,-78.031,-0.1536,327.660,64.002
12.2751,-9.297,14.298,-109.429,-0.0623,332.580,223.478
12.2951,-16.118,10.825,-139.902,-0.0208,335.740,287.786
12.3152,-21.919,6.561,-171.300,-0.2200,343.120,335.877
12.3353,-26.335,1.791,-183.305,-0.1702,352.270,415.889
12.3553,-29.086,-3.132,-180.534,-0.0457,1.410,415.657
12.3754,-30.000,-7.880,-169.453,-0.1702,11.250,445.267
12.3954,-29.017,-12.188,-152.831,0.0789,18.980,351.148
12.4155,-26.200,-15.726,-115.893,0.1204,22.500,321.007
12.4355,-21.727,-18.254,-70.644,-0.0042,28.120,255.589
12.4556,-15.882,-19.265,-19.854,0.0540,30.940,128.213
12.4757,-9.034,-19.265,6.002,0.3363,31.640,31.807
12.4957,-1.614,-18.232,50.328,0.2532,29.530,-95.847
12.5158,5.913,-16.012,90.960,0.2947,27.070,-223.624
12.5358,13.061,-12.913,127.898,0.2698,21.450,-255.514
12.5559,19.384,-8.935,160.218,0.3197,13.710,-351.697
12.5760,24.481,-4.363,172.223,0.0457,4.570,-415.519
12.5960,28.032,0.538,185.151,0.2117,355.430,-416.585
12.6161,29.811,5.440,176.840,-0.0208,346.290,-414.829
12.6361,29.707,9.990,162.989,0.0374,342.070,-384.699
12.6562,27.725,13.946,134.362,0.1868,334.340,-351.209
12.6763,23.989,17.001,93.730,0.1287,329.060,-238.513
12.6963,18.737,18.737,32.782,-0.0540,326.250,-128.069
12.7164,12.300,19.089,-0.462,-0.0540,325.550,-31.892
12.7365,5.081,18.518,-28.165,-0.3031,328.010,110.853
12.7565,-2.453,16.781,-84.496,-0.1619,330.120,195.949
12.7766,-9.833,14.078,-110.352,-0.0291,336.450,287.313
12.7966,-16.591,10.539,-146.367,-0.0872,344.880,384.050
12.8167,-22.300,6.231,-172.223,-0.2283,354.380,431.881
12.8367,-26.600,1.440,-182.381,-0.0789,4.570,463.166
12.8568,-29.219,-3.484,-184.228,-0.1287,9.840,475.943
12.8769,-29.992,-8.253,-171.300,-0.0872,19.340,431.692
12.8969,-28.868,-12.495,-150.060,0.1370,27.770,383.016
12.9170,-25.920,-15.968,-109.429,0.1204,34.100,287.635
12.9371,-21.332,-18.408,-71.567,0.0374,37.620,159.871
12.9571,-15.398,-19.331,-15.237,0.0208,38.670,47.706
12.9772,-8.490,-19.221,6.926,0.3446,38.320,-31.824
12.9972,-1.045,-18.078,64.180,0.2117,34.800,-160.150
13.0173,6.465,-15.792,100.194,0.3114,28.480,-287.436
13.0373,13.566,-12.627,130.668,0.3446,20.040,-383.300
13.0574,19.810,-8.605,156.525,0.2947,9.490,-479.949
13.0775,24.803,-3.989,182.381,-0.1038,358.590,-494.779
13.0975,28.228,0.934,180.534,0.2615,352.970,-514.255
13.1176,29.869,5.814,177.764,-0.0872,342.070,-495.483
13.1376,29.623,10.319,161.142,0.1287,332.230,-447.246
13.1577,27.505,14.210,130.668,0.1951,324.490,-351.664
13.1777,23.648,17.177,93.730,0.1536,318.870,-255.090
13.1978,18.297,18.847,43.864,-0.1038,317.460,-128.450
13.2179,11.790,19.067,-3.232,-0.0955,316.410,-47.746
13.2379,4.538,18.408,-37.400,-0.2698,318.160,79.538
13.2580,-3.001,16.583,-90.036,-0.2283,323.090,224.075
13.2780,-10.350,13.858,-117.740,-0.1121,331.170,367.381
13.2981,-17.045,10.231,-147.290,-0.1204,340.660,431.365
13.3181,-22.663,5.879,-175.917,-0.3280,346.290,511.637
13.3382,-26.849,1.066,-181.458,0.0540,358.240,543.382
13.3583,-29.339,-3.857,-174.993,-0.2366,9.840,525.845
13.3783,-29.974,-8.583,-172.223,0.0125,21.800,542.945
13.3984,-28.715,-12.781,-146.367,0.0623,31.290,431.739
13.4184,-25.641,-16.188,-117.740,0.0706,39.020,351.076
13.4385,-20.946,-18.518,-65.103,0.0540,41.480,223.825
13.4586,-14.928,-19.375,-14.313,0.0457,45.000,160.179
13.4786,-7.967,-19.199,10.620,0.3695,45.350,15.898
13.4987,-0.502,-17.946,63.256,0.1619,42.190,-143.502
13.5187,6.995,-15.594,99.271,0.3197,36.210,-272.052
13.5388,14.049,-12.363,126.051,0.3280,32.340,-351.415
13.5588,20.216,-8.297,162.065,0.2034,22.500,-447.686
13.5789,25.105,-3.638,177.764,-0.0042,11.600,-495.443
13.5990,28.408,1.286,185.151,0.2283,359.300,-558.238
13.6190,29.915,6.165,174.993,-0.0374,347.700,-531.614
13.6391,29.532,10.627,156.525,0.1370,336.450,-511.126
13.6591,27.282,14.473,130.668,0.1951,331.520,-442.305
13.6792,23.308,17.353,86.342,0.1536,323.440,-367.725
13.6993,17.860,18.891,32.782,-0.1121,318.160,-240.016
13.7193,11.284,19.089,-2.309,-0.1453,315.700,-111.912
13.7394,3.992,18.342,-40.170,-0.2366,316.050,15.832
13.7594,-3.552,16.474,-90.960,-0.2615,319.920,176.102
13.7795,-10.871,13.660,-116.816,-0.1619,323.090,288.873
13.7996,-17.501,9.968,-153.754,-0.2117,330.820,352.364
13.8196,-23.025,5.550,-172.223,-0.2864,340.660,447.382
13.8397,-27.095,0.714,-180.534,0.0789,351.910,510.043
13.8597,-29.451,-4.209,-179.611,-0.2864,3.160,512.904
13.8798,-29.945,-8.891,-169.453,0.0955,9.140,539.232
13.8999,-28.547,-13.045,-144.520,0.0208,19.690,483.029
13.9199,-25.345,-16.386,-107.582,0.0291,28.830,413.602
13.9400,-20.541,-18.627,-62.333,0.0789,35.160,287.164
13.9601,-14.435,-19.353,-14.313,0.0291,39.020,175.917
13.9801,-7.417,-19.133,11.543,0.3944,40.080,47.911
14.0002,0.067,-17.792,67.873,0.0955,39.380,-64.082
14.0202,7.546,-15.375,103.888,0.3280,35.860,-159.910
14.0403,14.548,-12.078,139.902,0.3363,29.880,-273.615
14.0603,20.631,-7.946,165.759,0.0706,21.800,-365.601
14.0804,25.411,-3.264,184.228,0.1121,11.250,-478.363
14.1005,28.585,1.659,178.687,0.1536,1.050,-460.958
14.1205,29.953,6.517,174.070,0.0042,356.130,-458.474
14.1406,29.427,10.957,148.213,0.2283,345.940,-463.206
14.1606,27.042,14.715,126.051,0.1204,336.800,-413.373
14.1807,22.947,17.529,89.113,0.1453,329.770,-319.058
14.2008,17.403,18.935,28.165,-0.0955,325.200,-208.054
14.2208,10.759,19.067,-1.385,-0.1702,324.490,-64.266
14.2409,3.435,18.254,-39.247,-0.2117,324.140,-15.930
14.2609,-4.105,16.320,-83.572,-0.2615,326.250,95.941
14.2810,-11.388,13.396,-126.974,-0.1868,331.520,239.535
14.3010,-17.949,9.660,-151.907,-0.2615,338.910,335.921
14.3211,-23.376,5.242,-170.376,-0.2283,348.050,415.440
14.3412,-27.327,0.385,-183.305,-0.0955,352.620,415.207
14.3612,-29.551,-4.539,-183.305,-0.2200,2.110,431.719
14.3813,-29.907,-9.198,-161.142,0.1370,11.600,433.447
14.4013,-28.373,-13.330,-140.826,-0.0623,20.740,413.155
14.4214,-25.046,-16.583,-106.658,-0.0374,27.070,287.772
14.4414,-20.137,-18.715,-51.251,0.0623,31.640,204.952
14.4615,-13.952,-19.375,-6.926,0.0208,32.700,100.014
14.4816,-6.887,-19.067,16.160,0.4193,33.400,31.616
14.5016,0.613,-17.638,73.414,0.0208,31.290,-96.028
14.5217,8.076,-15.155,98.347,0.2947,26.370,-223.117
14.5417,15.026,-11.770,138.979,0.2615,19.340,-321.826
14.5618,21.027,-7.616,163.912,0.0457,15.120,-379.300
14.5819,25.699,-2.912,176.840,0.1951,5.620,-431.897
14.6019,28.747,2.011,178.687,0.0291,356.130,-433.877
14.6220,29.978,6.847,178.687,0.1204,346.640,-431.361
14.6420,29.315,11.264,156.525,0.2366,338.200,-381.698
14.6621,26.799,14.957,119.587,0.0291,331.520,-303.568
14.6822,22.590,17.704,82.649,0.2117,328.710,-255.189
14.7022,16.953,18.979,29.089,-0.0955,325.550,-143.433
14.7223,10.245,19.045,-2.309,-0.2117,325.200,-15.949
14.7423,2.890,18.144,-54.945,-0.1951,327.300,95.064
14.7624,-4.648,16.122,-94.653,-0.3363,332.580,240.844
14.7824,-11.896,13.155,-119.587,-0.2615,339.610,314.222
14.8025,-18.389,9.352,-150.060,-0.3612,343.480,363.719
14.8226,-23.720,4.868,-171.300,-0.1536,353.670,463.349
14.8426,-27.551,0.011,-188.845,-0.0955,3.160,431.106
14.8627,-29.641,-4.890,-183.305,-0.1038,13.010,450.269
14.8827,-29.858,-9.528,-164.836,0.0540,22.150,413.236
14.9028,-28.188,-13.572,-135.285,-0.1121,26.370,383.363
14.9229,-24.736,-16.803,-102.041,-0.0457,32.700,287.401
14.9429,-19.721,-18.803,-50.328,0.0457,36.910,192.502
14.9630,-13.459,-19.375,-5.079,0.0042,37.620,32.113
14.9831,-6.341,-19.001,23.548,0.4193,35.860,-79.738
15.0031,1.175,-17.463,71.567,-0.0374,31.290,-209.572
15.0232,8.614,-14.935,103.888,0.2366,27.770,-317.349
15.0432,15.508,-11.484,142.673,0.2117,19.690,-367.305
15.0633,21.422,-7.286,157.448,-0.0540,9.840,-446.655
15.0833,25.983,-2.539,180.534,0.2449,359.300,-482.527
15.1034,28.902,2.407,185.151,-0.0208,348.050,-508.761
15.1235,29.994,7.198,171.300,0.1785,338.200,-446.650
15.1435,29.190,11.572,150.060,0.0789,333.280,-449.236
15.1636,26.540,15.199,126.051,-0.0623,325.900,-334.968
15.1837,22.212,17.836,74.338,0.1038,320.620,-241.164
15.2037,16.481,19.023,23.548,-0.0706,318.160,-111.899
15.2238,9.709,19.023,-13.390,-0.2698,318.520,16.291
15.2438,2.323,18.056,-45.711,-0.1702,319.920,127.250
15.2639,-5.210,15.924,-93.730,-0.3695,324.840,223.181
15.2840,-12.417,12.891,-135.285,-0.3114,332.930,367.705
15.3040,-18.835,9.044,-157.448,-0.3280,342.770,448.286
15.3241,-24.064,4.517,-177.764,0.0042,353.320,481.503
15.3441,-27.771,-0.341,-185.151,-0.1868,4.920,527.475
15.3642,-29.724,-5.264,-179.611,-0.0374,11.250,569.840
15.3843,-29.797,-9.858,-164.836,-0.0208,22.150,495.479
15.4043,-27.988,-13.858,-137.132,-0.1868,31.290,417.411
15.4244,-24.410,-16.979,-102.041,-0.1287,38.320,318.139
15.4444,-19.290,-18.891,-49.404,0.0374,42.540,191.758
15.4645,-12.948,-19.353,-2.309,0.0125,43.950,64.081
15.4845,-5.789,-18.891,24.471,0.3612,43.590,-33.000
15.5046,1.735,-17.243,74.338,0.0208,39.730,-174.723
15.5247,9.153,-14.627,109.429,0.1121,33.400,-286.745
15.5447,15.989,-11.155,132.515,0.0955,24.960,-386.596
15.5648,21.814,-6.891,169.453,0.0374,14.410,-477.585
15.5848,26.262,-2.143,177.764,0.2615,8.790,-511.137
15.6049,29.049,2.802,180.534,-0.0374,356.840,-545.632
15.6250,30.000,7.572,174.070,0.1702,345.230,-527.496
15.6450,29.056,11.880,152.831,-0.0125,334.340,-492.828
15.6651,26.275,15.462,118.663,-0.0955,325.550,-399.483
15.6851,21.833,17.990,79.878,0.0457,319.570,-271.720
15.7052,16.012,19.067,16.160,0.0374,317.810,-159.170
15.7253,9.179,18.979,-10.620,-0.2449,316.410,-64.087
15.7453,1.764,17.880,-54.945,-0.1536,317.110,31.792
15.7654,-5.760,15.704,-97.424,-0.3280,321.680,206.980
15.7854,-12.921,12.627,-127.898,-0.3529,328.710,319.500
15.8055,-19.266,8.715,-150.984,-0.2615,338.200,430.521
15.8256,-24.392,4.143,-174.070,0.0291,343.480,482.246
15.8456,-27.977,-0.736,-186.075,-0.3363,354.020,481.096
15.8657,-29.794,-5.638,-181.458,0.0623,5.270,535.965
15.8857,-29.728,-10.187,-162.065,-0.1536,16.520,511.132
15.9058,-27.782,-14.144,-130.668,-0.2034,26.370,445.728
15.9258,-24.082,-17.199,-97.424,-0.1785,33.750,336.962
15.9459,-18.859,-18.979,-39.247,0.0125,36.560,254.354
15.9660,-12.444,-19.353,6.002,0.0208,40.080,159.416
15.9860,-5.242,-18.825,31.859,0.3529,40.430,15.921
16.0061,2.290,-17.111,81.725,0.1121,38.320,-96.311
16.0261,9.677,-14.451,112.199,0.1121,32.700,-254.523
16.0462,16.453,-10.891,148.213,0.0623,29.180,-319.853
16.0663,22.189,-6.583,170.376,0.1536,20.740,-385.173
16.0863,26.525,-1.791,182.381,0.1702,10.200,-479.142
16.1064,29.182,3.132,180.534,-0.0208,359.300,-493.577
16.1264,29.995,7.902,171.300,0.2034,348.750,-481.238
16.1465,28.912,12.166,146.367,-0.0623,338.910,-447.317
16.1666,26.001,15.682,121.433,-0.1536,334.690,-383.880
16.1866,21.447,18.122,68.797,0.0125,328.010,-302.346
16.2067,15.536,19.089,12.467,0.0125,323.790,-191.565
16.2267,8.645,18.957,-6.926,-0.2698,322.730,-48.215
16.2468,1.207,17.792,-62.333,-0.1038,323.790,50.142
16.2669,-6.307,15.528,-99.271,-0.3031,328.010,185.419
16.2869,-13.423,12.407,-131.591,-0.3529,330.820,255.499
16.3070,-19.690,8.429,-156.525,-0.1951,338.550,349.775
16.3270,-24.713,3.835,-174.070,-0.0042,347.700,416.040
16.3471,-28.174,-1.066,-183.305,-0.2698,358.240,478.413
16.3672,-29.854,-5.945,-177.764,0.0374,7.730,433.741
16.3872,-29.648,-10.473,-158.371,-0.2117,17.580,447.525
16.4073,-27.567,-14.385,-133.438,-0.1536,21.800,380.560
16.4273,-23.745,-17.375,-95.577,-0.1785,28.830,318.962
16.4474,-18.423,-19.023,-42.940,0.0208,33.050,192.999
16.4674,-11.936,-19.331,1.385,0.0955,34.800,79.243
16.4875,-4.695,-18.737,40.170,0.3529,34.100,-31.758
16.5076,2.846,-16.957,80.802,0.0872,32.700,-128.799
16.5276,10.204,-14.210,111.276,0.0540,27.420,-239.934
16.5477,16.917,-10.583,145.443,-0.0208,20.040,-333.565
16.5677,22.561,-6.231,172.223,0.2117,11.250,-401.783
16.5878,26.780,-1.440,182.381,0.0955,1.410,-445.435
16.6078,29.306,3.506,180.534,0.1204,351.560,-447.140
16.6279,29.980,8.231,168.529,0.1453,346.990,-452.117
16.6480,28.760,12.451,153.754,-0.1038,338.550,-370.558
16.6680,25.723,15.880,114.969,-0.1370,331.520,-319.485
16.6881,21.059,18.254,64.180,-0.0540,326.600,-222.684
16.7081,15.066,19.089,18.007,-0.0457,324.840,-83.296
16.7282,8.121,18.891,-14.313,-0.3280,324.840,0.000
16.7482,0.660,17.660,-59.562,-0.1287,326.600,79.905
16.7683,-6.841,15.331,-100.194,-0.2864,331.520,223.936
16.7884,-13.910,12.122,-137.132,-0.3114,338.550,331.427
16.8084,-20.099,8.099,-154.678,-0.1453,347.340,385.695
16.8285,-25.018,3.484,-174.070,-0.1121,357.190,447.862
16.8485,-28.356,-1.440,-187.922,-0.1536,2.460,474.919
16.8686,-29.903,-6.319,-181.458,-0.0208,12.660,465.241
16.8887,-29.559,-10.781,-152.831,-0.1868,21.800,413.885
16.9087,-27.347,-14.627,-132.515,-0.1038,29.180,336.857
16.9288,-23.406,-17.551,-89.113,-0.1536,34.450,238.191
16.9488,-17.986,-19.067,-36.476,0.0623,36.910,112.322
16.9689,-11.430,-19.331,-1.385,0.1453,37.270,32.770
16.9890,-4.150,-18.649,35.553,0.3197,36.210,-48.181
17.0090,3.391,-16.803,80.802,0.1121,31.290,-223.727
17.0291,10.718,-13.990,116.816,-0.0291,24.260,-319.545
17.0491,17.368,-10.297,146.367,0.0291,15.470,-399.496
17.0692,22.919,-5.901,167.606,0.3446,10.550,-443.228
17.0892,27.023,-1.088,182.381,0.0042,359.650,-497.855
17.1093,29.419,3.857,178.687,0.2034,348.750,-495.214
17.1294,29.955,8.561,168.529,0.0208,338.910,-463.945
17.1494,28.598,12.715,140.826,-0.1536,330.120,-385.401
17.1695,25.435,16.100,104.811,-0.0872,323.790,-287.822
17.1895,20.663,18.364,57.716,-0.0706,321.330,-223.622
17.2096,14.585,19.111,13.390,0.0042,319.220,-99.450
17.2297,7.587,18.847,-17.084,-0.3031,319.570,15.362
17.2497,0.105,17.485,-71.567,-0.0540,323.090,159.995
17.2698,-7.381,15.111,-100.194,-0.2366,329.770,302.469
17.2898,-14.399,11.858,-134.362,-0.2532,338.200,384.930
17.3099,-20.508,7.770,-162.065,-0.0042,343.120,446.903
17.3300,-25.321,3.110,-180.534,-0.2283,354.380,511.758
17.3500,-28.533,-1.791,-183.305,-0.0789,5.270,495.186
17.3701,-29.942,-6.649,-180.534,-0.0706,16.880,524.638
17.3901,-29.459,-11.111,-158.371,-0.1619,26.720,449.545
17.4102,-27.114,-14.847,-121.433,-0.0291,30.940,261.905
17.4302,-23.056,-17.704,-86.342,-0.1287,39.020,369.087
17.4503,-17.539,-19.133,-33.706,0.0540,42.190,143.467
17.4704,-10.915,-19.331,2.309,0.1868,42.890,31.952
17.4904,-3.599,-18.584,39.247,0.3197,41.840,-95.450
17.5105,3.943,-16.649,92.807,0.1536,37.620,-191.842
17.5305,11.235,-13.770,117.740,0.0457,30.590,-319.631
17.5506,17.817,-10.012,152.831,0.1370,21.450,-415.431
17.5707,23.274,-5.594,172.223,0.2947,10.550,-495.467
17.5907,27.260,-0.736,181.458,-0.0540,4.570,-538.985
17.6108,29.522,4.209,182.381,0.2200,352.620,-545.451
17.6309,29.919,8.891,166.682,-0.0291,341.370,-511.258
17.6509,28.424,12.979,140.826,-0.0457,331.880,-429.490
17.6710,25.131,16.298,110.352,-0.0955,324.140,-353.102
17.6910,20.250,18.474,54.945,-0.1121,318.870,-239.687
17.7111,14.090,19.111,12.467,0.0374,317.460,-128.216
17.7312,7.037,18.737,-20.778,-0.2947,316.760,-31.645
17.7512,-0.460,17.309,-75.261,-0.0623,318.870,96.344
17.7713,-7.928,14.847,-105.735,-0.2034,324.490,255.123
17.7913,-14.894,11.550,-136.209,-0.1951,332.230,352.427
17.8114,-20.918,7.418,-162.065,-0.0042,341.720,448.100
17.8315,-25.620,2.736,-178.687,-0.3197,347.700,506.244
17.8515,-28.703,-2.187,-185.151,0.0374,358.950,511.389
