time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated,source_time_s,replay_motor_angle_deg,real_pole_angle_unwrapped_deg,sim_pole_angle_unwrapped_deg,real_pole_angle_wrapped_deg,sim_pole_angle_wrapped_deg,sim_pole_vel_deg_s,pole_angle_error_deg
0.05,41.132,13.001,319.975,1.739,355.08,-205.905,4.466289,0,0.157,13.001000000000001,355.08000000000004,366.2969639656437,355.08000000000004,6.296963965643727,497.65254953239463,11.216963965643686
0.05500000000000001,41.132,15.419,381.846,1.075,353.32,-248.916,4.466289,0,0.162,15.177200000000001,353.32,369.23732655231476,353.32,9.237326552314755,616.7609012602751,15.917326552314762
0.06000000000000001,41.132,15.419,381.846,1.075,353.32,-248.916,4.949677,1,0.167,15.419000000000029,353.32,372.63794457563034,353.32,12.637944575630343,714.1707525651368,19.31794457563035
0.0662,65.132,21.573,433.559,0.228,350.86,-318.029,4.949677,0,0.1732,21.515497983870983,350.86,377.9201044171154,350.86,17.920104417115397,937.8788304848644,27.060104417115383
0.071,65.132,24.804,529.598,2.063,348.4,-372.685,4.949677,0,0.178,24.856437500000002,348.40000000000003,383.2528596664701,348.40000000000003,23.2528596664701,1174.761277364248,34.85285966647007
0.076,65.132,28.694,604.397,1.142,345.59,-425.317,4.949677,0,0.183,28.694,345.59,389.90212503033405,345.59,29.902125030334048,1403.4574637678286,44.31212503033407
0.081,65.132,32.892,639.488,0.552,342.07,-505.019,5.036994,1,0.188,32.8986,342.07,397.76645076410097,342.07,37.766450764100966,1637.9661089796048,55.69645076410097
0.08600000000000001,95.132,37.156,640.412,0.004,338.2,-577.679,5.036994,0,0.193,37.156000000000006,338.2,406.7198729122057,338.2,46.71987291220569,1860.8803892972674,68.5198729122057
0.09100000000000001,95.132,41.816,741.067,2.528,334.69,-580.003,5.036994,0,0.198,41.8757843137255,334.69,416.7600822004308,334.69,56.760082200430816,2063.454531805138,82.07008220043082
0.0961,95.132,47.179,832.489,1.225,334.69,-580.003,5.036994,0,0.2031,47.19030914365745,334.69,427.91635515673437,334.69,67.91635515673437,2241.5623290589806,93.22635515673437
0.10099999999999999,95.132,52.915,868.503,0.594,329.77,-693.846,4.522775,1,0.208,52.329693877551016,329.77,439.2634650567748,329.77,79.2634650567748,2330.525941935844,109.49346505677482
0.106,119.132,52.915,868.503,0.594,324.49,-770.102,4.522775,0,0.213,52.91500000000009,324.49,450.91725753012884,324.49,90.91725753012884,2325.10906035984,126.42725753012883
0.111,119.132,58.718,867.58,0.071,318.87,-880.619,4.522775,0,0.218,58.7333,318.87,462.33559932185807,318.87,102.33559932185807,2259.226811573756,143.46559932185806
0.116,119.132,64.674,913.752,1.382,312.89,-939.312,4.522775,0,0.223,64.67400000000013,312.89,473.0164034136744,312.89,113.01640341367442,2057.240264120253,160.12640341367444
0.12100000000000001,119.132,77.444,966.389,0.029,306.21,-1025.511,2.731358,1,0.228,76.16700000000002,306.21,481.9709743793373,306.21,121.97097437933729,1691.9672707882335,175.7609743793373
0.1261,137.132,77.444,966.389,0.029,306.21,-1025.511,2.731358,0,0.2331,77.68774285714264,306.21,489.4048685123841,306.21,129.4048685123841,1344.4724293948525,-176.80513148761588
0.131,137.132,90.016,935.915,0.187,299.88,-1027.407,2.731358,0,0.238,89.35524285714287,299.88,494.52090007902024,299.88,134.52090007902024,905.3201006998527,-165.35909992097976
0.136,137.132,96.237,932.221,0.004,292.85,-1114.436,2.731358,0,0.243,96.23700000000001,292.8500000000001,497.1834375529178,292.8500000000001,137.18343755291778,371.8747861531415,-155.6665624470823
0.14100000000000001,137.132,102.391,903.594,-0.295,285.82,-1144.724,1.986496,1,0.248,102.36019999999999,285.82,497.6580158023161,285.82,137.65801580231607,-11.826882082882847,-148.16198419768392
0.14600000000000002,149.132,108.237,845.417,-1.009,278.79,-1160.26,1.986496,0,0.253,108.23699999999998,278.79,496.337372969716,278.79,136.337372969716,-380.5590799825727,-142.45262703028402
0.15100000000000002,149.132,113.82,802.015,-0.461,272.11,-1128.209,1.986496,0,0.258,113.76719999999999,272.11,493.2013263301303,272.11,133.2013263301303,-719.5824102126699,-138.9086736698697
0.15700000000000003,149.132,119.886,765.077,-0.801,265.78,-1096.728,1.986496,0,0.264,119.86410000000001,265.78,487.4307470314779,265.78,127.43074703147789,-1076.3472922135447,-138.34925296852208
0.16200000000000003,149.132,124.722,703.206,-0.901,265.78,-1096.728,1.803878,1,0.269,124.72199999999991,265.78,481.26973630106636,265.78,121.26973630106636,-1291.8509280148346,-144.5102636989336
0.16700000000000004,155.132,124.722,703.206,-0.901,259.1,-1070.848,1.803878,0,0.274,125.5572,259.1,474.33795345560355,259.1,114.33795345560355,-1427.9782682836878,-144.76204654439647
0.17200000000000004,155.132,133.074,575.77,-0.876,253.48,-1037.574,1.803878,0,0.279,133.07399999999993,253.48,466.6229757494902,253.48,106.6229757494902,-1599.4465432660174,-146.8570242505098
0.177,155.132,136.722,527.751,-0.884,247.85,-987.584,1.803878,0,0.284,136.68470000000002,247.85,458.0859908435682,247.85,98.0859908435682,-1737.8166984352358,-149.7640091564318
0.182,155.132,139.997,470.497,-0.992,242.58,-933.454,2.503717,1,0.289,139.997,242.58000000000004,449.17731894469904,242.58000000000004,89.17731894469904,-1797.3545642421525,-153.402681055301
0.187,155.132,142.899,415.09,-1.075,237.3,-905.366,2.503717,0,0.294,142.85930000000002,237.3,440.11240260479605,237.3,80.11240260479605,-1815.7936219993649,-157.18759739520397
0.192,155.132,145.404,353.219,-0.751,237.3,-905.366,2.503717,0,0.299,145.404,237.3,431.056488228718,237.3,71.05648822871802,-1806.4973093280394,-166.243511771282
0.197,155.132,147.536,294.118,-0.793,232.38,-857.611,2.503717,0,0.304,147.5009,232.38,422.1236154974492,232.38,62.12361549744918,-1777.4520136506403,-170.25638450255082
0.202,155.132,149.317,248.869,-0.876,227.11,-874.108,3.363789,1,0.309,149.317,227.11000000000004,413.3662750433619,227.11000000000004,53.366275043361895,-1738.5415006877736,-173.74372495663815
0.20700000000000002,149.132,150.767,203.62,-0.61,222.19,-847.065,3.363789,0,0.314,150.7297,222.19,404.8240303271351,222.19,44.82403032713512,-1696.8998516350077,-177.36596967286488
0.21200000000000002,149.132,151.844,133.438,-1.133,216.91,-863.974,3.363789,0,0.319,151.84399999999997,216.91,396.4535055619305,216.91,36.45350556193051,-1665.8127278418083,179.5435055619305
0.21700000000000003,149.132,151.844,133.438,-1.133,211.64,-871.356,3.363789,0,0.324,151.90439215686274,211.64000000000001,388.15715282723374,211.64000000000001,28.157152827233745,-1657.4023169912002,176.51715282723376
0.22210000000000002,149.132,152.46,-13.39,-0.71,211.64,-871.356,4.142574,1,0.3291,152.44434549019613,211.64000000000001,379.7169757552711,211.64000000000001,19.716975755271108,-1654.0308903849866,168.07697575527106
0.22710000000000002,137.132,152.24,-38.323,-0.394,206.02,-865.432,4.142574,0,0.3341,152.26178000000002,206.02,371.4425870618174,206.02,11.442587061817392,-1656.5951813887489,165.42258706181735
0.23200000000000004,137.132,152.24,-38.323,-0.394,200.39,-946.708,4.142574,0,0.339,152.23999999999998,200.39,363.2597179311283,200.39,3.259717931128307,-1679.3389708349853,162.86971793112832
0.237,137.132,150.789,-161.142,-0.859,194.41,-971.018,4.142574,0,0.344,150.81705081967215,194.41,354.6613054495987,194.41,354.6613054495987,-1738.8258554930126,160.2513054495987
0.24310000000000004,137.132,149.361,-195.309,-0.66,187.73,-1042.982,5.044262,1,0.3501,149.33696542321843,187.73,343.663029643614,187.73,343.663029643614,-1835.0372149910288,155.93302964361396
0.248,119.132,147.976,-208.238,-0.087,181.41,-1042.106,5.044262,0,0.355,147.97599999999997,181.41,334.42240760126066,181.41,334.42240760126066,-1909.8470647284735,153.01240760126063
0.253,119.132,146.24,-302.429,-1.872,175.08,-1054.691,5.044262,0,0.36,146.18948235294118,175.08,324.5728572878426,175.08,324.5728572878426,-1994.4422387216948,149.49285728784264
0.2581,119.132,143.954,-371.688,-1.034,175.08,-1054.691,5.044262,0,0.3651,143.9458639855943,175.08,314.0719366252312,175.08,314.0719366252312,-2090.0510023874444,138.99193662523123
0.263,119.132,141.338,-404.009,-0.428,167.7,-1136.375,5.237978,1,0.37,141.3377819127651,167.7,303.50993054346065,167.7,303.50993054346065,-2179.2283927492754,135.80993054346067
0.2681,104.76,138.613,-417.86,-0.237,160.31,-1179.024,5.237978,0,0.3751,138.60664347739097,160.31,292.14152199490974,160.31,292.14152199490974,-2249.461197084659,131.83152199490974
0.273,104.76,135.667,-471.42,-1.324,152.58,-1245.417,5.237978,0,0.38,135.64663185274108,152.58000000000004,280.9857952747423,152.58000000000004,280.9857952747423,-2283.8388413569764,128.40579527474227
0.2781,104.76,132.393,-508.358,-0.743,144.14,-1325.687,5.237978,0,0.3851,132.38750566226494,144.14,269.3374957965448,144.14,269.3374957965448,-2279.132141043343,125.19749579654479
0.28300000000000003,104.76,128.964,-516.669,-0.336,135.35,-1395.531,5.011458,1,0.39,129.3138979591837,135.35,258.33151856097624,135.35,258.33151856097624,-2230.41742927373,122.98151856097627
0.2881,96.387,128.964,-516.669,-0.336,135.35,-1395.531,5.011458,0,0.3951,128.8975193877552,135.35,247.1941253895301,135.35,247.1941253895301,-2159.9505426960823,111.84412538953006
0.29300000000000004,96.387,125.535,-508.358,0.004,126.56,-1414.802,5.011458,0,0.4,125.20349795918368,126.56000000000002,237.01464925286504,126.56000000000002,237.01464925286504,-2031.0310407878646,110.45464925286501
0.29800000000000004,96.387,118.721,-509.282,-0.062,117.07,-1513.223,5.011458,0,0.405,118.72100000000013,117.07,227.72045616336737,117.07,227.72045616336737,-1770.093032358412,110.65045616336738
0.303,96.387,115.381,-493.583,0.253,107.23,-1579.47,3.754327,1,0.41,115.71500000000002,107.23000000000002,219.78911697213076,107.23000000000002,219.78911697213076,-1532.4078767632932,112.55911697213071
0.308,82.014,115.381,-493.583,0.253,97.03,-1638.009,3.754327,0,0.415,115.38099999999973,97.03,212.6229029949849,97.03,212.6229029949849,-1382.0760128742056,115.59290299498491
0.313,82.014,109.094,-467.727,-0.594,86.84,-1670.282,3.754327,0,0.42,109.41024901960783,86.84,206.55956606759017,86.84,206.55956606759017,-1135.6165635663917,119.71956606759016
0.3181,82.014,105.907,-475.114,-0.428,86.84,-1670.282,3.754327,0,0.4251,105.90415038015206,86.84,201.80775680685204,86.84,201.80775680685204,-842.7677904408614,114.96775680685204
0.323,82.014,102.698,-474.191,-0.195,75.94,-1732.054,2.233322,1,0.43,103.02544897959183,75.94,198.37743498556668,75.94,198.37743498556668,-653.8343904650961,122.43743498556671
0.329,61.642,102.698,-474.191,-0.195,65.04,-1784.763,2.233322,0,0.436,102.02574509803921,65.04000000000002,195.2489492022136,65.04000000000002,195.2489492022136,-442.644193106474,130.2089492022136
0.3341,61.642,95.841,-508.358,-1.374,54.14,-1802.883,2.233322,0,0.4411,95.89968863545404,54.14000000000001,193.9557318047092,54.14000000000001,193.9557318047092,-153.56388879802893,139.81573180470917
0.339,61.642,92.28,-548.99,-0.793,43.24,-1811.285,2.233322,0,0.446,92.26976734693876,43.24,194.36258958553168,43.24,194.36258958553168,165.24976529820896,151.12258958553167
0.34400000000000003,61.642,88.544,-563.765,-0.212,32.34,-1816.914,-0.15642,1,0.451,88.54400000000001,32.34,196.0820695623268,32.34,196.0820695623268,426.30282113058615,163.74206956232683
0.34900000000000003,35.269,84.807,-562.842,0.228,21.8,-1781.355,-0.15642,0,0.456,85.1807,21.8,199.0436360683446,21.8,199.0436360683446,644.2623370582235,177.24363606834459
0.35400000000000004,35.269,84.807,-562.842,0.228,21.8,-1781.355,-0.15642,0,0.461,84.80699999999962,21.8,202.86953392925625,21.8,202.86953392925625,833.8596604160838,-178.93046607074376
0.35900000000000004,35.269,76.125,-716.134,-1.158,11.6,-1727.855,-0.15642,0,0.466,76.50309999999999,11.6,208.25667102243762,11.6,208.25667102243762,1189.1449463834483,-163.34332897756235
0.364,35.269,71.224,-741.991,-0.32,1.76,-1705.12,-1.429318,1,0.471,71.22399999999999,1.76,215.6570657980231,1.76,215.6570657980231,1607.2954745142388,-146.1029342019769
0.369,5.269,66.257,-744.761,-0.137,352.27,-1634.198,-1.429318,0,0.476,66.22840000000001,-7.730000000000079,224.84194580052642,352.2699999999999,224.84194580052642,1924.94293426495,-127.42805419947351
0.374,5.269,61.004,-824.178,-2.038,342.42,-1641.172,-1.429318,0,0.481,61.00400000000029,-17.580000000000027,235.3609031127862,342.41999999999996,235.3609031127862,2172.2963607307834,-107.05909688721377
0.379,5.269,61.004,-824.178,-2.038,333.63,-1550.106,-1.429318,0,0.486,60.4171,-26.37000000000004,246.698018116251,333.62999999999994,246.698018116251,2302.783601653033,-86.93198188374893
0.384,5.269,55.135,-903.594,-0.976,333.63,-1550.106,-0.069455,1,0.491,55.134999999999636,-26.37000000000004,258.7236848732916,333.62999999999994,258.7236848732916,2463.0996489685776,-74.90631512670836
0.389,-18.731,42.739,-925.757,0.046,324.84,-1464.062,-0.069455,0,0.496,43.97859999999999,-35.16000000000005,271.59245472843054,324.8399999999999,271.59245472843054,2596.5523131105524,-53.24754527156938
0.394,-18.731,42.739,-925.757,0.046,315.7,-1547.589,-0.069455,0,0.501,42.73899999999965,-44.30000000000005,284.59272915880143,315.69999999999993,284.59272915880143,2593.6537095093613,-31.1072708411985
0.399,-18.731,36.453,-960.848,-1.299,306.56,-1534.181,-0.069455,0,0.506,36.4178,-53.44000000000003,297.3235516956003,306.55999999999995,297.3235516956003,2510.738451122643,-9.23644830439963
0.404,-18.731,29.815,-993.169,-0.693,297.07,-1555.051,1.400806,1,0.511,29.814999999999646,-62.93000000000006,308.93524282646797,297.06999999999994,308.93524282646797,2203.5352606448087,11.865242826468034
0.4091,-36.731,16.452,-966.389,0.461,287.23,-1585.217,1.400806,0,0.5161,17.139652058823575,-72.77000000000001,318.0852246937993,287.23,318.0852246937993,1621.285265225756,30.8552246937993
0.4151,-36.731,9.066,-954.384,-0.071,277.73,-1598.97,1.400806,0,0.5221,9.053031,-82.27000000000002,325.1277905182244,277.72999999999996,325.1277905182244,977.5457161740509,47.39779051822444
0.42010000000000003,-36.731,2.78,-939.609,0.145,277.73,-1598.97,1.400806,0,0.5271,2.899433999999673,-82.27000000000002,328.84958221840066,277.72999999999996,328.84958221840066,657.8051485739476,51.119582218400694
0.42500000000000004,-36.731,2.78,-939.609,0.145,267.89,-1610.201,1.78099,1,0.532,1.6143137254901936,-92.11000000000008,331.32174134061677,267.88999999999993,331.32174134061677,428.71276582769815,63.43174134061684
0.43010000000000004,-48.731,-9.11,-839.876,1.358,258.75,-1573.234,1.78099,0,0.5371,-8.992922669067948,-101.25000000000006,332.0871415826627,258.74999999999994,332.0871415826627,-3.37329274544523,73.33714158266275
0.43500000000000005,-48.731,-14.495,-792.781,0.66,250.31,-1493.751,1.78099,0,0.542,-14.455510204081634,-109.69000000000004,330.272405574607,250.30999999999995,330.272405574607,-489.2929205827095,79.96240557460703
0.44000000000000006,-48.731,-19.595,-750.302,0.594,242.23,-1419.469,1.78099,0,0.547,-19.594999999999978,-117.77000000000005,326.69482357474135,242.22999999999996,326.69482357474135,-814.0337820596646,84.46482357474139
0.44510000000000005,-48.731,-24.386,-698.589,1.075,234.84,-1323.629,0.922661,1,0.5521,-23.920991176470558,-125.16000000000005,321.62865809039545,234.83999999999995,321.62865809039545,-1046.0117959875868,86.78865809039553
0.45010000000000006,-54.731,-24.386,-698.589,1.075,234.84,-1323.629,0.922661,0,0.5571,-24.543015999999568,-125.16000000000005,315.92186648783434,234.83999999999995,315.92186648783434,-1190.206572040859,81.08186648783442
0.45510000000000006,-54.731,-32.65,-573.923,0.544,228.52,-1174.425,0.922661,0,0.5621,-32.198265020408144,-131.48000000000002,309.1918586772443,228.51999999999998,309.1918586772443,-1415.9776559041838,80.6718586772443
0.45999999999999996,-54.731,-36.277,-524.98,0.577,222.54,-1099.76,0.922661,0,0.567,-36.27699999999997,-137.46000000000006,301.49563517219985,222.53999999999994,301.49563517219985,-1628.9939566079122,78.95563517219989
0.46499999999999997,-54.731,-39.552,-471.42,0.685,217.27,-990.607,0.153408,1,0.572,-39.50891176470589,-142.73000000000002,293.0050563157576,217.26999999999998,293.0050563157576,-1719.963792071715,75.73505631575762
0.47009999999999996,-54.731,-42.453,-411.396,0.818,211.99,-934.92,0.153408,0,0.5771,-42.39896176470609,-148.01000000000005,284.0898248217283,211.98999999999995,284.0898248217283,-1753.9085880574316,72.09982482172836
0.47509999999999997,-54.731,-42.453,-411.396,0.818,208.12,-787.12,0.153408,0,0.5821,-42.701094000000026,-151.88000000000005,275.37195741966786,208.11999999999995,275.37195741966786,-1737.6551138788889,67.25195741966792
0.48009999999999997,-54.731,-44.959,-360.607,0.893,208.12,-787.12,0.153408,0,0.5871,-44.9865499999999,-151.88000000000005,266.78358746648877,208.11999999999995,266.78358746648877,-1706.9219080188022,58.66358746648882
0.4851,-54.731,-48.915,-252.563,0.652,204.26,-707.367,-0.479098,1,0.5921,-48.523355999999964,-155.74000000000007,258.4431988406421,204.25999999999993,258.4431988406421,-1650.7463840464263,54.18319884064215
0.49,-48.731,-48.915,-252.563,0.652,201.45,-595.077,-0.479098,0,0.597,-48.91500000000011,-158.55000000000007,250.5583100291961,201.44999999999993,250.5583100291961,-1590.6585391267067,49.10831002919616
0.4951,-48.731,-50.388,-205.467,0.643,198.28,-562.573,-0.479098,0,0.6021,-50.38590448408872,-161.72000000000006,242.65396191629756,198.27999999999994,242.65396191629756,-1530.9486160788827,44.37396191629762
0.5012,-48.731,-52.124,-40.17,1.05,196.17,-456.585,-0.479098,0,0.6082,-51.98955182335228,-163.83000000000007,233.66994592330576,196.16999999999993,233.66994592330576,-1445.2542122051773,37.49994592330583
0.5061,-48.731,-52.146,10.62,0.552,194.41,-371.596,-1.189552,1,0.6131,-52.145573469387756,-165.59000000000006,226.75501352269913,194.40999999999994,226.75501352269913,-1398.3517388844539,32.34501352269919
0.5111,-36.731,-52.146,10.62,0.552,193.36,-275.123,-1.189552,0,0.6181,-52.074225,-166.64000000000004,219.84359283700996,193.35999999999996,219.84359283700996,-1378.0932253379801,26.483592837010008
0.5161,-36.731,-51.421,103.888,1.416,193.36,-275.123,-1.189552,0,0.6231,-51.41645357142858,-166.64000000000004,212.94949871415497,193.35999999999996,212.94949871415497,-1382.117523000543,19.589498714155013
0.521,-36.731,-50.476,162.989,1.0,192.3,-224.345,-1.189552,0,0.628,-50.45389915966387,-167.70000000000002,206.07215174442734,192.29999999999998,206.07215174442734,-1413.7516429961224,13.772151744427362
0.5261,-36.731,-49.267,189.769,0.386,191.95,-141.991,-2.235842,1,0.6331,-49.26362358823531,-168.05000000000004,198.68582943701276,191.94999999999996,198.68582943701276,-1466.6497388385797,6.7358294370127965
0.5311,-30.731,-47.904,211.931,0.444,191.6,-100.206,-2.235842,0,0.6381,-47.888754000000006,-168.40000000000006,191.10114560217272,191.59999999999994,191.10114560217272,-1538.6966255211591,-0.4988543978272162
0.5361,-30.731,-46.387,231.324,0.61,191.6,-50.103,-2.235842,0,0.6431,-46.41582299999991,-168.40000000000006,183.15233578626268,191.59999999999994,183.15233578626268,-1610.5712255291994,-8.447664213737255
0.541,-30.731,-46.387,231.324,0.61,191.6,-25.052,-2.235842,0,0.648,-46.220000000000006,-168.40000000000006,175.0899753943046,191.59999999999994,175.0899753943046,-1659.6672552122407,-16.51002460569535
0.546,-30.731,-44.717,258.104,0.469,191.6,-25.052,-3.053166,1,0.653,-44.716999999999885,-168.40000000000006,166.50681844071423,191.59999999999994,166.50681844071423,-1753.6538416449444,-25.09318155928571
0.5511,-30.731,-41.222,257.18,0.071,191.95,15.094,-3.053166,0,0.6581,-41.39251650660266,-168.05000000000004,156.9114374314914,191.94999999999996,156.9114374314914,-1932.4263678333682,-35.03856256850855
0.556,-30.731,-39.552,249.793,-0.27,192.66,70.214,-3.053166,0,0.663,-39.552000000000014,-167.34000000000006,146.91787267431485,192.65999999999994,146.91787267431485,-2083.854535204426,-45.74212732568509
0.561,-30.731,-37.991,224.86,-0.228,193.01,64.241,-3.053166,0,0.668,-38.1471,-166.99000000000004,136.14005602967646,193.00999999999996,136.14005602967646,-2178.2438879814094,-56.869943970323504
0.5660000000000001,-30.731,-37.991,224.86,-0.228,193.71,90.413,-4.238365,1,0.673,-37.99099999999983,-166.29000000000002,125.01866529461762,193.70999999999998,125.01866529461762,-2246.687201855726,-68.69133470538236
0.5711,-36.731,-35.354,174.07,-0.453,193.71,45.206,-4.238365,0,0.6781,-35.51670228091237,-166.29000000000002,113.26924008626955,193.70999999999998,113.26924008626955,-2326.9610298920593,-80.44075991373043
0.5760000000000001,-36.731,-34.431,118.663,-0.984,193.71,45.206,-4.238365,0,0.683,-34.43100000000003,-166.29000000000002,101.6430232863052,193.70999999999998,101.6430232863052,-2390.3546596181864,-92.06697671369479
0.581,-36.731,-33.969,42.017,-0.917,194.06,51.227,-4.238365,0,0.688,-34.01088627450981,-165.94000000000003,89.55264423256767,194.05999999999997,89.55264423256767,-2427.7838935612203,-104.5073557674323
0.5861000000000001,-36.731,-33.925,-10.62,-0.428,194.41,55.33,-4.681202,1,0.6931,-33.92581960784313,-165.59000000000006,77.05919714563714,194.40999999999994,77.05919714563714,-2459.732328594623,-117.3508028543628
0.592,-48.731,-33.925,-10.62,-0.428,194.06,-1.454,-4.681202,0,0.699,-33.92500000000006,-165.94000000000003,62.396641297552186,194.05999999999997,62.396641297552186,-2498.8894356989,-131.6633587024478
0.597,-48.731,-34.65,-101.118,-1.142,193.36,-59.006,-4.681202,0,0.704,-34.5775,-166.64000000000004,49.757321401266786,193.35999999999996,49.757321401266786,-2539.1077712890215,-143.60267859873318
0.602,-48.731,-34.65,-101.118,-1.142,192.3,-118.012,-4.681202,0,0.709,-34.65000000000019,-167.70000000000002,36.902172161424105,192.29999999999998,36.902172161424105,-2588.7358418456874,-155.3978278385759
0.607,-48.731,-36.782,-186.075,-0.627,191.25,-146.542,-3.576075,1,0.714,-36.69595686274509,-168.75000000000006,23.665003881378016,191.24999999999994,23.665003881378016,-2673.926067250954,-167.58499611862192
0.6121,-66.731,-38.079,-203.62,-0.245,191.25,-146.542,-3.576075,0,0.7191,-38.0870071960784,-168.75000000000006,9.649576620164073,191.24999999999994,9.649576620164073,-2782.7618815021137,178.3995766201641
0.6171,-66.731,-39.772,-294.118,-1.872,189.84,-187.827,-3.576075,0,0.7241,-39.60439299999999,-170.16000000000005,-4.581844151878367,189.83999999999995,355.4181558481216,-2866.8525360538497,165.5781558481217
0.622,-66.731,-39.772,-294.118,-1.872,188.44,-213.737,-3.576075,0,0.729,-39.7720000000002,-171.56000000000003,-18.810894495265956,188.43999999999997,341.189105504734,-2920.703751118249,152.74910550473408
0.627,-66.731,-42.014,-358.76,-1.108,185.98,-311.603,-2.635982,1,0.734,-42.3069568627451,-174.02000000000007,-33.73953572772417,185.97999999999993,326.26046427227584,-3025.517942109706,140.28046427227594
0.6321,-78.731,-47.289,-411.396,-0.17,183.87,-331.312,-2.635982,0,0.7391,-47.24741060424188,-176.13000000000002,-49.83704879656381,183.86999999999998,310.1629512034362,-3218.0210056392148,126.29295120343625
0.637,-78.731,-50.212,-461.263,-1.017,181.41,-370.996,-2.635982,0,0.744,-50.22402881152461,-178.59000000000003,-66.10356891517483,181.40999999999997,293.89643108482517,-3348.1655956828977,112.4864310848252
0.6421,-78.731,-53.377,-479.731,-0.585,181.41,-370.996,-2.635982,0,0.7491,-53.37985111764705,-178.59000000000003,-83.35025662764122,181.40999999999997,276.6497433723588,-3389.805360713633,95.23974337235882
0.6471,-78.731,-56.63,-490.813,-0.245,178.59,-418.059,-2.112451,1,0.7541,-56.625644,-181.41000000000003,-100.20948349950523,178.58999999999997,259.7905165004948,-3357.595603443984,81.20051650049481
0.6521,-84.731,-59.839,-484.349,0.021,175.78,-444.988,-2.112451,0,0.7591,-59.77802900000026,-184.22000000000006,-116.71447290367115,175.77999999999994,243.28552709632885,-3272.3266806345227,67.5055270963289
0.657,-84.731,-59.839,-484.349,0.021,172.97,-455.966,-2.112451,0,0.764,-60.4698,-187.03000000000006,-132.38573013685124,172.96999999999994,227.61426986314876,-3161.0824402217395,54.64426986314882
0.662,-84.731,-66.147,-458.492,-0.029,170.16,-463.271,-2.112451,0,0.769,-66.14699999999972,-189.84000000000003,-147.49026488165717,170.15999999999997,212.50973511834283,-2941.8524572497304,42.34973511834286
0.667,-84.731,-69.158,-434.483,0.253,167.34,-464.599,-1.068215,1,0.774,-69.13268431372549,-192.66000000000005,-161.15531197926654,167.33999999999995,198.84468802073346,-2662.268277303146,31.50468802073351
0.6721,-84.731,-71.971,-392.004,0.585,167.34,-464.599,-1.068215,0,0.7791,-71.91860098039238,-192.66000000000005,-174.07267352577267,167.33999999999995,185.92732647422733,-2482.759617136189,18.587326474227382
0.678,-84.731,-71.971,-392.004,0.585,164.53,-463.608,-1.068215,0,0.785,-71.97100000000043,-195.47000000000008,-188.1654503659233,164.52999999999992,171.8345496340767,-2334.016245184613,7.304549634076778
0.6831,-84.731,-76.873,-295.965,0.751,162.07,-436.106,-1.068215,0,0.7901,-76.5734376470588,-197.93000000000006,-199.43978736165798,162.06999999999994,160.56021263834202,-2159.1646968122777,-1.5097873616579136
0.6881,-84.731,-78.653,-251.64,0.619,159.61,-427.812,-0.263952,1,0.7951,-78.64716700000004,-200.39000000000001,-209.70005989468794,159.60999999999999,150.29994010531206,-2011.5981293305235,-9.310059894687924
