time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated,source_time_s,replay_motor_angle_deg,real_pole_angle_unwrapped_deg,sim_pole_angle_unwrapped_deg,real_pole_angle_wrapped_deg,sim_pole_angle_wrapped_deg,sim_pole_vel_deg_s,pole_angle_error_deg
0.11109999999999999,62.799,2.517,934.068,2.179,323.79,-774.26,3.4982,0,0.2176,2.045809123649448,-36.20999999999999,106.6320057788577,323.79,106.6320057788577,1656.207291573244,142.8420057788577
0.116,62.799,9.066,1002.403,1.316,318.16,-847.81,3.4982,0,0.2225,9.065999999999889,-41.839999999999996,113.9480976070205,318.16,113.9480976070205,1425.6831139971773,155.78809760702046
0.12100000000000001,62.799,9.066,1002.403,1.316,311.84,-961.811,2.94331,1,0.2275,10.433200000000005,-48.16000000000001,120.44483913947946,311.84,120.44483913947946,1232.9055119473255,168.6048391394795
0.126,86.799,22.738,1019.025,-0.145,305.16,-1036.343,2.94331,0,0.2325,22.737999999999886,-54.83999999999995,125.34801506361062,305.1600000000001,125.34801506361062,836.6354280306739,-179.81198493638948
0.131,86.799,29.595,1040.265,1.017,297.77,-1136.311,2.94331,0,0.2375,29.6193,-62.23,127.58379133639802,297.77,127.58379133639802,314.95953605731415,-170.18620866360197
0.136,86.799,36.695,1060.581,0.361,290.39,-1182.688,2.94331,0,0.2425,36.69499999999999,-69.60999999999999,127.79975671822906,290.39,127.79975671822906,-81.3121276682933,-162.59024328177094
0.1411,86.799,43.728,1054.116,-0.278,290.39,-1182.688,2.761017,1,0.2476,43.74474957983193,-69.60999999999999,125.94807704485895,290.39,125.94807704485895,-474.1348511292207,-164.44192295514102
0.14600000000000002,104.799,50.651,1008.867,-0.843,282.66,-1202.139,2.761017,0,0.2525,50.650999999999996,-77.33999999999997,122.4126417082506,282.66,122.4126417082506,-833.3339816969489,-160.24735829174944
0.15100000000000002,104.799,57.355,990.398,-0.087,275.27,-1249.064,2.761017,0,0.2575,56.684599999999996,-84.73000000000002,117.171044146675,275.27,117.171044146675,-1112.8835836817607,-158.09895585332498
0.15700000000000003,104.799,57.355,990.398,-0.087,267.89,-1242.837,2.761017,0,0.2635,58.7419,-92.11000000000003,109.54980139825688,267.89,109.54980139825688,-1358.3485118564238,-158.3401986017431
0.16200000000000003,104.799,71.224,916.523,-0.859,260.51,-1233.003,4.31043,1,0.2685,71.22399999999988,-99.49000000000002,101.89581678721095,260.51,101.89581678721095,-1611.9087010736032,-158.61418321278904
0.16700000000000004,116.799,77.049,844.494,-1.349,253.83,-1167.651,4.31043,0,0.2735,77.0115,-106.16999999999996,93.17027480299011,253.83000000000004,93.17027480299011,-1777.9084072052601,-160.65972519700995
0.17200000000000004,116.799,82.499,799.245,-0.486,247.15,-1146.003,4.31043,0,0.2785,82.499,-112.85000000000001,84.11714915553902,247.14999999999998,84.11714915553902,-1817.6848013259066,-163.03285084446094
0.177,116.799,87.621,753.996,-0.859,247.15,-1146.003,4.31043,0,0.2835,87.10879999999999,-112.85000000000001,75.09046155652722,247.14999999999998,75.09046155652722,-1799.0323324472233,-172.05953844347277
0.182,116.799,87.621,753.996,-0.859,241.17,-1065.159,5.324224,1,0.2885,87.62100000000025,-118.82999999999998,66.22589054495155,241.17000000000002,66.22589054495155,-1753.4309460979935,-174.94410945504848
0.187,122.799,96.698,622.866,-1.316,235.9,-976.589,5.324224,0,0.2935,96.18589999999999,-124.09999999999998,57.986976650652615,235.90000000000003,57.986976650652615,-1592.9163837214862,-177.9130233493474
0.192,122.799,100.654,570.229,-0.76,229.92,-988.689,5.324224,0,0.2985,100.65399999999998,-130.07999999999998,50.80684583078695,229.92000000000002,50.80684583078695,-1367.8327796638355,-179.11315416921306
0.197,122.799,104.259,520.363,-0.793,224.65,-933.072,5.324224,0,0.3035,103.8985,-135.35,44.46006926277607,224.65,44.46006926277607,-1239.4662933477962,179.8100692627761
0.202,122.799,104.259,520.363,-0.793,219.02,-934.368,6.291191,1,0.3085,104.25900000000017,-140.98,38.57305241047632,219.02,38.57305241047632,-1143.3105050898755,179.5530524104763
0.2071,125.824,110.391,409.549,-0.942,219.02,-934.368,6.291191,0,0.3136,110.05343733493397,-140.98,33.37248277913154,219.02,33.37248277913154,-960.664767766049,174.3524827791315
0.21200000000000002,125.824,112.941,368.918,-0.693,214.1,-869.844,6.291191,0,0.3185,112.94099999999993,-145.9,29.309681341229584,214.1,29.309681341229584,-781.4575403011175,175.2096813412296
0.21700000000000003,125.824,112.941,368.918,-0.693,208.48,-913.782,6.291191,0,0.3235,113.37400000000001,-151.52,25.673870530742022,208.48,25.673870530742022,-700.3546200901375,177.19387053074206
0.22200000000000003,125.824,117.271,290.425,-0.677,203.55,-868.286,6.452777,1,0.3285,117.27099999999993,-156.45,22.621931820549438,203.55,22.621931820549438,-561.657244743535,179.07193182054942
0.22700000000000004,129.056,119.007,247.946,-0.527,197.93,-900.428,6.452777,0,0.3335,118.8334,-162.07,20.36141625921077,197.93,20.36141625921077,-423.3049206622717,-177.56858374078922
0.23200000000000004,129.056,119.007,247.946,-0.527,192.3,-921.021,6.452777,0,0.3385,119.00700000000008,-167.7,18.45290115000534,192.3,18.45290115000534,-361.25560187349754,-173.84709884999467
0.23700000000000004,129.056,121.952,203.62,-0.046,192.3,-921.021,6.452777,0,0.3435,121.6575,-167.7,16.958983605458084,192.3,16.958983605458084,-273.4797256038144,-175.34101639454192
0.243,129.056,121.952,203.62,-0.046,186.68,-924.315,6.589051,1,0.3495,122.09490000000001,-173.31999999999996,15.702859085409129,186.68000000000004,15.702859085409129,-183.30215856856688,-170.9771409145909
0.248,131.781,123.381,172.223,-0.469,181.05,-906.195,6.589051,0,0.3545,123.38099999999999,-178.94999999999996,14.961554348483437,181.05000000000004,14.961554348483437,-129.9307802846675,-166.0884456515166
0.253,131.781,124.458,151.907,-0.203,174.73,-1017.551,6.589051,0,0.3595,124.447,-185.27,14.563158915455032,174.73,14.563158915455032,-61.59257847249266,-160.16684108454496
0.258,131.781,125.425,142.673,0.104,168.75,-1006.02,6.589051,0,0.3645,125.42500000000003,-191.25,14.473991813474939,168.75,14.473991813474939,4.381024655661744,-154.27600818652508
0.263,131.781,127.183,122.357,-0.137,162.77,-1002.703,6.525895,1,0.3695,127.0072,-197.23,14.760455365008083,162.77,14.760455365008083,74.7255987728907,-148.00954463499193
0.268,130.518,127.183,122.357,-0.137,156.45,-1025.889,6.525895,0,0.3745,127.18300000000006,-203.55,15.293357419049139,156.45,15.293357419049139,119.68911228996419,-141.15664258095086
0.27330000000000004,130.518,128.612,90.036,-0.112,150.12,-1036.354,6.525895,0,0.3798,128.5404365917302,-209.88,16.0755228392849,150.12,16.0755228392849,161.14561126088464,-134.0444771607151
0.278,130.518,129.14,63.256,-0.394,150.12,-1036.354,6.525895,0,0.3845,129.13999999999996,-209.88,16.96297386878754,150.12,16.96297386878754,198.9943488082779,-133.15702613121246
0.28300000000000003,130.518,129.469,45.711,-0.336,143.44,-1081.332,5.836376,1,0.3895,129.43609999999998,-216.55999999999997,18.010615552950345,143.44000000000003,18.010615552950345,211.76864219154393,-125.42938444704969
0.28800000000000003,123.255,129.469,45.711,-0.336,136.41,-1125.683,5.836376,0,0.3945,129.469,-223.59,19.069829858450387,136.41,19.069829858450387,211.22146451812293,-117.3401701415496
0.29300000000000004,123.255,129.711,30.936,-0.253,129.02,-1176.944,5.836376,0,0.3995,129.64797647058825,-230.98,20.102397416683445,129.02,20.102397416683445,203.42383269488207,-108.91760258331657
0.29810000000000003,123.255,129.315,-68.797,-0.735,121.29,-1233.484,5.836376,0,0.4046,129.31236347058825,-238.70999999999998,21.06259485786198,121.29000000000002,21.06259485786198,178.7513254085332,-100.22740514213804
0.30310000000000004,123.255,128.788,-83.572,-0.295,121.29,-1233.484,4.879063,1,0.4096,128.78238932653062,-238.70999999999998,21.805086640911515,121.29000000000002,21.805086640911515,135.84066645536873,-99.48491335908851
0.308,109.992,128.216,-86.342,-0.112,113.2,-1257.225,4.879063,0,0.4145,128.216,-246.8,22.309878209525586,113.19999999999999,22.309878209525586,86.95828124345621,-90.89012179047441
0.313,109.992,127.381,-150.984,-1.391,105.12,-1338.253,4.879063,0,0.4195,127.4645,-254.88000000000002,22.555493408928978,105.11999999999998,22.555493408928978,36.104300572973656,-82.564506591071
0.318,109.992,127.381,-150.984,-1.391,96.33,-1402.196,4.879063,0,0.4245,127.38099999999987,-263.66999999999996,22.553195112111617,96.33000000000004,22.553195112111617,-22.250177487163434,-73.77680488788843
0.323,109.992,124.59,-241.482,-0.453,87.54,-1434.054,2.861202,1,0.4295,124.702,-272.46000000000004,22.055682052736408,87.53999999999996,22.055682052736408,-134.22322258996877,-65.48431794726355
0.328,90.729,122.919,-254.41,-0.469,78.4,-1467.796,2.861202,0,0.4345,122.91899999999997,-281.6,20.92083041223881,78.39999999999998,20.92083041223881,-269.64210378566486,-57.47916958776116
0.334,90.729,120.48,-369.841,-1.773,69.26,-1507.253,2.861202,0,0.4405,120.47999999999998,-290.74,18.681655795308934,69.25999999999999,18.681655795308934,-429.316549766407,-50.578344204691064
0.339,90.729,117.798,-423.401,-0.901,69.26,-1507.253,2.861202,0,0.4455,117.7651,-290.74,15.954662403836616,69.25999999999999,15.954662403836616,-593.2985377669852,-53.30533759616338
0.34400000000000003,90.729,114.787,-456.645,-0.336,59.77,-1527.517,0.489837,1,0.4505,114.787,-300.23,12.359923040133125,59.76999999999998,12.359923040133125,-779.7477776937261,-47.41007695986684
0.34900000000000003,65.465,111.732,-462.186,-0.054,50.98,-1507.431,0.489837,0,0.4555,111.6836,-309.02000000000004,7.73787581534574,50.97999999999996,7.73787581534574,-982.492017714607,-43.242124184654216
0.35400000000000004,65.465,108.193,-567.459,-1.955,41.48,-1555.977,0.489837,0,0.4605,108.19300000000017,-318.52,2.7696889704455336,41.48000000000002,2.7696889704455336,-868.164066329781,-38.710311029554475
0.35900000000000004,65.465,108.193,-567.459,-1.955,32.34,-1541.351,0.489837,0,0.4655,107.33579999999999,-327.66,0.044711062194824236,32.339999999999975,0.044711062194824236,-438.6933244097058,-32.29528893780514
0.364,65.465,99.621,-680.12,-0.643,24.26,-1438.399,-1.703591,1,0.4705,99.62100000000021,-335.74,-1.2906214802234124,24.25999999999999,358.7093785197766,-212.94407415678512,-25.550621480223413
0.369,35.465,95.05,-681.043,0.079,24.26,-1438.399,-1.703591,0,0.4755,95.0103,-335.74,-1.9848994099628505,24.25999999999999,358.01510059003715,-115.40524905710171,-26.24489940996284
0.374,35.465,90.082,-789.087,-2.395,16.17,-1381.682,-1.703591,0,0.4805,90.08200000000026,-343.83,-2.3599045542839163,16.170000000000016,357.6400954457161,-59.4194528049222,-18.529904554283917
0.379,35.465,90.082,-789.087,-2.395,8.79,-1322.518,-1.703591,0,0.4855,89.5128,-351.21,-2.5408409248011403,8.79000000000002,357.45915907519884,-28.77256755667255,-11.330840924801123
0.384,35.465,84.39,-865.733,-1.025,1.76,-1246.135,-1.272883,1,0.4905,84.38999999999966,-358.24,-2.599529552029495,1.759999999999991,357.4004704479705,-3.0861363223906046,-4.359529552029471
0.389,5.465,72.411,-897.13,0.046,355.43,-1149.835,-1.272883,0,0.4955,72.98469999999999,-364.57,-2.872348249970863,355.43,357.12765175002914,-144.81584052051517,1.697651750029138
0.39399999999999996,5.465,66.169,-971.93,-1.922,348.4,-1157.475,-1.272883,0,0.5005,66.16900000000041,-371.59999999999997,-5.478533240614557,348.40000000000003,354.5214667593854,-654.1216122018482,6.121466759385385
0.39899999999999997,5.465,66.169,-971.93,-1.922,348.4,-1157.475,-1.272883,0,0.5055,64.7975,-371.59999999999997,-9.692990217064759,348.40000000000003,350.30700978293527,-941.5184559918578,1.9070097829352335
0.40399999999999997,5.465,52.454,-1049.499,-0.303,342.42,-1066.745,0.840348,1,0.5105,52.45400000000092,-377.58,-15.934237604504752,342.42,344.06576239549526,-1397.8058106039243,1.6457623954952396
0.409,-18.535,52.454,-1049.499,-0.303,336.45,-1038.172,0.840348,0,0.5155,51.0495,-383.54999999999995,-24.607172664594206,336.45000000000005,335.3928273354058,-1865.9435353822546,-1.0571726645942476
0.414,-18.535,38.409,-1052.27,-0.668,329.77,-1078.897,0.840348,0,0.5205,38.40900000000046,-390.22999999999996,-35.73423671588318,329.77000000000004,324.2657632841168,-2416.1654155417355,-5.5042367158832235
0.419,-18.535,31.288,-1067.968,-0.187,323.09,-1095.706,0.840348,0,0.5255,32.0001,-396.90999999999997,-49.92084108435855,323.09000000000003,310.0791589156415,-2942.8560473359958,-13.01084108435856
0.425,-18.535,31.288,-1067.968,-0.187,315.7,-1158.338,1.30183,1,0.5315,29.7802,-404.3,-68.62319527528231,315.7,291.37680472471766,-3207.0487847744967,-24.32319527528233
0.43,-36.535,16.21,-995.016,0.818,308.32,-1199.429,1.30183,0,0.5365,16.21000000000058,-411.67999999999995,-85.36971250051519,308.32000000000005,274.6302874994848,-3403.048337778705,-33.68971250051527
0.4351,-36.535,9.682,-976.547,-0.004,308.32,-1199.429,1.30183,0,0.5416,9.667251020408166,-411.67999999999995,-102.67726074363493,308.32000000000005,257.3227392563651,-3363.488013933678,-50.99726074363497
0.44,-36.535,3.264,-957.154,0.154,299.88,-1293.075,1.30183,0,0.5465,3.264000000000436,-420.11999999999995,-118.6202040190107,299.88000000000005,241.3797959809893,-3199.850178938431,-58.500204019010766
0.445,-36.535,3.264,-957.154,0.154,291.09,-1391.254,1.363919,1,0.5515,2.0705,-428.91,-133.91745587049888,291.09,226.08254412950112,-2985.8218774243674,-65.00745587049886
0.45,-48.535,-8.671,-838.029,1.316,282.66,-1396.711,1.363919,0,0.5565,-8.670999999999562,-437.34,-147.47046905342845,282.66,212.52953094657155,-2555.151846833246,-70.13046905342847
0.455,-48.535,-14.034,-798.321,0.577,273.87,-1429.796,1.363919,0,0.5615,-13.4977,-446.13,-158.38449720418384,273.87,201.61550279581616,-2080.487156912949,-72.25449720418385
0.46,-48.535,-14.034,-798.321,0.577,265.08,-1447.174,1.363919,0,0.5665,-14.034000000000649,-454.91999999999996,-167.9475150541361,265.08000000000004,192.0524849458639,-1828.5704156485003,-73.02751505413613
0.4651,-48.535,-23.968,-697.665,1.034,265.08,-1447.174,-0.052366,1,0.5716,-23.003817647058757,-454.91999999999996,-176.02935497702532,265.08000000000004,183.97064502297468,-1488.6983743545657,-81.10935497702536
0.47000000000000003,-54.535,-23.968,-697.665,1.034,256.99,-1359.62,-0.052366,0,0.5765,-23.968000000000544,-463.01,-182.30454269598218,256.99,177.69545730401782,-1189.6024489472434,-79.29454269598219
0.4751,-54.535,-32.299,-581.311,0.76,249.61,-1333.01,-0.052366,0,0.5816,-31.490402941176413,-470.39,-187.40239429657726,249.61,172.59760570342274,-924.8968408764417,-77.01239429657727
0.48000000000000004,-54.535,-32.299,-581.311,0.76,242.23,-1284.309,-0.052366,0,0.5865,-32.29900000000046,-477.77000000000004,-191.13621455924485,242.22999999999996,168.86378544075515,-690.2292638571834,-73.36621455924481
0.48500000000000004,-54.535,-39.244,-480.655,0.693,235.55,-1197.016,-0.425596,1,0.5915,-38.549499999999995,-484.45000000000005,-193.8334823798116,235.54999999999995,166.1665176201884,-481.2106963194425,-69.38348237981157
0.49000000000000005,-54.535,-39.244,-480.655,0.693,229.57,-1095.774,-0.425596,0,0.5965,-39.24400000000036,-490.43,-195.57751656740314,229.57,164.42248343259686,-290.8650268550899,-65.14751656740313
0.49510000000000004,-54.535,-44.761,-364.3,0.942,229.57,-1095.774,-0.425596,0,0.6016,-44.440901980792304,-490.43,-196.42963328077812,229.57,163.57036671922188,-111.59118514057394,-65.99963328077811
0.5,-54.535,-46.893,-302.429,0.834,224.65,-949.682,-0.425596,0,0.6065,-46.89299999999986,-495.34999999999997,-196.39477920168437,224.65000000000003,163.60522079831563,50.5743016186328,-61.044779201684406
0.505,-54.535,-46.893,-302.429,0.834,219.38,-924.943,-0.629771,1,0.6115,-47.04683333333333,-500.61999999999995,-195.9476272994901,219.38000000000005,164.0523727005099,102.15868005853032,-55.32762729949016
0.511,-48.535,-48.739,-250.716,0.685,214.8,-843.294,-0.629771,0,0.6175,-48.859966666666665,-505.19999999999993,-195.04263337635535,214.80000000000007,164.95736662364465,185.5307604574538,-49.84263337635542
0.516,-48.535,-51.487,-134.362,1.349,210.94,-744.211,-0.629771,0,0.6225,-51.48699999999986,-509.06,-193.72173146952719,210.94,166.27826853047281,299.8857337943101,-44.66173146952718
0.5209999999999999,-48.535,-52.014,-52.175,1.158,207.42,-665.533,-0.629771,0,0.6275,-51.9613,-512.5799999999999,-191.9468818117883,207.42000000000007,168.0531181882117,368.121983242668,-39.366881811788375
0.5259999999999999,-48.535,-52.014,-52.175,1.158,204.26,-595.392,-0.713026,1,0.6325,-52.013999999999996,-515.74,-190.0720469395602,204.26,169.9279530604398,374.7311932417126,-34.3320469395602
0.5309999999999999,-36.535,-51.86,43.864,0.411,204.26,-595.392,-0.713026,0,0.6375,-51.8754,-515.74,-188.23911206061064,204.26,171.76088793938936,363.52504637715475,-32.49911206061063
0.5359999999999999,-36.535,-51.86,43.864,0.411,201.45,-527.222,-0.713026,0,0.6425,-51.859999999999864,-518.5500000000001,-186.4918475129709,201.44999999999993,173.5081524870291,339.2154769541515,-27.94184751297084
0.5409999999999999,-36.535,-50.388,159.295,1.009,199.69,-413.734,-0.713026,0,0.6475,-50.4143,-520.31,-185.01916448168524,199.69000000000005,174.98083551831476,273.32110277159717,-24.709164481685292
0.5459999999999999,-36.535,-49.179,190.692,0.353,197.93,-353.09,-0.979518,1,0.6525,-49.17899999999999,-522.07,-183.95619822677196,197.92999999999995,176.04380177322804,183.6426279796974,-21.88619822677191
0.5509999999999999,-19.59,-47.816,209.161,0.477,196.52,-294.018,-0.979518,0,0.6575,-47.95230000000001,-523.48,-183.32342543662088,196.51999999999998,176.67657456337912,108.33025067508828,-19.843425436620862
0.5559999999999999,-19.59,-47.816,209.161,0.477,195.12,-263.746,-0.979518,0,0.6625,-47.815999999999846,-524.88,-182.96120149665933,195.12,177.03879850334067,55.3570792244455,-18.081201496659332
0.5609999999999999,-19.59,-46.102,295.965,1.524,195.12,-263.746,-0.979518,0,0.6675,-45.791999999999994,-524.88,-183.02530340803355,195.12,176.97469659196645,-55.00489661236831,-18.145303408033556
0.566,-19.59,-41.288,390.157,0.685,194.77,-160.726,-1.162302,1,0.6725,-41.28800000000043,-525.2299999999999,-183.96946495796115,194.7700000000001,176.03053504203885,-250.02305578670126,-18.739464957961246
0.571,-8.646,-41.288,390.157,0.685,194.77,-80.363,-1.162302,0,0.6775,-41.0199,-525.2299999999999,-185.74935932818696,194.7700000000001,174.25064067181304,-390.2893770737208,-20.51935932818705
0.576,-8.646,-38.607,404.932,0.095,194.77,-40.182,-1.162302,0,0.6825,-38.606999999999715,-525.2299999999999,-188.1849244284386,194.7700000000001,171.8150755715614,-547.9327907970983,-22.954924428438687
0.5811,-8.646,-32.694,462.186,0.295,195.12,8.825,-1.162302,0,0.6876,-32.94595678271312,-524.88,-192.075197828868,195.12,167.924802171132,-850.6074436043364,-27.195197828868004
0.586,-8.646,-29.507,473.267,-0.012,196.17,91.362,-2.503357,1,0.6925,-29.507000000000012,-523.83,-197.19166139439793,196.16999999999996,162.80833860560207,-1126.8342335411814,-33.361661394397885
0.591,-3.702,-26.386,460.339,-0.286,196.17,91.362,-2.503357,0,0.6975,-26.409903278688525,-523.83,-203.60868961050812,196.16999999999996,156.39131038949188,-1342.9822631277154,-39.77868961050808
0.5971,-3.702,-22.87,447.411,-0.179,197.58,162.61,-2.503357,0,0.7036,-23.155314754098388,-522.42,-212.6693934063392,197.58000000000004,147.3306065936608,-1543.072770420807,-50.24939340633924
0.602,-3.702,-22.87,447.411,-0.179,198.28,139.702,-2.503357,0,0.7085,-22.869999999999504,-521.72,-220.6123985831174,198.27999999999997,139.3876014168826,-1662.2717713483532,-58.89239858311737
0.607,-3.702,-17.265,394.774,-0.303,199.69,189.17,-3.976446,1,0.7135,-17.5771,-520.31,-229.59117812859316,199.69000000000005,130.40882187140684,-1853.061858429332,-69.28117812859321
0.612,-4.758,-14.781,358.76,-0.585,200.74,181.918,-3.976446,0,0.7185,-14.781000000000027,-519.26,-239.5147218416717,200.74,120.4852781583283,-2037.5368438260825,-80.25472184167171
0.617,-4.758,-12.605,300.582,-0.884,201.8,179.411,-3.976446,0,0.7235,-12.6402,-518.1999999999999,-250.08379388158633,201.80000000000007,109.91620611841367,-2140.0815792499466,-91.8837938815864
0.622,-4.758,-10.781,261.798,-0.461,202.5,148.332,-3.976446,0,0.7285,-10.78100000000003,-517.5,-261.0363532240753,202.5,98.9636467759247,-2211.055915517482,-103.5363532240753
0.6271,-4.758,-9.264,209.161,-0.785,202.5,148.332,-4.218635,1,0.7336,-9.28688211284514,-517.5,-272.48005837278663,202.5,87.51994162721337,-2254.5657177495727,-114.98005837278663
0.632,-11.814,-8.033,172.223,-0.444,203.2,129.802,-4.218635,0,0.7385,-8.03300000000004,-516.8000000000001,-283.6106829638315,203.19999999999993,76.3893170361685,-2277.8442828847406,-126.81068296383143
0.637,-11.814,-7.22,90.96,-1.648,203.91,126.79,-4.218635,0,0.7435,-7.279299999999999,-516.09,-295.04888650068784,203.90999999999997,64.95111349931216,-2291.242822079712,-138.9588865006878
0.642,-11.814,-7.0,3.232,-1.125,204.26,92.486,-4.218635,0,0.7485,-7.00000000000004,-515.74,-306.5586270447883,204.26,53.441372955211705,-2307.881017225738,-150.8186270447883
0.6469999999999999,-11.814,-7.22,-51.251,-0.635,204.26,46.243,-4.213221,1,0.7535,-7.233199999999999,-515.74,-318.1967493876733,204.26,41.80325061232668,-2336.1809006087096,-162.4567493876733
0.6519999999999999,-24.869,-7.572,-60.486,-0.22,203.91,-5.918,-4.213221,0,0.7585,-7.572000000000035,-516.09,-330.00178545799724,203.90999999999997,29.998214542002756,-2373.6517399649456,-173.9117854579972
0.6570999999999999,-24.869,-8.253,-129.745,-1.316,203.91,-5.918,-4.213221,0,0.7636,-8.297881941176476,-516.09,-342.28830860663913,203.90999999999997,17.711691393360866,-2425.2714319968145,173.8016913933609
0.6620999999999999,-24.869,-9.374,-184.228,-1.142,202.85,-89.634,-4.213221,0,0.7686,-9.37997957142854,-517.15,-354.64798717310913,202.85000000000002,5.352012826890871,-2495.604763072368,162.50201282689085
0.6669999999999999,-24.869,-10.781,-224.86,-0.444,202.15,-104.334,-3.739056,1,0.7735,-10.795628571428573,-517.85,-367.1776372276079,202.14999999999998,352.8223627723921,-2581.7585540357422,150.67236277239215
0.6719999999999999,-43.925,-12.363,-239.635,-0.411,201.45,-110.802,-3.739056,0,0.7785,-12.363000000000046,-518.5500000000001,-380.40993424066147,201.44999999999993,339.59006575933853,-2677.701235280967,138.1400657593386
0.6769999999999999,-43.925,-14.363,-336.597,-1.69,200.04,-172.107,-3.739056,0,0.7835,-14.163,-519.96,-394.1054647908033,200.03999999999996,325.8945352091967,-2756.4574421416555,125.85453520919674
