time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated,source_time_s,replay_motor_angle_deg,real_pole_angle_unwrapped_deg,sim_pole_angle_unwrapped_deg,real_pole_angle_wrapped_deg,sim_pole_angle_wrapped_deg,sim_pole_vel_deg_s,pole_angle_error_deg
6.5274,23.824,-4.165,483.425,0.801,241.52,-756.705,0.954726,0,6.6338,-4.429011999875027,-1198.48,2300.387787636208,241.51999999999998,140.38778763620803,-106.58469598419128,-101.13221236379195
6.5323,23.824,-4.165,483.425,0.801,237.3,-730.221,0.954726,0,6.6387,-3.997949999771823,-1202.7,2299.4964660463443,237.29999999999995,139.49646604634427,-213.49347136074778,-97.80353395365569
6.5374,23.824,-0.824,502.818,0.461,237.3,-730.221,1.121767,1,6.6438,-0.5323931766088827,-1202.7,2297.846211428376,237.29999999999995,137.84621142837614,-389.4787421140687,-99.45378857162382
6.5424,28.492,5.923,487.119,-0.12,233.79,-650.544,1.121767,0,6.6488,5.685805333111743,-1206.21,2294.8579816282827,233.78999999999996,134.8579816282827,-690.9931136260042,-98.93201837171728
6.5484,28.492,9.572,461.263,-0.129,230.98,-565.359,1.121767,0,6.6548,9.567274666662254,-1209.02,2289.4293085655945,230.98000000000002,129.4293085655945,-994.4068932489805,-101.55069143440551
6.5534,28.492,12.539,433.559,-0.237,228.16,-517.241,1.121767,0,6.6598,12.522452000007876,-1211.84,2283.87525246516,228.16000000000008,123.87525246515997,-1156.808974956966,-104.28474753484011
6.5584,28.492,15.309,397.545,-0.527,225.7,-464.018,1.13662,1,6.6648,15.289223999981433,-1214.3,2277.6032789590945,225.70000000000005,117.6032789590945,-1294.4457927977637,-108.09672104090555
6.563400000000001,27.16,17.77,353.219,-0.751,223.24,-436.919,1.13662,0,6.6698,17.742364000013236,-1216.76,2270.7339226497324,223.24,110.73392264973245,-1404.3498606776295,-112.50607735026756
6.5684000000000005,27.16,19.902,300.582,-0.959,220.43,-451.935,1.13662,0,6.6748,19.88094399998019,-1219.57,2263.415525478591,220.43000000000006,103.41552547859101,-1487.042837966011,-117.01447452140906
6.5734,27.16,21.705,252.563,-0.76,220.43,-451.935,1.13662,0,6.6798,21.6771960000133,-1219.57,2255.766409816417,220.43000000000006,95.76640981641685,-1545.603163567271,-124.66359018358321
6.5784,27.16,23.177,203.62,-0.793,217.97,-427.125,0.954824,1,6.6848,23.082791999911212,-1222.03,2247.8957668445164,217.97000000000003,87.8957668445164,-1584.9937652570902,-130.07423315548363
6.5834,19.828,23.177,203.62,-0.793,215.16,-452.294,0.954824,0,6.6898,23.274859999953097,-1224.84,2239.866270923768,215.16000000000008,79.86627092376784,-1614.0762999827411,-135.29372907623224
6.5884,19.828,24.342,155.601,-0.635,212.34,-461.064,0.954824,0,6.6948,24.32087999998006,-1227.66,2231.718860255338,212.33999999999992,71.71886025533786,-1634.90825652915,-140.62113974466206
6.5934,19.828,25.177,-14.313,-0.893,209.18,-495.045,0.954824,0,6.6998,25.081072000046056,-1230.82,2223.501539661641,209.18000000000006,63.50153966164089,-1647.7703448130942,-145.67846033835917
6.5984,19.828,24.87,-52.175,-0.511,206.02,-510.178,1.504674,1,6.7048,24.860079999990624,-1233.98,2215.176458389789,206.01999999999998,55.17645838978888,-1674.3648112191765,-150.8435416102111
6.603400000000001,18.495,24.408,-74.338,-0.353,206.02,-510.178,1.504674,0,6.7098,24.400692000003517,-1233.98,2206.658300220806,206.01999999999998,46.65830022080581,-1716.640045413942,-159.36169977919417
6.6084000000000005,18.495,23.859,-85.419,-0.469,202.15,-571.524,1.504674,0,6.7148,23.89413600003335,-1237.85,2197.9244429372975,202.1500000000001,37.9244429372975,-1759.0331816695525,-164.2255570627026
6.6133,18.495,23.859,-85.419,-0.469,198.63,-584.713,1.504674,0,6.7197,23.755063725524895,-1241.37,2189.1770593698247,198.6300000000001,29.177059369824747,-1796.8839712127472,-169.45294063017536
6.6184,18.495,22.694,-90.96,-0.112,195.12,-584.63,2.768209,1,6.7248,22.729082039249036,-1244.8799999999999,2179.831079830768,195.12000000000012,19.831079830767976,-1850.0974759130247,-175.28892016923214
6.6234,23.163,22.1,-81.725,-0.012,191.6,-586.027,2.768209,0,6.7298,22.1111719999946,-1248.4,2170.3788964936653,191.5999999999999,10.378896493665252,-1905.3933173117875,178.77889649366534
6.6284,23.163,21.639,-54.945,0.785,188.44,-553.195,2.768209,0,6.7348,21.6685040000281,-1251.56,2160.73265546372,188.44000000000005,0.7326554637202207,-1937.23407392245,172.29265546372017
6.6333,23.163,21.639,-54.945,0.785,188.44,-553.195,2.768209,0,6.7397,21.625872131151944,-1251.56,2151.2028465676112,188.44000000000005,351.20284656761123,-1946.2159284187953,162.76284656761118
6.6394,23.163,21.463,-6.002,0.56,185.27,-538.977,4.055555,1,6.7458,21.48805403277473,-1254.73,2139.3576541314865,185.26999999999998,339.35765413148647,-1937.7546501247803,154.0876541314865
