time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated
1.8671,-84.733,-91.401,213.778,-0.311,194.770,422.161,-6.476332,1
1.8721,-90.894,-88.939,162.989,-0.494,197.580,445.421,-6.476332,0
1.8771,-90.894,-88.939,162.989,-0.494,197.580,445.421,-6.476332,0
1.8821,-90.894,-87.709,29.089,-0.868,199.690,395.879,-6.476332,0
1.8871,-90.894,-87.753,-26.318,-0.469,201.450,346.715,-6.355753,1
1.8921,-103.055,-87.994,-41.093,-0.262,203.200,319.587,-6.355753,0
1.8971,-103.055,-88.544,-107.582,-1.308,204.610,277.325,-6.355753,0
1.9021,-103.055,-89.467,-157.448,-1.009,206.020,255.751,-6.355753,0
1.9071,-103.055,-89.467,-157.448,-1.009,206.020,255.751,-6.267006,1
1.9121,-121.216,-92.016,-207.314,-0.394,207.070,210.269,-6.267006,0
1.9171,-121.216,-93.753,-299.659,-1.648,208.480,230.775,-6.267006,0
1.9221,-121.216,-93.753,-299.659,-1.648,209.180,173.434,-6.267006,0
1.9271,-121.216,-98.742,-406.779,-0.643,209.880,145.063,-6.075788,1
1.9332,-133.377,-101.951,-416.014,-0.278,210.590,130.890,-6.075788,0
1.9381,-133.377,-101.951,-416.014,-0.278,211.290,124.528,-6.075788,0
1.9432,-133.377,-108.083,-489.889,-0.428,211.290,124.528,-6.075788,0
1.9481,-133.377,-111.358,-493.583,-0.054,211.640,91.061,-5.522045,1
1.9531,-139.538,-114.611,-479.731,0.245,212.700,134.893,-5.522045,0
1.9581,-139.538,-114.611,-479.731,0.245,214.100,184.504,-5.522045,0
1.9631,-139.538,-117.776,-475.114,0.046,215.510,209.739,-5.522045,0
1.9681,-139.538,-123.865,-434.483,0.486,217.270,251.434,-4.741483,1
1.9732,-139.699,-123.865,-434.483,0.486,217.270,251.434,-4.741483,0
1.9781,-139.699,-129.096,-356.913,0.453,219.380,297.451,-4.741483,0
1.9831,-139.699,-129.096,-356.913,0.453,222.190,389.370,-4.741483,0
1.9881,-139.699,-133.140,-263.645,0.710,225.350,457.384,-3.955023,1
1.9931,-133.860,-133.140,-263.645,0.710,228.870,521.705,-3.955023,0
1.9981,-133.860,-135.887,-150.984,0.951,233.090,612.339,-3.955023,0
2.0032,-133.860,-136.591,-71.567,1.250,233.090,612.339,-3.955023,0
2.0081,-133.860,-136.810,-12.467,0.917,237.660,683.828,-3.086857,1
2.0131,-122.021,-136.744,19.854,0.560,242.580,746.253,-3.086857,0
2.0181,-122.021,-136.305,92.807,1.382,247.850,821.836,-3.086857,0
2.0241,-122.021,-135.250,158.371,0.693,254.180,938.825,-3.086857,0
2.0291,-122.021,-134.063,185.151,0.660,260.160,967.648,-1.529601,1
2.0341,-104.182,-134.063,185.151,0.660,266.840,1040.257,-1.529601,0
2.0391,-104.182,-131.052,293.195,1.806,266.840,1040.257,-1.529601,0
2.0441,-104.182,-131.052,293.195,1.806,273.520,1066.789,-1.529601,0
2.0491,-104.182,-126.282,379.999,0.660,280.200,1104.824,0.505308,1
2.0541,-80.343,-123.601,405.856,0.419,287.580,1166.076,0.505308,0
2.0591,-80.343,-120.480,514.823,2.221,294.610,1167.665,0.505308,0
2.0641,-80.343,-116.699,592.392,1.283,301.990,1198.276,0.505308,0
2.0691,-80.343,-112.589,623.789,0.477,301.990,1198.276,2.714103,1
2.0741,-50.505,-108.347,639.488,-0.004,308.670,1126.838,2.714103,0
2.0791,-50.505,-103.710,744.761,2.478,315.350,1153.630,2.714103,0
2.0841,-50.505,-98.325,831.565,1.150,321.680,1102.176,2.714103,0
2.0891,-50.505,-92.632,866.656,0.436,327.300,1022.677,5.404006,1
2.0941,-20.505,-86.785,868.503,0.104,332.230,919.215,5.404006,0
2.0991,-20.505,-80.587,946.073,1.964,332.230,919.215,5.404006,0
2.1041,-20.505,-73.906,1015.332,1.084,337.150,862.912,5.404006,0
2.1101,-20.505,-65.927,1038.418,0.120,341.020,760.297,5.954960,1
2.1151,9.495,-59.091,1019.949,-0.502,344.530,671.506,5.954960,0
2.1201,9.495,-52.212,1044.882,1.050,347.340,571.706,5.954960,0
2.1251,9.495,-45.047,1090.131,0.610,350.160,520.810,5.954960,0
2.1301,9.495,-37.728,1094.748,0.137,352.970,493.724,6.011110,1
2.1352,39.495,-30.518,1067.045,-0.453,352.970,493.724,6.011110,0
2.1401,39.495,-23.331,1091.978,1.067,355.430,449.515,6.011110,0
2.1451,39.495,-15.880,1128.916,0.477,357.540,402.105,6.011110,0
2.1501,39.495,-8.363,1126.145,-0.012,359.650,377.087,6.342960,1
2.1551,69.495,-0.978,1091.978,-0.619,1.760,364.878,6.342960,0
2.1602,69.495,6.363,1119.681,0.959,3.520,329.131,6.342960,0
2.1652,69.495,13.880,1135.380,0.444,3.520,329.131,6.342960,0
2.1701,69.495,13.880,1135.380,0.444,5.980,366.240,6.392746,1
2.1751,99.495,21.485,1137.227,-0.112,8.090,362.361,6.392746,0
2.1801,99.495,28.936,1106.753,-0.619,10.550,386.749,6.392746,0
2.1851,99.495,43.904,1136.303,0.345,13.010,398.226,6.392746,0
2.1901,99.495,51.575,1131.686,-0.037,15.820,430.849,6.201608,1
2.1962,124.032,60.344,1094.748,-0.884,18.630,450.880,6.201608,0
2.2011,124.032,67.532,1078.126,0.195,18.630,450.880,6.201608,0
2.2061,124.032,74.763,1076.279,0.129,22.500,543.161,6.201608,0
2.2111,124.032,74.763,1076.279,0.129,26.720,631.395,5.568277,1
2.2161,142.569,88.676,999.633,-1.034,30.940,665.759,5.568277,0
2.2211,142.569,95.225,978.394,0.062,36.210,773.751,5.568277,0
2.2261,142.569,101.665,951.614,-0.162,41.840,853.341,5.568277,0
2.2311,142.569,107.864,911.905,-0.702,41.840,853.341,4.819960,1
2.2361,155.106,113.688,846.341,-1.291,47.810,898.810,4.819960,0
2.2411,155.106,119.139,808.479,-0.286,54.140,1010.462,4.819960,0
2.2461,155.106,124.370,772.465,-0.577,61.520,1119.489,4.819960,0
2.2511,155.106,129.293,715.211,-0.884,68.550,1146.285,4.001843,1
2.2561,161.642,133.777,645.029,-1.250,75.940,1184.059,4.001843,0
2.2612,161.642,137.909,606.244,-0.635,75.940,1184.059,4.001843,0
2.2662,161.642,141.734,560.995,-0.619,82.970,1162.538,4.001843,0
2.2711,161.642,145.228,495.430,-0.735,90.000,1187.833,3.066713,1
2.2761,162.179,148.393,436.329,-0.834,96.680,1150.607,3.066713,0
2.2811,162.179,151.053,378.152,-0.876,103.010,1102.728,3.066713,0
2.2861,162.179,153.405,320.898,-0.942,108.980,1040.467,3.066713,0
2.2921,162.179,155.603,264.568,-0.743,114.960,1026.385,2.583607,1
2.2972,156.716,155.603,264.568,-0.743,114.960,1026.385,2.583607,0
2.3021,156.716,158.394,151.907,-0.859,120.230,941.418,2.583607,0
2.3071,156.716,159.119,78.955,-1.333,124.800,858.959,2.583607,0
2.3121,156.716,159.119,78.955,-1.333,129.380,811.268,2.524394,1
2.3171,145.252,159.317,-12.467,-0.511,132.890,698.803,2.524394,0
2.3221,145.252,158.900,-89.113,-1.382,136.410,642.297,2.524394,0
2.3271,145.252,158.900,-89.113,-1.382,136.410,642.297,2.524394,0
2.3321,145.252,158.064,-145.443,-0.677,139.220,548.653,2.631764,1
2.3371,127.789,155.669,-195.309,-0.378,141.330,455.651,2.631764,0
2.3421,127.789,155.669,-195.309,-0.378,143.440,402.810,2.631764,0
2.3472,127.789,151.800,-348.602,-0.893,145.200,347.537,2.631764,0
2.3521,127.789,149.295,-385.540,-0.735,146.250,260.782,3.020261,1
2.3581,104.326,146.218,-405.856,-0.361,146.950,189.369,3.020261,0
2.3631,104.326,143.184,-501.894,-2.204,146.950,189.369,3.020261,0
2.3681,104.326,143.184,-501.894,-2.204,146.950,94.685,3.020261,0
2.3731,104.326,135.470,-615.478,-0.577,146.600,17.548,3.740758,1
2.3781,74.863,135.470,-615.478,-0.577,145.550,-78.217,3.740758,0
2.3832,74.863,126.854,-720.752,-2.395,143.790,-186.000,3.740758,0
2.3881,74.863,121.645,-810.326,-1.225,140.980,-327.543,3.740758,0
2.3931,74.863,116.084,-845.417,-0.693,140.980,-327.543,4.441408,1
2.3981,51.399,110.435,-847.264,-0.021,137.810,-411.760,4.441408,0
2.4031,51.399,110.435,-847.264,-0.021,133.590,-580.967,4.441408,0
2.4081,51.399,98.434,-934.992,-0.627,128.670,-699.812,4.441408,0
2.4131,51.399,92.148,-948.843,-0.145,123.050,-818.726,5.105248,1
2.4181,33.936,85.950,-922.063,0.361,116.370,-964.815,5.105248,0
2.4231,33.936,79.862,-911.905,-0.361,116.370,-964.815,5.105248,0
2.4281,33.936,73.708,-912.829,-0.037,109.340,-1062.371,5.105248,0
2.4331,33.936,67.707,-886.049,0.461,101.950,-1155.969,4.657624,1
2.4381,22.473,62.015,-831.565,1.092,93.870,-1250.466,4.657624,0
2.4431,22.473,56.630,-783.546,0.245,85.780,-1298.437,4.657624,0
2.4492,22.473,50.739,-744.761,0.693,77.340,-1346.888,4.657624,0
2.4541,22.473,50.739,-744.761,0.693,68.550,-1414.872,3.461566,1
2.4592,17.009,45.970,-687.507,0.901,68.550,-1414.872,3.461566,0
2.4641,17.009,41.728,-616.402,1.225,59.770,-1417.670,3.461566,0
2.4691,17.009,34.387,-513.899,0.868,50.620,-1496.840,3.461566,0
2.4741,17.009,34.387,-513.899,0.868,41.480,-1512.829,2.075905,1
2.4791,17.546,31.244,-452.951,0.959,31.290,-1602.314,2.075905,0
2.4841,17.546,26.057,-340.291,0.934,21.450,-1624.059,2.075905,0
2.4892,17.546,24.078,-282.114,0.718,21.450,-1624.059,2.075905,0
2.4941,17.546,22.430,-232.247,0.818,10.900,-1675.726,0.764256,1
2.4991,15.285,21.089,-186.998,0.619,359.650,-1790.465,0.764256,0
2.5041,15.285,21.089,-186.998,0.619,348.400,-1827.890,0.764256,0
2.5091,15.285,19.045,-135.285,0.378,336.800,-1881.763,0.764256,0
2.5141,15.285,19.045,-135.285,0.378,325.200,-1908.922,0.013643,1
2.5193,7.024,17.551,-98.347,0.145,325.200,-1908.922,0.013643,0
2.5242,7.024,16.869,-115.893,-0.735,313.590,-1896.932,0.013643,0
2.5291,7.024,16.056,-128.821,-0.411,302.340,-1910.183,0.013643,0
2.5352,7.024,14.957,-141.749,-0.187,291.090,-1891.969,0.926772,1
2.5401,4.763,13.968,-150.060,-0.253,280.550,-1821.560,0.926772,0
2.5451,4.763,12.935,-149.137,-0.203,270.000,-1793.455,0.926772,0
2.5501,4.763,11.902,-153.754,0.079,259.800,-1744.468,0.926772,0
2.5551,4.763,10.869,-153.754,-0.071,259.800,-1744.468,2.770681,1
2.5601,8.502,9.880,-145.443,-0.004,249.960,-1651.104,2.770681,0
2.5651,8.502,9.023,-115.893,0.610,240.470,-1658.040,2.770681,0
2.5701,8.502,9.023,-115.893,0.610,231.330,-1591.993,2.770681,0
2.5751,8.502,8.033,-38.323,0.577,222.540,-1530.709,3.629337,1
2.5801,18.241,7.880,-14.313,0.228,214.100,-1467.367,3.629337,0
2.5851,18.241,8.099,59.562,1.250,214.100,-1467.367,3.629337,0
2.5901,18.241,8.099,59.562,1.250,206.020,-1395.584,3.629337,0
2.5951,18.241,9.484,128.821,0.552,198.980,-1292.877,4.907286,1
2.6001,33.980,10.407,138.979,0.129,191.600,-1265.656,4.907286,0
2.6051,33.980,11.660,212.855,1.623,184.920,-1186.021,4.907286,0
2.6101,33.980,13.396,280.267,0.926,178.240,-1150.706,4.907286,0
2.6151,33.980,13.396,280.267,0.926,178.240,-1150.706,6.030706,1
2.6201,55.719,15.462,317.205,0.643,172.270,-1047.671,6.030706,0
2.6261,55.719,20.781,448.334,1.706,166.290,-1049.791,6.030706,0
2.6311,55.719,24.122,516.669,0.893,160.660,-995.789,6.030706,0
2.6361,55.719,27.683,547.143,0.369,155.390,-933.753,7.240973,1
2.6412,83.458,31.354,552.684,0.129,150.120,-907.434,7.240973,0
2.6461,83.458,35.464,654.263,2.337,144.840,-894.411,7.240973,0
2.6512,83.458,40.233,737.374,1.108,144.840,-894.411,7.240973,0
2.6561,83.458,45.266,775.235,0.602,139.570,-879.665,7.477131,1
2.6612,113.458,50.454,774.312,-0.071,134.300,-883.158,7.477131,0
2.6662,113.458,55.904,863.886,2.287,128.670,-913.810,7.477131,0
2.6711,113.458,61.993,930.374,1.299,122.700,-954.365,7.477131,0
2.6761,113.458,68.477,967.312,0.444,116.020,-1032.937,6.893451,1
2.6812,137.869,68.477,967.312,0.444,116.020,-1032.937,6.893451,0
2.6862,137.869,81.444,995.016,1.117,108.980,-1089.167,6.893451,0
2.6911,137.869,81.444,995.016,1.117,101.250,-1203.822,6.893451,0
2.6961,137.869,95.050,1026.413,-0.004,93.520,-1245.684,5.377038,1
2.7012,156.280,101.819,991.322,-0.602,85.080,-1326.765,5.377038,0
2.7061,156.280,108.435,983.934,0.087,76.640,-1362.533,5.377038,0
2.7112,156.280,115.007,965.465,-0.237,76.640,-1362.533,5.377038,0
2.7171,156.280,115.007,965.465,-0.237,68.200,-1386.521,3.004367,1
2.7222,168.691,128.173,848.187,-1.225,60.470,-1304.189,3.004367,0
2.7271,168.691,133.645,802.938,-0.685,52.730,-1338.665,3.004367,0
2.7321,168.691,133.645,802.938,-0.685,45.350,-1288.012,3.004367,0
2.7371,168.691,138.876,763.230,-0.660,38.320,-1229.853,-0.378273,1
2.7421,175.102,143.734,705.053,-1.050,31.990,-1138.021,-0.378273,0
2.7472,175.102,152.152,582.234,-0.511,31.990,-1138.021,-0.378273,0
2.7522,175.102,155.823,540.679,-0.743,26.020,-1060.284,-0.378273,0
2.7571,175.102,155.823,540.679,-0.743,20.390,-1010.377,-3.629673,1
2.7622,175.512,159.163,480.655,-0.893,14.770,-972.983,-3.629673,0
2.7671,175.512,162.175,430.789,-0.785,9.840,-897.119,-3.629673,0
2.7721,175.512,164.790,365.224,-0.693,5.270,-828.122,-3.629673,0
2.7772,175.512,168.922,263.645,-0.693,5.270,-828.122,-3.033571,1
2.7822,169.923,170.483,218.396,-0.668,1.410,-714.824,-3.033571,0
2.7872,169.923,171.692,157.448,-0.810,357.540,-705.385,-3.033571,0
2.7921,169.923,171.692,157.448,-0.810,354.020,-642.354,-3.033571,0
2.7971,169.923,172.615,9.696,-0.859,350.860,-586.186,-0.510769,1
2.8032,158.334,172.505,-20.778,-0.453,348.750,-465.526,-0.510769,0
2.8082,158.334,172.065,-96.500,-1.283,346.290,-441.435,-0.510769,0
2.8133,158.334,171.208,-150.060,-0.685,346.290,-441.435,-0.510769,0
2.8181,158.334,171.208,-150.060,-0.685,344.530,-364.300,1.869422,1
2.8232,140.745,168.812,-195.309,-0.361,343.480,-270.707,1.869422,0
2.8282,140.745,167.164,-279.343,-1.698,342.420,-224.301,1.869422,0
2.8331,140.745,167.164,-279.343,-1.698,342.070,-141.197,1.869422,0
2.8382,140.745,162.460,-390.157,-0.735,342.070,-70.598,3.850445,1
2.8432,117.156,159.801,-403.085,-0.386,342.070,-70.598,3.850445,0
2.8482,117.156,156.724,-512.976,-2.171,342.070,-35.299,3.850445,0
2.8532,117.156,152.965,-585.928,-1.266,342.420,12.053,3.850445,0
2.8582,117.156,148.899,-624.713,-0.594,343.830,123.666,4.601026,1
2.8631,92.021,148.899,-624.713,-0.594,345.230,178.127,4.601026,0
2.8682,92.021,140.239,-712.440,-1.980,346.640,206.795,4.601026,0
2.8732,92.021,135.162,-780.776,-0.951,346.640,206.795,4.601026,0
2.8782,92.021,129.799,-800.168,-0.444,348.750,277.189,3.990790,1
2.8832,72.885,124.436,-796.474,0.253,351.210,346.488,3.990790,0
2.8882,72.885,118.963,-826.948,-0.976,353.670,378.285,3.990790,0
2.8941,72.885,112.413,-844.494,-0.394,356.130,394.113,3.990790,0
2.8991,72.885,106.787,-840.800,0.120,358.590,399.084,2.746065,1
2.9042,54.921,101.336,-802.938,0.834,0.700,377.261,2.746065,0
2.9092,54.921,96.061,-794.627,-0.403,0.700,377.261,2.746065,0
2.9141,54.921,96.061,-794.627,-0.403,3.160,392.099,2.746065,0
2.9192,54.921,85.555,-766.000,0.345,4.920,344.851,0.963436,1
2.9242,30.957,80.565,-727.216,0.801,6.680,319.564,0.963436,0
2.9292,30.957,75.686,-746.608,-0.926,8.790,335.829,0.963436,0
2.9341,30.957,70.587,-776.158,-0.569,10.550,313.867,0.963436,0
2.9392,30.957,65.378,-782.623,-0.046,10.550,313.867,-0.706231,1
2.9442,0.994,60.256,-765.077,0.220,13.010,350.308,-0.706231,0
2.9492,0.994,54.981,-822.331,-1.557,15.470,394.602,-0.706231,0
2.9541,0.994,49.179,-890.666,-1.084,17.930,402.131,-0.706231,0
2.9592,0.994,43.156,-913.752,-0.469,21.090,464.377,-1.393218,1
2.9642,-27.864,43.156,-913.752,-0.469,24.610,521.539,-1.393218,0
2.9692,-27.864,30.870,-952.537,-1.590,24.610,521.539,-1.393218,0
2.9741,-27.864,30.870,-952.537,-1.590,28.480,577.584,-1.393218,0
2.9792,-27.864,17.309,-1024.566,-0.212,33.050,682.462,-1.581023,1
2.9852,-50.722,9.418,-1000.556,0.494,37.620,721.018,-1.581023,0
2.9902,-50.722,2.780,-1006.097,-0.693,43.240,830.101,-1.581023,0
2.9951,-50.722,-3.967,-1013.485,-0.303,48.870,883.855,-1.581023,0
3.0001,-50.722,-10.627,-997.786,0.245,54.840,939.740,-1.852712,1
3.0052,-67.580,-10.627,-997.786,0.245,54.840,939.740,-1.852712,0
3.0101,-67.580,-17.111,-950.690,0.776,61.170,983.545,-1.852712,0
3.0151,-67.580,-23.309,-934.068,-0.129,67.500,1033.638,-1.852712,0
3.0202,-67.580,-35.288,-865.733,0.768,73.830,1044.146,-3.663700,1
3.0252,-78.438,-40.805,-802.938,1.225,79.800,1018.529,-3.663700,0
3.0301,-78.438,-40.805,-802.938,1.225,85.780,1008.073,-3.663700,0
3.0352,-78.438,-50.827,-713.364,0.751,85.780,1008.073,-3.663700,0
3.0402,-78.438,-55.355,-662.574,0.967,91.760,993.622,-5.010676,1
3.0452,-95.296,-59.487,-590.545,0.893,97.380,965.767,-5.010676,0
3.0501,-95.296,-59.487,-590.545,0.893,102.660,930.324,-5.010676,0
3.0551,-95.296,-63.355,-580.387,-0.328,107.580,874.766,-5.010676,0
3.0602,-95.296,-67.246,-583.158,-0.046,112.500,826.355,-5.061246,1
3.0652,-106.154,-74.939,-548.067,0.477,112.500,826.355,-5.061246,0
3.0712,-106.154,-79.159,-542.526,-0.320,116.720,774.694,-5.061246,0
3.0761,-106.154,-79.159,-542.526,-0.320,120.940,740.436,-5.061246,0
3.0812,-106.154,-86.280,-522.210,0.120,124.450,667.967,-4.909547,1
3.0862,-111.012,-89.599,-488.966,0.411,127.620,597.340,-4.909547,0
3.0912,-111.012,-92.698,-445.564,0.120,130.780,562.784,-4.909547,0
3.0962,-111.012,-95.621,-424.325,0.303,133.240,486.370,-4.909547,0
3.1012,-111.012,-98.281,-386.463,0.635,133.240,486.370,-4.851108,1
3.1062,-109.870,-100.654,-336.597,0.751,136.050,463.640,-4.851108,0
3.1111,-109.870,-100.654,-336.597,0.751,138.870,482.060,-4.851108,0
3.1161,-109.870,-104.501,-244.252,0.785,141.330,446.140,-4.851108,0
3.1212,-109.870,-105.929,-201.773,0.469,144.140,457.419,-5.101854,1
3.1262,-102.728,-107.072,-155.601,0.660,146.950,462.142,-5.101854,0
3.1312,-102.728,-107.820,-76.184,1.748,146.950,462.142,-5.101854,0
3.1362,-102.728,-107.952,7.849,1.150,149.770,463.905,-5.101854,0
3.1411,-102.728,-107.952,7.849,1.150,153.280,527.377,-5.455597,1
3.1462,-101.586,-107.314,64.180,0.502,156.800,557.434,-5.455597,0
3.1511,-101.586,-107.314,64.180,0.502,160.310,570.787,-5.455597,0
3.1561,-101.586,-106.259,88.189,0.112,164.180,606.523,-5.455597,0
3.1612,-101.586,-105.688,85.419,-0.087,164.180,606.523,-5.882498,1
3.1673,-106.444,-105.028,89.113,-0.012,167.340,553.891,-5.882498,0
3.1721,-106.444,-105.028,89.113,-0.012,170.860,581.781,-5.882498,0
3.1772,-106.444,-104.545,-2.309,-0.345,174.020,557.937,-5.882498,0
3.1822,-106.444,-104.655,-24.471,-0.203,177.190,544.620,-6.180698,1
3.1872,-117.302,-104.655,-24.471,-0.203,180.000,506.899,-6.180698,0
3.1922,-117.302,-105.226,-82.649,-1.299,182.810,486.036,-6.180698,0
3.1972,-117.302,-105.995,-131.591,-0.951,182.810,486.036,-6.180698,0
3.2022,-117.302,-106.962,-153.754,-0.419,184.920,416.977,-6.018655,1
3.2072,-122.160,-108.083,-176.840,-0.286,186.680,353.783,-6.018655,0
3.2121,-122.160,-108.083,-176.840,-0.286,188.790,356.822,-6.018655,0
3.2172,-122.160,-110.721,-212.855,-0.137,190.550,324.982,-6.018655,0
3.2222,-122.160,-112.150,-215.625,-0.336,192.300,308.500,-5.754115,1
3.2272,-121.018,-112.150,-215.625,-0.336,192.300,308.500,-5.754115,0
3.2322,-121.018,-114.941,-193.462,0.170,194.060,298.254,-5.754115,0
3.2372,-121.018,-114.941,-193.462,0.170,196.170,328.260,-5.754115,0
3.2422,-121.018,-117.271,-153.754,0.453,198.280,340.084,-5.552648,1
3.2472,-113.875,-118.172,-126.051,0.311,200.390,344.948,-5.552648,0
3.2522,-113.875,-118.699,-52.175,1.183,203.550,432.750,-5.552648,0
3.2581,-113.875,-118.699,-52.175,1.183,206.370,455.193,-5.552648,0
3.2631,-113.875,-118.655,30.012,0.627,206.370,455.193,-5.212259,1
3.2682,-104.245,-117.886,73.414,0.320,210.230,530.860,-5.212259,0
3.2732,-104.245,-117.271,112.199,1.117,214.100,608.457,-5.212259,0
3.2782,-104.245,-116.348,152.831,0.776,217.970,627.905,-5.212259,0
3.2832,-104.245,-116.348,152.831,0.776,223.240,750.495,-4.944982,1
3.2902,-98.900,-113.490,186.998,0.336,228.160,784.658,-4.944982,0
3.2952,-98.900,-113.490,186.998,0.336,233.090,791.008,-4.944982,0
3.3002,-98.900,-110.611,223.013,0.428,239.060,891.763,-4.944982,0
3.3052,-98.900,-109.138,216.549,-0.021,239.060,891.763,-4.189666,1
3.3112,-87.554,-107.402,222.089,0.129,244.690,898.347,-4.189666,0
3.3162,-87.554,-105.863,246.099,0.726,251.020,1008.314,-4.189666,0
3.3212,-87.554,-104.083,273.802,0.718,257.340,1039.699,-4.189666,0
3.3262,-87.554,-102.193,288.578,0.112,264.020,1079.245,-2.799914,1
3.3312,-70.209,-100.259,291.348,0.270,271.050,1120.861,-2.799914,0
3.3362,-70.209,-98.061,354.142,1.499,278.090,1148.452,-2.799914,0
3.3412,-70.209,-95.489,407.702,0.702,278.090,1148.452,-2.799914,0
3.3462,-70.209,-95.489,407.702,0.702,285.470,1180.875,-0.744072,1
3.3512,-46.863,-92.654,433.559,0.378,292.850,1201.223,-0.744072,0
3.3562,-46.863,-86.434,534.215,1.964,300.590,1259.723,-0.744072,0
3.3612,-46.863,-82.587,602.550,1.042,307.970,1245.440,-0.744072,0
3.3662,-46.863,-78.389,630.254,0.320,315.350,1234.425,2.022377,1
3.3713,-17.517,-74.213,633.024,0.129,315.350,1234.425,2.022377,0
3.3762,-17.517,-69.620,737.374,2.179,322.030,1165.540,2.022377,0
3.3812,-17.517,-64.345,815.867,1.316,329.060,1179.758,2.022377,0
3.3862,-17.517,-58.652,849.111,0.345,334.690,1058.699,4.053416,1
3.3912,12.483,-52.849,852.805,-0.195,339.960,966.829,4.053416,0
3.3962,12.483,-46.849,925.757,1.964,345.230,918.385,4.053416,0
3.4022,12.483,-46.849,925.757,1.964,349.800,846.036,4.053416,0
3.4072,12.483,-32.540,1016.255,0.112,349.800,846.036,4.965814,1
3.4122,42.483,-25.793,1002.403,-0.536,353.670,725.042,4.965814,0
3.4172,42.483,-25.793,1002.403,-0.536,357.190,677.426,4.965814,0
3.4222,42.483,-11.880,1081.820,0.652,1.050,659.493,4.965814,0
3.4272,42.483,-11.880,1081.820,0.652,4.220,594.944,5.779103,1
3.4322,72.483,2.539,1062.427,-0.419,7.730,589.506,5.779103,0
3.4372,72.483,9.704,1090.131,1.167,7.730,589.506,5.779103,0
3.4422,72.483,17.111,1121.528,0.477,11.600,612.348,5.779103,0
3.4472,72.483,24.606,1123.375,-0.029,15.120,606.020,6.139606,1
3.4522,102.483,31.991,1090.131,-0.552,18.980,623.469,6.139606,0
3.4572,102.483,31.991,1090.131,-0.552,22.850,635.873,6.139606,0
3.4622,102.483,46.827,1139.997,0.469,27.770,725.514,6.139606,0
3.4672,102.483,54.410,1136.303,-0.012,27.770,725.514,5.945955,1
3.4722,126.483,61.839,1097.518,-0.585,32.340,722.211,5.945955,0
3.4772,126.483,69.268,1096.595,0.436,37.970,862.408,5.945955,0
3.4822,126.483,76.609,1095.672,0.120,43.950,929.105,5.945955,0
3.4872,126.483,76.609,1095.672,0.120,50.620,1020.399,5.306141,1
3.4922,144.483,91.005,1022.719,-1.200,57.660,1088.431,5.306141,0
3.4982,144.483,91.005,1022.719,-1.200,65.390,1198.538,5.306141,0
3.5032,144.483,105.116,959.001,-0.369,65.390,1198.538,5.306141,0
3.5082,144.483,111.292,909.135,-0.976,72.770,1201.606,4.310456,1
3.5132,156.483,111.292,909.135,-0.976,80.860,1276.493,4.310456,0
3.5182,156.483,122.370,785.393,-0.428,88.590,1295.758,4.310456,0
3.5232,156.483,127.425,741.067,-0.751,95.980,1262.490,4.310456,0
3.5282,156.483,132.173,680.120,-0.826,103.360,1246.542,3.448911,1
3.5333,162.483,136.415,618.249,-1.341,103.360,1246.542,3.448911,0
3.5382,162.483,140.327,569.306,-0.677,109.690,1137.819,3.448911,0
3.5432,162.483,143.954,522.210,-0.834,116.370,1132.200,3.448911,0
3.5482,162.483,147.185,465.880,-0.959,121.990,1035.952,3.318888,1
3.5532,162.483,150.086,404.932,-0.992,127.270,958.466,3.318888,0
3.5582,162.483,150.086,404.932,-0.992,131.840,860.254,3.318888,0
3.5632,162.483,152.592,352.296,-0.959,131.840,860.254,3.318888,0
3.5682,162.483,156.526,251.640,-0.810,135.700,747.192,3.501514,1
3.5732,156.483,158.020,199.927,-0.477,139.220,669.738,3.501514,0
3.5792,156.483,159.251,122.357,-1.490,142.380,599.101,3.501514,0
3.5842,156.483,159.251,122.357,-1.490,144.840,505.116,3.501514,0
3.5892,156.483,159.735,48.481,-1.258,146.600,397.870,4.041483,1
3.5942,144.483,159.625,-34.629,-0.486,148.360,346.534,4.041483,0
3.5992,144.483,159.141,-102.965,-1.490,148.360,346.534,4.041483,0
3.6041,144.483,159.141,-102.965,-1.490,149.770,289.688,4.041483,0
3.6092,144.483,157.009,-188.845,-0.652,150.120,174.380,4.588755,1
3.6142,126.483,155.625,-207.314,-0.386,150.470,116.263,4.588755,0
3.6192,126.483,153.910,-295.042,-1.764,150.820,87.267,4.588755,0
3.6242,126.483,151.602,-356.913,-0.843,150.470,14.409,4.588755,0
3.6292,126.483,151.602,-356.913,-0.843,150.470,14.409,4.780113,1
3.6342,102.483,148.987,-402.162,-0.685,149.410,-75.637,4.780113,0
3.6392,102.483,143.031,-522.210,-2.312,148.010,-162.961,4.780113,0
3.6442,102.483,139.140,-605.320,-1.299,145.550,-286.270,4.780113,0
3.6492,102.483,134.920,-637.641,-0.428,142.730,-377.954,5.043363,1
3.6542,84.483,130.590,-645.952,-0.029,139.220,-479.983,5.043363,0
3.6592,84.483,130.590,-645.952,-0.029,139.220,-479.983,5.043363,0
3.6642,84.483,126.084,-692.125,-1.291,135.000,-588.255,5.043363,0
3.6702,84.483,115.578,-730.909,-0.120,130.430,-681.585,5.007206,1
