time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s
9.1466,-44.200,-1.725,-143.596,-0.1287,301.990,782.796
9.1667,-45.000,-5.638,-143.596,0.0125,311.840,895.659
9.1868,-44.196,-9.374,-132.515,-0.0042,337.150,937.669
9.2068,-41.817,-12.781,-122.357,-0.0125,359.300,1007.190
9.2269,-37.945,-15.726,-96.500,0.0623,20.040,938.229
9.2469,-32.723,-18.122,-83.572,-0.1204,40.780,944.503
9.2670,-26.335,-19.748,-45.711,-0.0291,49.570,797.065
9.2871,-19.007,-20.496,-11.543,-0.2449,65.390,719.067
9.3071,-11.003,-20.452,1.385,-0.0540,77.700,559.731
9.3272,-2.603,-19.924,26.318,0.1121,86.480,399.288
9.3472,5.885,-18.781,45.711,0.3446,91.760,239.921
9.3673,14.164,-17.001,77.108,0.0955,93.160,127.115
9.3874,21.937,-14.671,93.730,0.1287,93.520,16.387
9.4074,28.930,-11.836,110.352,0.2283,90.350,-144.045
9.4275,34.893,-8.517,125.127,0.1868,83.320,-319.023
9.4475,39.612,-4.868,134.362,0.1702,73.120,-463.612
9.4676,42.920,-0.956,141.749,0.0374,59.770,-606.395
9.4877,44.697,2.978,149.137,0.0374,51.680,-737.645
9.5077,44.880,6.803,137.132,0.1536,34.800,-767.914
9.5278,43.463,10.429,126.974,0.1785,15.820,-861.017
9.5479,40.496,13.660,109.429,0.1702,356.840,-862.575
9.5679,36.086,16.386,90.036,0.0374,338.550,-832.519
9.5880,30.389,18.518,60.486,0.0042,321.680,-768.416
9.6081,23.610,19.814,34.629,0.0789,314.300,-667.582
9.6282,15.978,20.298,4.156,0.2117,301.640,-577.048
9.6482,7.786,20.034,-15.237,-0.0540,292.150,-431.267
9.6683,-0.683,19.309,-28.165,-0.3031,286.170,-271.834
9.6883,-9.127,17.968,-62.333,-0.1619,283.360,-127.832
9.7084,-17.249,15.924,-89.113,-0.3114,283.710,15.819
9.7285,-24.759,13.396,-101.118,-0.1619,285.820,193.640
9.7485,-31.379,10.385,-121.433,-0.1370,291.450,256.075
9.7686,-36.881,6.891,-137.132,-0.1453,300.940,431.564
9.7887,-41.069,3.110,-146.367,-0.2200,312.890,543.024
9.8087,-43.794,-0.824,-142.673,-0.2366,326.950,638.318
9.8288,-44.959,-4.759,-144.520,-0.1453,335.040,730.130
9.8489,-44.519,-8.539,-138.979,-0.0706,351.210,736.555
9.8689,-42.494,-12.034,-127.898,-0.0125,8.090,769.850
9.8890,-38.954,-15.067,-104.811,-0.0789,23.200,684.643
9.9090,-34.027,-17.616,-88.189,-0.2034,37.620,655.354
9.9291,-27.887,-19.441,-59.562,0.0374,48.870,511.044
9.9492,-20.749,-20.430,-25.395,-0.2034,53.440,414.056
9.9692,-12.869,-20.496,6.002,-0.2117,60.470,319.384
9.9893,-4.533,-20.100,22.624,0.1287,63.980,159.877
10.0094,3.960,-19.089,34.629,0.3031,64.690,32.284
10.0294,12.325,-17.441,75.261,-0.0540,61.520,-144.002
10.0495,20.238,-15.243,91.883,0.2366,54.840,-303.743
10.0696,27.431,-12.495,113.122,0.2947,50.620,-383.471
10.0896,33.646,-9.286,125.127,0.2864,40.080,-478.944
10.1097,38.662,-5.704,134.362,0.2615,27.070,-591.564
10.1297,42.301,-1.857,144.520,0.1868,12.300,-671.736
10.1498,44.432,2.055,144.520,0.0457,357.190,-685.277
10.1698,44.980,5.901,131.591,-0.0623,349.800,-678.184
10.1899,43.925,9.572,131.591,0.0042,335.390,-654.534
10.2100,41.305,12.891,116.816,0.0042,322.380,-591.333
10.2300,37.212,15.770,98.347,-0.0540,312.190,-463.202
10.2501,31.794,18.078,73.414,0.0872,304.450,-351.746
10.2701,25.244,19.573,44.787,-0.0291,299.530,-223.658
10.2902,17.792,20.254,9.696,0.2117,298.480,-95.359
10.3103,9.707,20.144,-10.620,0.0125,298.480,0.000
10.3303,1.273,19.529,-29.089,-0.2781,301.990,159.668
10.3504,-7.202,18.342,-54.945,-0.2532,308.670,303.615
10.3704,-15.421,16.452,-83.572,-0.1702,318.520,447.847
10.3905,-23.091,14.034,-96.500,-0.0457,330.470,542.193
10.4106,-29.937,11.089,-114.969,-0.0623,337.150,608.280
10.4306,-35.719,7.682,-131.591,-0.0789,351.910,670.744
10.4507,-40.227,3.967,-141.749,-0.0540,7.030,686.718
10.4708,-43.301,0.099,-144.520,-0.1204,22.150,686.203
10.4908,-44.831,-3.835,-151.907,-0.2698,36.210,639.372
10.5109,-44.764,-7.638,-134.362,-0.2366,42.190,542.455
10.5309,-43.100,-11.198,-127.898,-0.2117,52.730,479.263
10.5510,-39.900,-14.385,-111.276,-0.2117,60.820,367.837
10.5711,-35.280,-17.067,-91.883,-0.1868,65.390,207.849
10.5911,-29.402,-19.067,-65.103,0.0042,66.800,64.072
10.6112,-22.477,-20.276,-30.936,-0.2034,65.040,-80.035
10.6312,-14.747,-20.518,4.156,-0.2532,62.580,-222.943
10.6513,-6.494,-20.210,18.931,0.1038,55.550,-319.435
10.6714,1.989,-19.353,37.400,0.2615,45.350,-463.677
10.6914,10.402,-17.880,66.027,0.1038,32.340,-592.030
10.7115,18.443,-15.792,83.572,0.3114,17.580,-670.854
10.7315,25.831,-13.177,102.965,0.2200,0.700,-767.548
10.7516,32.295,-10.056,126.051,0.1453,352.620,-733.598
10.7717,37.608,-6.561,138.056,0.1951,336.450,-737.401
10.7917,41.582,-2.802,138.979,0.2449,320.980,-702.469
10.8118,44.074,1.132,139.902,0.2781,307.620,-607.428
10.8318,44.996,5.022,138.056,0.1370,296.720,-494.749
10.8519,44.312,8.737,134.362,0.0374,292.500,-384.862
10.8720,42.050,12.144,119.587,0.0042,286.170,-287.649
10.8920,38.289,15.155,104.811,0.0125,283.360,-127.706
10.9121,33.164,17.616,86.342,0.2200,283.010,-15.915
10.9321,26.857,19.287,47.558,-0.0042,286.880,175.824
10.9522,19.590,20.210,19.854,0.1951,294.260,334.305
10.9723,11.611,20.232,-6.002,0.0457,299.530,482.077
10.9924,3.230,19.704,-21.701,-0.2117,311.840,557.476
11.0124,-5.262,18.671,-50.328,-0.2864,326.600,673.972
11.0325,-13.566,16.935,-70.644,-0.1204,343.480,766.989
11.0525,-21.387,14.605,-93.730,-0.1121,2.110,847.518
11.0726,-28.449,11.814,-113.122,-0.2615,20.390,828.225
11.0927,-34.494,8.539,-129.745,-0.2283,29.530,832.633
11.1127,-39.310,4.912,-136.209,-0.1951,46.760,782.443
11.1328,-42.728,1.044,-144.520,-0.0457,61.880,687.120
11.1529,-44.620,-2.890,-148.213,-0.0623,73.480,527.083
11.1729,-44.922,-6.737,-142.673,-0.1619,82.270,399.529
11.1930,-43.623,-10.385,-131.591,-0.1702,85.430,287.194
11.2130,-40.770,-13.660,-114.046,-0.1619,88.950,159.954
11.2331,-36.464,-16.474,-100.194,-0.0125,89.300,15.919
11.2532,-30.856,-18.693,-72.491,0.0125,86.130,-143.889
11.2732,-24.152,-20.056,-36.476,-0.1370,79.100,-320.370
11.2933,-16.585,-20.518,-0.462,-0.2947,68.550,-478.244
11.3133,-8.426,-20.320,10.620,0.0374,61.880,-607.500
11.3334,0.034,-19.595,35.553,0.2200,47.110,-671.469
11.3535,8.491,-18.276,59.562,0.1951,29.180,-815.178
11.3735,16.644,-16.276,81.725,0.2366,8.790,-926.809
11.3936,24.204,-13.814,94.653,0.0374,348.750,-912.844
11.4137,30.908,-10.803,121.433,0.0125,328.710,-909.276
11.4337,36.505,-7.396,138.056,0.0208,318.870,-897.754
11.4538,40.799,-3.682,143.596,0.0291,300.940,-814.554
11.4738,43.640,0.187,143.596,0.2117,285.820,-687.318
11.4939,44.926,4.121,140.826,0.2449,273.870,-543.462
11.5140,44.611,7.902,144.520,0.2366,265.430,-383.523
11.5340,42.705,11.396,122.357,0.1536,262.620,-255.117
11.5541,39.278,14.517,107.582,0.2034,259.100,-160.102
11.5741,34.452,17.111,87.266,0.2034,258.750,-15.907
11.5942,28.398,19.001,60.486,-0.0955,262.270,159.937
11.6143,21.333,20.078,30.936,0.0872,268.950,303.451
11.6343,13.503,20.254,3.232,0.1536,279.140,463.006
11.6544,5.195,19.858,-18.931,-0.1453,285.470,576.158
11.6745,-3.298,18.935,-39.247,-0.2532,300.230,671.243
11.6945,-11.673,17.375,-69.720,-0.0706,318.520,831.371
11.7146,-19.631,15.133,-90.960,-0.2117,338.910,927.077
11.7346,-26.893,12.451,-104.811,-0.3031,1.050,1006.010
11.7547,-33.196,9.286,-118.663,-0.3695,23.200,1003.561
11.7748,-38.314,5.726,-140.826,-0.3280,34.100,992.999
11.7948,-42.067,1.923,-146.367,-0.2449,54.140,910.837
11.8149,-44.320,-1.989,-149.137,-0.0623,72.070,814.238
11.8349,-44.995,-5.879,-146.367,0.0208,87.190,687.561
11.8550,-44.065,-9.572,-133.438,-0.0623,98.090,495.040
11.8751,-41.564,-12.957,-119.587,-0.0374,102.660,385.975
11.8951,-37.582,-15.880,-101.118,0.0125,108.630,271.378
11.9152,-32.261,-18.254,-75.261,-0.0789,111.450,128.177
11.9353,-25.788,-19.836,-49.404,-0.0291,111.450,0.000
11.9553,-18.396,-20.518,-10.620,-0.2615,108.280,-143.984
11.9754,-10.350,-20.430,-3.232,-0.0208,101.950,-287.834
11.9954,-1.936,-19.858,26.318,0.1619,97.730,-417.295
12.0155,6.547,-18.671,50.328,0.3031,86.130,-526.677
12.0356,14.801,-16.825,73.414,0.1370,71.370,-669.691
12.0556,22.525,-14.451,99.271,0.0955,53.440,-816.016
12.0757,29.446,-11.550,119.587,0.1868,32.700,-944.492
12.0957,35.316,-8.187,129.745,0.1619,10.550,-1002.925
12.1158,39.929,-4.517,140.826,0.0706,358.590,-1092.350
12.1359,43.118,-0.670,139.902,-0.0374,335.740,-1041.482
12.1559,44.770,3.264,150.060,0.1038,314.300,-974.467
12.1760,44.826,7.066,140.826,0.2283,294.960,-879.250
12.1961,43.285,10.627,129.745,0.2366,278.440,-750.691
12.2161,40.209,13.836,111.276,0.2283,271.410,-638.768
12.2361,35.693,16.561,93.730,0.0789,260.160,-508.867
12.2562,29.906,18.649,62.333,-0.0540,252.420,-353.564
12.2763,23.053,19.924,39.247,0.0623,247.500,-223.837
12.2963,15.391,20.298,3.232,0.2034,245.740,-80.003
12.3164,7.171,20.012,-19.854,-0.0955,246.450,32.273
12.3364,-1.316,19.243,-35.553,-0.3031,248.200,159.158
12.3565,-9.745,17.858,-58.639,-0.1038,253.480,239.847
12.3766,-17.827,15.792,-82.649,-0.3114,262.620,415.458
12.3966,-25.273,13.221,-102.965,-0.1951,274.570,542.819
12.4167,-31.819,10.121,-126.051,-0.1121,290.040,703.362
12.4367,-37.232,6.605,-135.285,-0.1702,308.320,827.799
12.4568,-41.318,2.780,-145.443,-0.2449,318.520,932.496
12.4768,-43.933,-1.176,-146.367,-0.2532,340.310,987.204
12.4969,-44.981,-5.066,-144.520,-0.1287,2.460,1010.853
12.5170,-44.426,-8.803,-135.285,-0.0042,25.310,1035.455
12.5370,-42.287,-12.253,-120.510,-0.0291,46.050,942.951
12.5571,-38.642,-15.265,-102.041,-0.0374,55.200,832.875
12.5771,-33.620,-17.770,-89.113,-0.1868,72.070,765.620
12.5972,-27.401,-19.529,-53.098,0.0208,85.430,607.226
12.6173,-20.205,-20.452,-17.084,-0.2532,95.270,447.269
12.6373,-12.289,-20.474,-0.462,-0.1370,101.600,286.735
12.6574,-3.934,-20.034,29.089,0.1785,104.770,139.205
12.6774,4.561,-18.979,40.170,0.3446,105.120,31.834
12.6975,12.893,-17.331,77.108,-0.0291,103.710,-64.095
12.7176,20.765,-15.067,91.883,0.2532,98.790,-232.333
12.7376,27.899,-12.297,104.811,0.3446,90.350,-383.845
12.7577,34.037,-9.066,131.591,0.2947,78.400,-543.652
12.7777,38.962,-5.440,132.515,0.3031,63.280,-686.793
12.7978,42.499,-1.572,145.443,0.1287,54.490,-800.499
12.8179,44.522,2.363,146.367,-0.0125,35.510,-862.095
12.8379,44.958,6.231,140.826,-0.0042,14.770,-943.304
12.8580,43.791,9.858,127.898,0.0623,353.670,-956.801
12.8780,41.063,13.155,114.969,0.0540,333.280,-930.517
12.8981,36.872,15.968,95.577,-0.0623,323.440,-892.413
12.9182,31.366,18.210,76.184,0.0706,306.210,-783.259
12.9382,24.740,19.639,45.711,0.0042,291.800,-655.974
12.9583,17.233,20.276,6.926,0.2034,280.900,-493.776
12.9784,9.113,20.122,-10.620,-0.0291,273.520,-336.095
12.9984,0.669,19.485,-29.089,-0.3114,269.650,-176.123
13.0185,-7.798,18.254,-54.945,-0.1868,269.300,-31.828
13.0385,-15.991,16.342,-79.878,-0.2449,270.000,31.831
13.0586,-23.610,13.880,-90.960,-0.1287,274.570,207.656
13.0787,-30.390,10.891,-116.816,-0.0457,282.660,366.297
13.0987,-36.086,7.462,-133.438,-0.0125,294.260,529.077
13.1188,-40.497,3.725,-138.979,-0.0872,308.670,650.770
13.1389,-43.464,-0.187,-147.290,-0.1951,317.110,776.817
13.1589,-44.880,-4.143,-149.137,-0.2698,334.690,799.464
13.1790,-44.697,-7.946,-137.132,-0.2034,353.670,862.913
13.1990,-42.922,-11.506,-129.745,-0.1453,13.010,875.856
13.2191,-39.617,-14.627,-110.352,-0.1785,30.590,799.748
13.2392,-34.898,-17.243,-92.807,-0.2283,38.670,733.119
13.2592,-28.938,-19.199,-59.562,0.0291,53.440,671.960
13.2793,-21.945,-20.342,-34.629,-0.1785,65.040,527.084
13.2993,-14.171,-20.518,0.462,-0.2200,72.770,351.036
13.3194,-5.893,-20.210,15.237,0.0955,77.340,207.775
13.3395,2.598,-19.287,46.634,0.3031,78.400,48.208
13.3595,10.994,-17.792,69.720,0.1287,78.050,-31.780
13.3796,18.998,-15.660,82.649,0.3031,73.830,-191.988
13.3996,26.325,-13.001,106.658,0.2532,66.090,-351.687
13.4197,32.714,-9.858,119.587,0.2034,55.200,-494.865
13.4398,37.940,-6.297,138.979,0.2117,41.480,-623.932
13.4598,41.813,-2.495,138.056,0.2615,26.020,-701.201
13.4799,44.194,1.440,147.290,0.2034,17.230,-802.949
13.4999,45.000,5.308,147.290,0.0374,0.000,-786.047
13.5200,44.203,9.001,132.515,-0.0042,342.770,-780.956
13.5401,41.829,12.385,120.510,-0.0789,326.600,-736.235
13.5601,37.966,15.353,100.194,-0.0125,313.240,-606.732
13.5802,32.750,17.748,81.725,0.2449,306.910,-575.242
13.6002,26.367,19.353,47.558,-0.0125,297.420,-431.131
13.6203,19.044,20.210,13.390,0.1951,291.450,-271.119
13.6404,11.043,20.166,-9.696,0.0540,288.630,-128.319
13.6604,2.647,19.639,-28.165,-0.2366,288.630,0.000
13.6805,-5.844,18.584,-46.634,-0.3114,292.500,175.953
13.7005,-14.125,16.803,-77.108,-0.1453,296.370,352.520
13.7206,-21.904,14.451,-90.036,-0.0789,305.160,399.584
13.7407,-28.904,11.572,-116.816,-0.1868,316.760,527.064
13.7607,-34.870,8.253,-131.591,-0.1951,331.170,655.708
13.7808,-39.594,4.605,-142.673,-0.0789,347.340,734.811
13.8009,-42.908,0.736,-140.826,-0.0374,3.870,748.779
13.8209,-44.692,-3.220,-148.213,-0.1038,12.300,768.823
13.8410,-44.883,-7.044,-150.060,-0.1868,28.120,718.932
13.8610,-43.474,-10.649,-133.438,-0.2532,42.540,654.884
13.8811,-40.514,-13.902,-116.816,-0.2366,54.490,542.528
13.9012,-36.111,-16.671,-92.807,-0.1038,63.630,415.883
13.9212,-30.421,-18.803,-65.103,0.0042,66.450,257.001
13.9413,-23.644,-20.144,-31.859,-0.1370,70.660,191.086
13.9614,-16.023,-20.518,-0.462,-0.3944,71.370,32.243
13.9814,-7.835,-20.298,8.773,0.0955,68.550,-128.202
14.0015,0.632,-19.529,34.629,0.2781,62.230,-287.657
14.0215,9.076,-18.188,56.792,0.1785,52.380,-447.503
14.0416,17.201,-16.166,82.649,0.2864,46.410,-543.292
14.0617,24.709,-13.616,101.118,0.0789,32.700,-623.598
14.0817,31.338,-10.583,119.587,-0.0125,16.880,-718.574
14.1018,36.851,-7.110,135.285,0.0042,359.650,-782.247
14.1219,41.048,-3.374,144.520,0.1287,342.770,-766.894
14.1419,43.784,0.538,147.290,0.2615,326.600,-733.357
14.1620,44.957,4.429,149.137,0.2947,319.220,-674.175
14.1821,44.526,8.187,139.902,0.1453,305.510,-623.092
14.2021,42.509,11.638,122.357,0.1204,295.310,-465.007
14.2222,38.976,14.715,102.965,0.1453,287.580,-350.582
14.2423,34.051,17.265,84.496,0.2034,283.710,-176.200
14.2623,27.916,19.089,55.869,-0.1038,283.010,-63.722
14.2824,20.785,20.122,22.624,0.1370,283.710,31.800
14.3024,12.914,20.232,-6.926,0.1121,288.280,207.822
14.3225,4.584,19.792,-19.854,-0.1868,296.370,367.684
14.3426,-3.915,18.869,-41.093,-0.2698,307.620,511.345
14.3626,-12.269,17.265,-69.720,-0.0789,321.680,639.020
14.3827,-20.187,14.979,-94.653,-0.1951,329.770,735.881
14.4028,-27.416,12.232,-110.352,-0.2947,347.340,798.646
14.4229,-33.634,9.023,-131.591,-0.3280,5.270,815.120
14.4430,-38.654,5.440,-139.902,-0.2781,23.910,845.868
14.4630,-42.296,1.615,-144.520,-0.1702,41.130,781.020
14.4831,-44.430,-2.297,-144.520,-0.0291,56.250,688.212
14.5032,-44.980,-6.187,-145.443,-0.0457,62.930,605.130
14.5232,-43.927,-9.858,-140.826,-0.0789,73.830,496.275
14.5433,-41.307,-13.199,-119.587,-0.0706,81.210,334.998
14.5633,-37.216,-16.078,-94.653,0.0208,85.430,192.079
14.5834,-31.799,-18.408,-75.261,-0.0540,86.480,47.711
14.6035,-25.249,-19.924,-48.481,-0.0872,85.780,-63.588
14.6235,-17.799,-20.540,-8.773,-0.3446,80.860,-223.706
14.6436,-9.712,-20.386,5.079,0.0042,72.420,-383.664
14.6636,-1.282,-19.770,31.859,0.1785,61.170,-511.423
14.6837,7.196,-18.562,51.251,0.2283,46.410,-670.670
14.7038,15.415,-16.671,79.878,0.1785,29.180,-784.148
14.7238,23.085,-14.254,96.500,0.0457,19.690,-860.623
14.7439,29.936,-11.330,118.663,0.1121,0.000,-898.074
14.7639,35.716,-7.968,130.668,0.0872,340.310,-893.888
14.7840,40.224,-4.275,137.132,0.0540,320.980,-878.340
14.8041,43.298,-0.407,147.290,-0.0042,303.750,-783.181
14.8241,44.831,3.528,143.596,0.2117,289.340,-652.210
14.8442,44.764,7.330,140.826,0.2449,283.010,-580.006
14.8643,43.102,10.869,125.127,0.2449,273.160,-447.964
14.8843,39.903,14.056,104.811,0.2200,267.190,-271.331
14.9044,35.283,16.737,84.496,0.1121,264.380,-127.684
14.9244,29.406,18.759,65.103,-0.0374,264.380,0.000
14.9445,22.478,19.946,35.553,0.0872,266.130,158.791
14.9646,14.746,20.276,5.079,0.1951,271.760,254.288
14.9846,6.493,19.946,-14.313,-0.0955,280.900,417.146
15.0047,-1.991,19.155,-34.629,-0.3695,293.200,561.312
15.0248,-10.403,17.704,-60.486,-0.0872,309.020,718.920
15.0448,-18.454,15.550,-92.807,-0.2864,327.300,831.484
15.0649,-25.838,12.935,-107.582,-0.2283,337.500,927.683
15.0850,-32.301,9.792,-127.898,-0.2449,358.590,959.737
15.1050,-37.613,6.297,-138.056,-0.2366,20.040,971.053
15.1251,-41.585,2.517,-145.443,-0.3031,40.780,942.276
15.1451,-44.078,-1.418,-144.520,-0.2117,59.060,831.001
15.1652,-44.996,-5.308,-150.984,-0.0623,75.230,735.252
15.1853,-44.310,-9.023,-132.515,0.0208,81.910,605.165
15.2053,-42.046,-12.473,-120.510,0.0540,92.460,480.021
15.2254,-38.283,-15.484,-106.658,0.0125,99.840,335.125
15.2455,-33.152,-17.946,-79.878,-0.1619,103.710,177.149
15.2655,-26.842,-19.639,-59.562,-0.0208,104.770,47.985
15.2856,-19.575,-20.474,-16.160,-0.2366,104.060,-59.652
15.3056,-11.610,-20.452,5.079,-0.1038,100.200,-183.769
15.3257,-3.232,-19.968,27.242,0.1121,92.460,-350.394
15.3458,5.263,-18.891,34.629,0.3114,81.560,-494.966
15.3658,13.569,-17.155,72.491,0.0457,67.150,-653.225
15.3859,21.391,-14.869,87.266,0.1868,49.920,-783.635
15.4060,28.450,-12.034,108.505,0.2864,40.080,-893.443
15.4260,34.496,-8.759,126.974,0.3197,18.980,-960.487
15.4461,39.314,-5.110,140.826,0.1785,356.480,-1020.236
15.4661,42.728,-1.286,140.826,0.0706,334.690,-995.250
15.4862,44.620,2.649,143.596,-0.0208,313.950,-938.666
15.5063,44.921,6.451,136.209,0.0706,295.660,-834.680
15.5263,43.622,10.078,130.668,0.1619,287.230,-765.144
15.5464,40.766,13.352,117.740,0.1287,273.520,-622.739
15.5665,36.459,16.144,98.347,-0.0125,263.320,-464.386
15.5865,30.853,18.342,67.873,0.0042,256.290,-318.594
15.6066,24.148,19.726,46.634,0.0540,252.770,-160.476
15.6266,16.582,20.254,6.002,0.2532,251.720,-47.692
15.6467,8.425,20.056,-10.620,-0.0208,252.420,63.557
15.6667,-0.033,19.375,-32.782,-0.3031,256.640,191.947
15.6868,-8.489,18.100,-58.639,-0.1702,263.670,319.185
15.7069,-16.642,16.100,-84.496,-0.2698,274.220,480.163
15.7269,-24.202,13.616,-100.194,-0.1370,288.630,654.959
15.7470,-30.902,10.605,-119.587,-0.0540,296.720,735.478
15.7670,-36.499,7.132,-138.056,-0.0540,315.000,831.348
15.7871,-40.795,3.374,-143.596,-0.1453,336.090,958.637
15.8072,-43.637,-0.560,-151.907,-0.2864,357.890,991.159
15.8272,-44.925,-4.495,-145.443,-0.2366,20.040,1001.505
15.8473,-44.611,-8.231,-134.362,-0.1536,41.130,960.177
15.8673,-42.707,-11.748,-124.204,-0.1038,50.980,894.423
15.8874,-39.282,-14.825,-107.582,-0.1370,67.850,766.183
15.9075,-34.456,-17.419,-86.342,-0.1951,81.910,639.989
15.9275,-28.403,-19.287,-57.716,0.0540,92.460,479.674
15.9476,-21.335,-20.386,-26.318,-0.1951,99.840,335.122
15.9676,-13.509,-20.496,0.462,-0.2034,103.360,160.801
15.9877,-5.198,-20.144,16.160,0.1619,104.060,62.801
16.0078,3.294,-19.177,39.247,0.2449,103.360,-30.692
16.0278,11.668,-17.616,71.567,0.0291,99.140,-200.103
16.0479,19.636,-15.440,89.113,0.3446,91.050,-367.647
16.0680,26.896,-12.737,108.505,0.2698,79.800,-509.722
16.0880,33.197,-9.572,124.204,0.2615,72.770,-640.169
16.1081,38.315,-5.989,141.749,0.2781,56.950,-719.266
16.1282,42.068,-2.165,139.902,0.2449,37.970,-861.957
16.1482,44.321,1.747,147.290,0.1287,17.930,-911.333
16.1683,44.995,5.638,141.749,-0.0125,356.130,-989.942
16.1883,44.065,9.308,135.285,0.0042,335.740,-934.409
16.2084,41.565,12.649,116.816,-0.0706,325.550,-926.267
16.2284,37.584,15.550,93.730,-0.0291,307.620,-811.124
16.2485,32.263,17.902,78.031,0.1785,292.150,-702.713
16.2686,25.791,19.463,55.869,-0.0540,280.200,-542.779
16.2886,18.401,20.232,20.778,0.2200,272.110,-367.033
16.3087,10.356,20.166,-12.467,0.0208,267.190,-224.286
16.3288,1.942,19.595,-20.778,-0.2947,266.130,-96.425
16.3488,-6.545,18.474,-48.481,-0.2698,265.780,-15.902
16.3689,-14.794,16.627,-76.184,-0.1702,269.300,160.094
16.3889,-22.517,14.254,-99.271,-0.0623,276.680,335.300
16.4090,-29.437,11.352,-114.046,-0.1287,287.230,479.395
16.4291,-35.309,7.989,-128.821,-0.1121,293.550,574.781
16.4491,-39.924,4.297,-138.979,-0.0125,309.020,702.734
16.4692,-43.114,0.385,-150.060,-0.0623,326.600,799.871
16.4892,-44.769,-3.572,-145.443,-0.1785,345.590,861.998
16.5093,-44.828,-7.396,-142.673,-0.2947,5.620,911.579
16.5293,-43.289,-10.979,-128.821,-0.2532,24.260,850.879
16.5494,-40.208,-14.188,-116.816,-0.2366,33.400,831.624
16.5695,-35.694,-16.891,-91.883,-0.1619,50.270,762.824
16.5895,-29.909,-18.957,-66.950,0.0374,63.980,621.680
16.6096,-23.055,-20.232,-36.476,-0.1619,73.830,449.836
16.6297,-15.381,-20.518,0.462,-0.3363,80.860,318.424
16.6497,-7.152,-20.276,7.849,0.1287,84.380,159.557
16.6698,1.325,-19.441,41.093,0.3114,84.380,0.000
16.6898,9.754,-18.056,59.562,0.1536,82.970,-64.469
16.7099,17.836,-16.012,80.802,0.2864,77.340,-254.836
16.7300,25.282,-13.440,98.347,0.1370,68.200,-415.496
16.7500,31.829,-10.341,119.587,0.0540,55.900,-557.900
16.7701,37.240,-6.869,133.438,0.0789,49.220,-615.201
16.7901,41.324,-3.066,146.367,0.2117,32.700,-748.269
16.8102,43.935,0.846,143.596,0.2532,14.770,-813.260
16.8303,44.981,4.737,147.290,0.1951,355.780,-860.095
16.8503,44.424,8.473,137.132,0.0872,338.550,-790.531
16.8704,42.283,11.902,123.280,0.0291,321.680,-766.300
16.8905,38.635,14.935,106.658,0.0955,314.300,-664.083
16.9105,33.610,17.419,88.189,0.2117,300.940,-607.819
16.9306,27.387,19.177,53.098,-0.0374,291.450,-430.863
16.9507,20.175,20.144,23.548,0.1453,285.120,-287.446
16.9707,12.254,20.210,-1.385,0.1121,282.300,-128.061
16.9908,3.898,19.748,-26.318,-0.1868,282.300,0.000
17.0109,-4.597,18.781,-43.864,-0.2947,284.060,161.275
17.0309,-12.927,17.089,-75.261,-0.0706,289.690,255.705
17.0510,-20.806,14.803,-86.342,-0.1868,299.180,430.700
17.0711,-27.933,12.034,-105.735,-0.2698,311.130,544.241
17.0911,-34.066,8.759,-129.745,-0.2698,326.250,686.854
17.1112,-38.985,5.132,-137.132,-0.1951,334.340,736.369
17.1312,-42.514,1.286,-146.367,-0.0457,351.910,797.677
17.1513,-44.530,-2.649,-140.826,0.0540,9.490,798.283
17.1714,-44.956,-6.495,-142.673,-0.0623,26.720,788.431
17.1914,-43.780,-10.165,-128.821,-0.1785,42.190,699.233
17.2115,-41.045,-13.462,-121.433,-0.1702,55.550,607.765
17.2315,-36.847,-16.298,-94.653,-0.0291,61.170,509.270
17.2516,-31.334,-18.562,-76.184,0.0125,69.610,385.914
17.2717,-24.707,-20.012,-43.864,-0.1370,74.880,238.470
17.2917,-17.198,-20.540,-4.156,-0.3114,76.640,79.933
17.3118,-9.078,-20.364,6.002,0.0208,75.590,-47.977
17.3318,-0.635,-19.682,31.859,0.2117,69.960,-254.129
17.3519,7.835,-18.430,58.639,0.2532,66.090,-353.566
17.3720,16.023,-16.517,78.955,0.2117,55.550,-478.984
17.3920,23.639,-14.056,102.041,-0.0291,42.890,-578.185
17.4121,30.413,-11.089,115.893,0.0291,26.720,-732.122
17.4321,36.104,-7.660,134.362,0.0042,9.140,-799.309
17.4522,40.508,-3.945,145.443,-0.0125,0.350,-793.064
17.4722,43.470,-0.077,144.520,0.1204,342.770,-805.245
17.4923,44.882,3.835,143.596,0.2366,325.550,-782.649
17.5124,44.694,7.616,137.132,0.2781,310.780,-667.984
17.5324,42.915,11.133,122.357,0.2449,298.120,-575.565
17.5525,39.606,14.298,111.276,0.2366,288.630,-430.557
17.5725,34.886,16.913,87.266,0.1619,285.120,-318.444
17.5926,28.923,18.869,54.022,-0.0955,280.900,-193.224
17.6127,21.929,20.034,32.782,0.0955,279.840,-48.176
17.6327,14.152,20.276,-5.079,0.2366,281.950,95.846
17.6528,5.868,19.902,-22.624,-0.1370,288.280,286.426
17.6729,-2.622,19.067,-37.400,-0.2781,297.770,428.625
17.6929,-11.018,17.572,-66.950,-0.0623,303.750,549.326
17.7130,-19.021,15.397,-88.189,-0.2532,317.810,640.372
